Course Dept,Course Title,Course Number,Section Number,Term,AU,Instructor,A Range,B Range,C Range,D Range,F Range, Avg Grade
ACCTCY,COMP-BASED DATA SYSTEMS,2258,07,FS2012,CBUSN,"HOCKMAN,KRISTEN MICHELL",8,26,1,0,1,3.111
ACCTCY,COMP-BASED DATA SYSTEMS,2258,08,FS2012,CBUSN,"HOCKMAN,KRISTEN MICHELL",17,14,2,1,0,3.382
ACCTCY,COMP-BASED DATA SYSTEMS,2258,09,FS2012,CBUSN,"HOCKMAN,KRISTEN MICHELL",7,15,6,1,0,2.997
ACCTCY,COMP-BASED DATA SYSTEMS,2258,10,FS2012,CBUSN,"HOCKMAN,KRISTEN MICHELL",11,21,4,0,0,3.178
ACCTCY,COMP-BASED DATA SYSTEMS,2258,11,FS2012,CBUSN,"HOCKMAN,KRISTEN MICHELL",14,19,3,0,0,3.281
ACCTCY,COMP-BASED DATA SYSTEMS,2258,12,FS2012,CBUSN,"HOCKMAN,KRISTEN MICHELL",13,12,4,2,0,3.132
ACCTCY,COMP-BASED DATA SYSTEMS,2258,13,FS2012,CBUSN,"HOCKMAN,KRISTEN MICHELL",4,6,6,0,0,2.875
ACCTCY,COMP-BASED DATA SYSTEMS,2258,14,FS2012,CBUSN,"HOCKMAN,KRISTEN MICHELL",16,15,1,0,0,3.488
ACCTCY,FIN ACCT THRY & PRACT 1,3326,01,FS2012,CBUSN,"SUBASI,MUSA",15,12,2,0,0,3.334
ACCTCY,FIN ACCT THRY & PRACT 1,3326,02,FS2012,CBUSN,"GLENDENING,MATTHEW",16,12,2,0,0,3.467
ACCTCY,FIN ACCT THRY & PRACT 1,3326,03,FS2012,CBUSN,"SUBASI,MUSA",23,7,0,0,0,3.597
ACCTCY,FIN ACCT THRY & PRACT 1,3326,04,FS2012,CBUSN,"SUBASI,MUSA",20,9,1,0,0,3.543
ACCTCY,FIN ACCT THRY & PRACT 1,3326,05,FS2012,CBUSN,"GLENDENING,MATTHEW",5,15,3,0,0,3.022
ACCTCY,ACCOUNTING INFO SYSTEMS,3328,01,FS2012,CBUSN,"MAULDIN,ELAINE G",16,13,0,0,0,3.572
ACCTCY,ACCOUNTING INFO SYSTEMS,3328,02,FS2012,CBUSN,"MAULDIN,ELAINE G",13,16,1,0,0,3.45
ACCTCY,ACCOUNTING INFO SYSTEMS,3328,03,FS2012,CBUSN,"MILBACH,LAUREN",13,14,2,0,0,3.4
ACCTCY,ACCOUNTING INFO SYSTEMS,3328,05,FS2012,CBUSN,"VERKAMP,RYAN MICHAEL",16,13,0,0,0,3.49
ACCTCY,COST & MANAGERIAL ACCT,3347,02,FS2012,CBUSN,"KIM,KYONGHEE",6,10,3,0,0,3.205
ACCTCY,INTRODUCTION TO TAXATION,4353,01,FS2012,CBUSN,"WILSON,RACHEL ANN",15,9,1,0,0,3.488
ACCTCY,INTRODUCTION TO TAXATION,4353,02,FS2012,CBUSN,"MOSER,WILLIAM JOSEPH",15,8,0,0,0,3.678
ACCTCY,INTRODUCTION TO TAXATION,4353,03,FS2012,CBUSN,"MOSER,WILLIAM JOSEPH",11,11,3,0,0,3.344
ACCTCY,INTRODUCTION TO TAXATION,4353,04,FS2012,CBUSN,"WILSON,RACHEL ANN",9,6,1,0,0,3.406
ACCTCY,FINANCIAL ACCT CONCEPTS,4356,01,FS2012,CBUSN,"KLEEN,PENNY LYNN",8,10,17,4,1,2.463
ACCTCY,FINANCIAL ACCT CONCEPTS,4356,02,FS2012,CBUSN,"KLEEN,PENNY LYNN",4,13,29,4,1,2.259
ACCTCY,FINANCIAL ACCT CONCEPTS,4356,04,FS2012,CBUSN,"PRESTIGIACOMO,CARL CHRI",2,19,9,5,2,2.419
ACCTCY,AUDIT THEORY & PRACT 1,4384,01,FS2012,CBUSN,"HOCKMAN,KRISTEN MICHELL",12,10,0,0,0,3.586
ACCTCY,AUDIT THEORY & PRACT 1,4384,02,FS2012,CBUSN,"HOCKMAN,KRISTEN MICHELL",12,11,1,0,0,3.458
ACCTCY,ACCOUNTING F/MANAGERS,7310,01,FS2012,CBUSN,"CUNNINGHAM,BILLIE M",16,19,0,0,0,3.457
ACCTCY,ACCOUNTING F/MANAGERS,7310,02,FS2012,CBUSN,"SHAW,KENNETH WILLIAM",11,7,1,0,0,3.495
ACCTCY,GOVTL ACNTNG & BUDGETING,7365,01,FS2012,CBUSN,"HOCKMAN,KRISTEN MICHELL",21,19,1,0,0,3.502
ACCTCY,AUDIT THEORY & PRACT 1,7384,01,FS2012,CBUSN,"HOCKMAN,KRISTEN MICHELL",7,7,1,0,0,3.48
ACCTCY,AUDIT THEORY & PRACT 1,7384,02,FS2012,CBUSN,"HOCKMAN,KRISTEN MICHELL",5,13,0,0,0,3.294
ACCTCY,TAX OF CORP & SHAREHOLDE,8373,01,FS2012,CBUSN,"MOSER,WILLIAM JOSEPH",9,11,1,0,0,3.381
ACCTCY,TAX OF FLOW-THROUGH ENTI,8383,01,FS2012,CBUSN,"MOSER,WILLIAM JOSEPH",13,12,0,0,0,3.508
ACCTCY,INFO SYSTM ASSUR & CNTRL,8414,01,FS2012,CBUSN,"MAULDIN,ELAINE G",15,17,0,0,0,3.469
ACCTCY,TAX RESEARCH & PLANNING,8423,01,FS2012,CBUSN,"WILSON,RACHEL ANN",19,9,0,0,0,3.721
ACCTCY,FRAUD EXAMINATION,8424,01,FS2012,CBUSN,"ARUNACHALAM,VAIRAM",17,12,0,0,0,3.586
ACCTCY,FIN ACCT THEORY & PRAC 3,8436,01,FS2012,CBUSN,"SHAW,KENNETH WILLIAM",14,15,1,0,0,3.363
ACCTCY,FIN ACCT THEORY & PRAC 3,8436,02,FS2012,CBUSN,"SHAW,KENNETH WILLIAM",16,19,0,0,0,3.44
ACCTCY,FIN ACCT THEORY & PRAC 3,8436,03,FS2012,CBUSN,"KLEEN,PENNY LYNN",19,12,6,0,0,3.351
ACCTCY,FIN ACCT THEORY & PRAC 3,8436,04,FS2012,CBUSN,"KLEEN,PENNY LYNN",10,13,0,0,0,3.435
ACCTCY,ACCTCY & STRAT BUS ANALY,8450,01,FS2012,CBUSN,"PRESTIGIACOMO,CARL CHRI",31,6,0,0,0,3.732
ACCTCY,ACCTCY & STRAT BUS ANALY,8450,02,FS2012,CBUSN,"KHURANA,INDER K",21,10,0,0,0,3.697
ACCTCY,ACCTCY & STRAT BUS ANALY,8450,03,FS2012,CBUSN,"KHURANA,INDER K",24,9,0,0,0,3.7
ACCTCY,TAXES & BUSINESS STRATEG,8453,01,FS2012,CBUSN,"PEREIRA,RAYNOLDE",10,1,0,0,0,3.8
ACCTCY,TAXES & BUSINESS STRATEG,8453,02,FS2012,CBUSN,"PEREIRA,RAYNOLDE",21,3,0,0,0,3.813
AERO,FOUNDTN U.S. AIR FORCE,1100,01,FS2012,CAS,"UNGER,BRENT J",17,0,0,0,0,3.982
AERO,FOUNDTN U.S. AIR FORCE,1100,02,FS2012,CAS,"UNGER,BRENT J",10,2,0,0,0,3.808
AERO,EVOL USAF AIR & SPC PWR,2100,01,FS2012,CAS,"JONES,TANNER M",14,6,0,0,0,3.58
AERO,AF LEADERSHIP STUDIES,3100,01,FS2012,CAS,"HEIFNER,RUSS TODD",7,8,0,0,0,3.527
AFNR,CMPTNG & INFORMTN TECH,1120,01,FS2012,CAFNR,"STRID,MARC BENNETT",23,0,1,0,1,3.736
AFNR,CMPTNG & INFORMTN TECH,1120,02,FS2012,CAFNR,"STRID,MARC BENNETT",13,0,0,0,0,3.977
AFNR,CMPTNG & INFORMTN TECH,1120,03,FS2012,CAFNR,"STRID,MARC BENNETT",18,6,0,1,0,3.58
AFNR,CMPTNG & INFORMTN TECH,1120,04,FS2012,CAFNR,"STRID,MARC BENNETT",11,2,2,0,2,3.159
AFNR,CAREER STRATEGIES,2115,01,FS2012,CAFNR,"CHIPMAN,STEPHANIE DAWN",15,3,0,0,1,3.632
AFNR,WKING WITH DATA USNG EXC,2120,01,FS2012,CAFNR,"STRID,MARC BENNETT",18,4,1,0,0,3.687
AFNR,WKING WITH DATA USNG EXC,2120,02,FS2012,CAFNR,"STRID,MARC BENNETT",17,2,2,0,1,3.518
AFNR,WKING WITH DATA USNG EXC,2120,03,FS2012,CAFNR,"STRID,MARC BENNETT",21,2,1,2,1,3.493
AFNR,WKING WITH DATA USNG EXC,2120,04,FS2012,CAFNR,"STRID,MARC BENNETT",16,4,1,3,1,3.216
AFNR,INTERNTL AG/NAT RESOURCE,2190,07,FS2012,CAFNR,"SITES,ROBERT WILLIAM",14,2,0,0,0,3.856
AFNR,COMMUNITY FOOD SYSTEMS,3215,01,FS2012,CAFNR,"HENDRICKSON,MARY K",6,2,2,0,0,3.49
AG_EC,INTRO TO AGRIBUSN MNGMT,1010,01,FS2012,CAFNR,"SYKUTA,MICHAEL E",42,3,0,1,0,3.87
AG_EC,APPLIED MICROECONOMICS,1041,01,FS2012,CAFNR,"DAUVE,JAN L",48,137,139,24,17,2.472
AG_EC,APPLIED MICROECONOMICS,1041,02,FS2012,CAFNR,"DAUVE,JAN L",27,88,98,19,12,2.401
AG_EC,APPLIED MACROECONOMICS,1042,01,FS2012,CAFNR,"VILA BRUNET,NEUS",6,18,8,6,6,2.266
AG_EC,QUANT APPLICATIONS IN AG,2123,01,FS2012,CAFNR,"MONSON,MICHAEL J",18,10,8,4,2,2.89
AG_EC,AG MARKETING SYSTEM,2183,01,FS2012,CAFNR,"PARCELL,JOSEPH L",39,42,11,2,4,3.104
AG_EC,AGRICULTURAL SALES,2223,01,FS2012,CAFNR,"SOWERS,LINDA FRANZ",32,40,1,0,0,3.355
AG_EC,STATISTICAL ANALYSIS,2225,01,FS2012,CAFNR,"KAYLEN,MICHAEL S",5,8,6,4,1,2.5
AG_EC,NEW PRODUCTS MARKETING,3224,01,FS2012,CAFNR,"BOESSEN,CHRISTIAN R",80,71,6,0,1,3.392
AG_EC,AGRICULTURAL PRICES,3251,01,FS2012,CAFNR,"PARCELL,JOSEPH L",10,5,4,1,0,3.125
AG_EC,AGRIBUSNSS & BIOTECH LAW,3256,01,FS2012,CAFNR,"PIERCE,VERN L.",14,21,11,5,1,2.813
AG_EC,GENERAL FARM MANAGEMENT,3260,01,FS2012,CAFNR,"MONSON,MICHAEL J",14,26,28,2,2,2.621
AG_EC,INTRNTL FD TRADE & POLCY,3272,01,FS2012,CAFNR,"MOORE,KEVIN C",12,6,3,0,2,3.078
AG_EC,AGRIBUSINESS FINANCE,3282,01,FS2012,CAFNR,"BOESSEN,CHRISTIAN R",19,13,1,1,0,3.418
AG_EC,ECON MANGRL DECSN MAKING,3286,01,FS2012,CAFNR,"KLEIN,PETER G",6,9,11,1,0,2.63
AG_EC,AGRIC MARKT & PROCURMENT,3294,01,FS2012,CAFNR,"MOORE,KEVIN C",11,11,4,0,0,3.315
AG_EC,AG RISK MANAGEMENT,4295,01,FS2012,CAFNR,"MASSEY,RAYMOND E",10,5,2,0,0,3.471
AG_EC,AGRIBUS MNGMNT STRATG,4971,01,FS2012,CAFNR,"SYKUTA,MICHAEL E",12,33,3,0,0,3.138
AG_EC,ECON OF INST & ORGANZ,8050,01,FS2012,CAFNR,"KLEIN,PETER G",7,5,0,0,0,3.583
AG_ED,ORIENTATION TO AG ED,1000,01,FS2012,CAFNR,"HENRY,ANNA",23,1,0,0,0,3.958
AG_ED,VERBAL COMMUNCTN IN AFNR,2220,01,FS2012,CAFNR,"HAUG,KRISTINA",91,18,1,2,1,3.692
AG_ED,INTRO TO LEADERSHIP,2250,01,FS2012,CAFNR,"TUMMONS,JOHN DAVID",75,45,5,1,0,3.475
AG_ED,TEACH FINAN MNGMT & ECON,3310,01,FS2012,CAFNR,"MARX,ADAM ALAN",12,2,0,0,0,3.814
AG_ED,METAL FABRIC & LAB MNGMT,3320,01,FS2012,CAFNR,"LANGLEY,GREGORY CURTIS",15,2,0,0,0,3.776
AG_ED,TOPICS IN AGRIC EDUC,4001,01,FS2012,CAFNR,"SIMONSEN,JON C",11,3,0,0,0,3.7
AG_ED,TOPICS IN AGRIC EDUC,4001,02,FS2012,CAFNR,"SIMONSEN,JON C",15,0,0,0,0,4.0
AG_ED,RATIONALE & STRUCT AG ED,4310,01,FS2012,CAFNR,"TUMMONS,JOHN DAVID",14,4,0,0,0,3.694
AG_ED,TEACHING AGRIC SUBJECTS,4330,01,FS2012,CAFNR,"KITCHEL,TRACY J",15,0,0,0,0,3.96
AG_ED,LEADERSHIP THEORY & APPL,8250,04,FS2012,CAFNR,"SIMONSEN,JON C",14,0,0,0,0,4.0
AG_ED,ADV METH TEACH AGRIC,8330,01,FS2012,CAFNR,"HENRY,ANNA",11,1,0,0,0,3.942
AG_ED,RESEARCH METHDS & DESIGN,8510,01,FS2012,CAFNR,"KITCHEL,TRACY J",12,1,0,0,0,3.923
AG_S_M,INTRO TO AGRIC SYST MNGM,1020,01,FS2012,CAFNR,"SCHUMACHER,LEON GEORGE",30,37,10,3,3,3.053
AG_S_M,FLUID POWER,2360,01,FS2012,CAFNR,"BORGELT,STEVEN C",9,13,11,1,1,2.757
AG_S_M,AGRIC SAFETY & HEALTH,4020,01,FS2012,CAFNR,"FUNKENBUSCH,KAREN BRENT",13,7,1,0,1,3.409
AG_S_M,ELECTRICTY: WIRING/EQUIP,4140,01,FS2012,CAFNR,"SCHUMACHER,LEON GEORGE",16,17,5,0,1,3.159
AG_S_M,AG EQUIPMENT & MACHINERY,4320,01,FS2012,CAFNR,"KOC,ALI BULENT",10,10,4,0,0,3.15
AG_S_M,SURFACE WATER MANAGEMENT,4420,01,FS2012,CAFNR,"THOMPSON,ALLEN L",3,7,2,1,0,2.9
AG_S_M,AG SYST MNGMNT-CAPSTONE,4970,01,FS2012,CAFNR,"BRUNE,DAVID EDWARD",3,26,0,0,0,3.072
ANTHRO,GENERAL ANTHROPOLOGY,1000,01,FS2012,CAS,"OK,RISA MARIE",83,49,49,25,12,2.738
ANTHRO,GENERAL ANTHROPOLOGY,1000,02,FS2012,CAS,"GIBB,HEATHER MARIE",22,16,22,6,8,2.497
ANTHRO,INTRO FOLKLORE GENRES,1150,01,FS2012,CAS,"MEDEL,JACKSON TIMOTHY",8,6,3,0,3,2.815
ANTHRO,MULTICULTURALISM,1300,01,FS2012,CAS,"ELLSWORTH,RYAN MICHAEL",35,7,4,1,3,3.406
ANTHRO,FUND ARCHAEOLOGY W/LAB,2020,01,FS2012,CAS,"LYMAN,RICHARD LEE",4,9,9,3,5,2.143
ANTHRO,CULTURAL ANTHROPOLOGY,2030,01,FS2012,CAS,"SHENK,MARY KATHERINE",50,51,26,7,9,2.864
ANTHRO,CULTURAL ANTHROPOLOGY,2030,03,FS2012,CAS,"CISCO,JAYME NICHOLE",18,3,1,1,0,3.561
ANTHRO,INTRO BIOL ANTHRO W/LAB,2050,01,FS2012,CAS,"COWGILL,LIBBY WINDRED",14,28,13,3,1,2.91
ANTHRO,INTRO TO BIOLGICL ANTHRO,2051,01,FS2012,CAS,"COWGILL,LIBBY WINDRED",11,15,12,9,4,2.492
ANTHRO,HUNTERS AND GATHERERS,2340,01,FS2012,CAS,"WALKER,ROBERT S",8,13,9,1,3,2.629
ANTHRO,PRIMATE ANAT & EVOLUTION,2500,01,FS2012,CAS,"BLOMQUIST,GREGORY E",12,6,1,0,2,3.21
ANTHRO,TOPICS ANTHRO-SOCIAL SCI,3004,01,FS2012,CAS,"ROBBINS,MICHAEL COOK",9,5,4,0,1,3.074
ANTHRO,PLAGUES AND PEOPLES,3560,01,FS2012,CAS,"SATTENSPIEL,LISA",25,15,1,1,0,3.481
ANTHRO,NORTH AMERICAN INDN CLTR,3600,01,FS2012,CAS,"VAN POOL,CHRISTINE I",7,15,5,0,2,2.821
ANTHRO,SPECIAL THEMES IN FOLKLR,4150,01,FS2012,CAS,"PRAHLAD,ANAND",7,3,0,1,0,3.455
ANTHRO,HUMAN ORIGINS,4500,01,FS2012,CAS,"COWGILL,LIBBY WINDRED",4,4,2,2,1,2.592
ANTHRO,HUMAN BIOLGCL VARIATION,4540,01,FS2012,CAS,"SATTENSPIEL,LISA",11,5,0,0,0,3.669
ANTHRO,EVOLUTIONARY MEDICINE,4580,01,FS2012,CAS,"FLINN,MARK V",17,0,0,0,0,3.841
ANTHRO,SOUTH AMER ARCHAEOLOGY,4670,01,FS2012,CAS,"PEARSALL,DEBORAH MARIE",7,10,2,0,0,3.279
ANTHRO,CAPSTONE SMR IN ANTHRO,4990,01,FS2012,CAS,"FLINN,MARK V",15,4,1,0,0,3.595
ANTHRO,STONE ARTIFACT ANALYSIS,7826,01,FS2012,CAS,"VANPOOL,TODD LOGAN",11,0,0,0,0,3.973
ANTHRO,HIST OF ANTHROPOLOGY 1,8010,01,FS2012,CAS,"SHENK,MARY KATHERINE",14,0,0,0,0,3.979
ANTHRO,SMR:ECOLOGICL ADAPTATION,8187,01,FS2012,CAS,"WALKER,ROBERT S",10,0,0,0,0,4.0
ANTHRO,ANTHRO DATA ANALYSIS,8888,01,FS2012,CAS,"VANPOOL,TODD LOGAN",9,2,0,0,0,3.845
AN_SCI,ANIMAL SCIENCE,1011,01,FS2012,CAFNR,"JESSE,GEORGE WILLIAM",106,70,30,15,10,3.032
AN_SCI,INTRO CAPT WILD ANIM MGT,1012,01,FS2012,CAFNR,"SAFRANSKI,TRISTA ANN",15,18,10,3,3,2.771
AN_SCI,ANIMAL SCI LAB PRACTICUM,1065,01A,FS2012,CAFNR,"WALDRON,MATTHEW REID",8,9,2,4,0,2.913
AN_SCI,ANIMAL SCI LAB PRACTICUM,1065,01B,FS2012,CAFNR,"WALDRON,MATTHEW REID",9,11,3,0,1,3.088
AN_SCI,ANIMAL SCI LAB PRACTICUM,1065,01C,FS2012,CAFNR,"WALDRON,MATTHEW REID",8,8,3,2,3,2.692
AN_SCI,ANIMAL SCI LAB PRACTICUM,1065,01D,FS2012,CAFNR,"WALDRON,MATTHEW REID",7,10,5,1,1,2.8
AN_SCI,GLOBAL ANIMAL AGRICLTR,2110,01,FS2012,CAFNR,"FIRMAN,JEFFRE D",23,25,1,0,0,3.522
AN_SCI,LIVE ANIMAL & MEAT EVAL,2114,01,FS2012,CAFNR,"WIEGAND,BRYON R",35,36,9,0,0,3.325
AN_SCI,LIVESTOCK JUDGING,2115,01,FS2012,CAFNR,"KEMP,DAVID J",15,5,1,0,0,3.61
AN_SCI,HORSE SELECTION & EVAL,2135,01,FS2012,CAFNR,"CROSBY,MARCI W",10,11,1,0,0,3.409
AN_SCI,RUMINANT PRODUCTION,2165,01,FS2012,CAFNR,"KEISLER,DUANE H",28,87,51,21,8,2.553
AN_SCI,EQUINE MGMT & MKTG,2195,01,FS2012,CAFNR,"CROSBY,MARCI W",10,0,0,0,0,3.97
AN_SCI,PRINC OF ANIMAL NUTRITIO,3212,01,FS2012,CAFNR,"FRITSCHE,KEVIN L",35,45,46,21,3,2.543
AN_SCI,PRINC OF MEAT SCIENCE,3214,01,FS2012,CAFNR,"LORENZEN,CAROL L",5,13,5,5,1,2.583
AN_SCI,PHYS OF DOMESTIC ANIMALS,3254,01,FS2012,CAFNR,"SPIERS,DONALD E",26,40,43,32,13,2.314
AN_SCI,MONOGASTRIC NUTRITION,4312,01,FS2012,CAFNR,"FIRMAN,JEFFRE D",20,21,2,0,0,3.453
AN_SCI,PHYSIOL OF REPRODUCTION,4314,01,FS2012,CAFNR,"GEISERT,RODNEY",26,23,8,5,0,3.09
AN_SCI,REPRODUCTIVE MANAGEMENT,4384,01,FS2012,CAFNR,"SMITH,MICHAEL FIELDING",19,6,0,0,0,3.784
AN_SCI,SR SEM CAPT WILD ANIM MG,4910,02,FS2012,CAFNR,"SAFRANSKI,TRISTA ANN",7,5,2,0,0,3.25
AN_SCI,DAIRY PRODUCTION,4976,01,FS2012,CAFNR,"WALDRON,MATTHEW REID",20,15,3,1,0,3.338
AN_SCI,SWINE PRODUCTION,4978,01,FS2012,CAFNR,"SAFRANSKI,TIMOTHY J",9,26,9,0,1,2.92
AN_SCI,MOLECULAR EVOLUTION,7434,01,FS2012,CAFNR,"PIRES,JOSEPH C",12,0,0,0,0,4.0
AN_SCI,SEMINAR IN ANIMAL SCI,8087,01,FS2012,CAFNR,"GEISERT,RODNEY",14,0,0,0,0,3.957
AN_SCI,ENDOCRINOLOGY,8420,01,FS2012,CAFNR,"LUCY,MATTHEW C",9,8,0,0,0,3.529
AN_SCI,GAMETE & EMBRO DEVLPMNT,9433,01,FS2012,CAFNR,"GEISERT,RODNEY",7,5,0,0,0,3.583
AN_SCI,VITAMINS & MINERALS,9442,01,FS2012,CAFNR,"LEDOUX,DAVID R",12,5,1,0,0,3.611
ARABIC,ELEMENTARY ARABIC 1,1100,01,FS2012,CAS,"MAHIR,ZAID NUMAN",2,4,9,0,0,2.493
ARCHST,VISUAL DESIGN,1100,01,FS2012,CHES,"BARTLETT,LYRIA DICKASON",13,4,0,0,0,3.729
ARCHST,VISUAL DESIGN,1100,02,FS2012,CHES,"CHATMAN,JULIE A",5,4,2,1,0,3.158
ARCHST,ARCH DRAFT & WORK DRAW,1200,01,FS2012,CHES,"CHANDRASEKERA,JASENTHU",7,5,2,1,2,2.771
ARCHST,ARCH DRAFT & WORK DRAW,1200,02,FS2012,CHES,"ALTENBURGER,ELKE",5,3,1,0,1,2.98
ARCHST,TPC ARCH STUDIES-HUMANT,2005,01,FS2012,CHES,"BEEZLEY,ABRAHM THOMAS",4,8,0,0,0,3.333
ARCHST,UNDERSTAND ARCH & AMER C,2100,01,FS2012,CHES,"BACON,RACHEL IRENE",75,41,14,7,6,3.182
ARCHST,COMP AID DRAFT W/AUTOCAD,2220,01,FS2012,CHES,"ABDUL MAJID,RASHAD BILA",14,3,0,0,0,3.753
ARCHST,COMP AID DRAFT W/AUTOCAD,2220,02,FS2012,CHES,"JACKSON,EBONY MONTRICE",9,4,2,0,0,3.507
ARCHST,DESIGN COMMUNICATION 1,2230,01,FS2012,CHES,"BALAKRISHNAN,BIMAL",10,11,0,0,0,3.462
ARCHST,DESIGN COMMUNICATION 1,2230,02,FS2012,CHES,"BALAKRISHNAN,BIMAL",15,8,0,0,1,3.45
ARCHST,BUILDING SYSTEMS,2310,01,FS2012,CHES,"PHILLIPS,RONALD G",14,30,4,2,2,3.012
ARCHST,INTRO BUILDING SYSTEMS L,2315,01,FS2012,CHES,"PHILLIPS,RONALD G",28,8,0,0,0,3.644
ARCHST,STUDIO 1,2811,01,FS2012,CHES,"KUTTY,ASHA",13,1,0,0,0,3.886
ARCHST,STUDIO 1,2811,02,FS2012,CHES,"SCHWARZ,BENYAMIN",13,2,0,0,0,3.867
ARCHST,STUDIO 1,2811,03,FS2012,CHES,"ALTENBURGER,ELKE",10,5,0,0,0,3.587
ARCHST,ENVIRONMENTAL ANALYSIS,3600,01,FS2012,CHES,"SCHWARZ,BENYAMIN",23,12,0,0,1,3.556
ARCHST,"MATERIALS, MTHD & PRDCT",4320,01,FS2012,CHES,"GOLDSCHMIDT,MICHAEL",25,5,2,1,1,3.494
ARCHST,RECNT TRND DIGTL MEDIA 1,4355,01,FS2012,CHES,"BARTLETT,LYRIA DICKASON",15,3,0,0,1,3.553
ARCHST,DSGN W/ HISTOR PRESRVATI,4430,01,FS2012,CHES,"TOFLE,RUTH BRENT",16,6,1,0,0,3.548
ARCHST,ENVIRONMENT & BEHAVIOR,4620,03,FS2012,CHES,"PHILLIPS,RONALD G",22,0,2,0,1,3.68
ARCHST,DESGN BUSINESS PRACTICS,4710,01,FS2012,CHES,"TOFLE,RUTH BRENT",13,11,2,3,1,3.087
ARCHST,INTERIORS STUDIO 3,4813,01,FS2012,CHES,"ELLIS,NATALIE DEAN LONG",13,1,0,0,0,3.8
ARCHST,CONSTR DOC & BIM STUDIO,4815,01,FS2012,CHES,"GOLDSCHMIDT,MICHAEL",23,4,1,0,1,3.552
ARCHST,ARCHITECTURAL STUDIO 3,4823,01,FS2012,CHES,"BALAKRISHNAN,BIMAL",7,8,0,0,0,3.507
ART_CERM,BEGINNING CERAMICS,2100,01,FS2012,CAS,"NOSRI,NORLEEN",7,5,0,0,2,3.007
ART_CERM,BEGINNING CERAMICS,2100,02,FS2012,CAS,"PINTZ,JOSEPH E.",8,7,1,0,0,3.456
ART_CERM,BEGINNING CERAMICS,2100,03,FS2012,CAS,"WILKEY,WILLIAM M",5,10,0,0,0,3.253
ART_CERM,INTERMEDIATE CERAMICS,3100,01,FS2012,CAS,"CLARKE,ROBERT BEDE",4,9,1,0,0,3.321
ART_DRAW,DRAWING I,1050,01,FS2012,CAS,"HALL,CHRIS GILLESPIE",15,2,2,0,0,3.637
ART_DRAW,DRAWING I,1050,02,FS2012,CAS,"EL JAOUHARI,NABIL",13,4,0,0,0,3.782
ART_DRAW,DRAWING I,1050,03,FS2012,CAS,"JUN,JANE",8,7,1,0,0,3.456
ART_DRAW,DRAWING I,1050,04,FS2012,CAS,"MYERS,GRETA ANN",12,3,1,0,0,3.725
ART_DRAW,DRAWING I,1050,05,FS2012,CAS,"THORNTON,JESSICA",1,10,1,0,1,2.838
ART_DRAW,DRAWING I,1050,06,FS2012,CAS,"LIN,SUQIN",12,2,0,0,0,3.664
ART_DRAW,DRAWING I,1050,07,FS2012,CAS,"GRILL,J B",2,10,3,0,1,2.713
ART_DRAW,DRAWING I,1050,08,FS2012,CAS,"COLLINS,BETHANIE JUNE",14,1,0,0,0,3.873
ART_DRAW,DRAWING I,1050,09,FS2012,CAS,"LIN,SUQIN",10,5,0,0,0,3.607
ART_DRAW,DRAWING I,1050,10,FS2012,CAS,"SPEAR,DAVID GREGORY",6,6,1,0,0,3.385
ART_DRAW,DRAWING I,1050,11,FS2012,CAS,"SPEAR,DAVID GREGORY",5,9,1,0,0,3.287
