Course Dept,Course Title,Course Number,Section Number,Term,AU,Instructor,A Range,B Range,C Range,D Range,F Range, Avg Grade
ACCTCY,AUDIT THEORY & PRACT 1,7384,02,FS2009,CBUSN,"FARBER,DAVID B",5,15,1,0,0,3.19
ACCTCY,SYSTEM ANALYSIS & DESIGN,8358,01,FS2009,CBUSN,"WHEELER,PATRICK RANDOLP",11,14,0,0,0,3.44
ACCTCY,TAX OF BUSINESS ENTITIES,8373,01,FS2009,CBUSN,"SHEEHAN,JOHN J",24,7,0,0,0,3.774
ACCTCY,TOPICS IN ACCOUNTING,8401,03,FS2009,CBUSN,"ARUNACHALAM,VAIRAM",10,8,0,0,0,3.556
ACCTCY,TAX RESEARCH & PLANNING,8423,01,FS2009,CBUSN,"PEREIRA,RAYNOLDE",14,3,0,0,0,3.824
ACCTCY,FRAUD EXAMINATION,8424,01,FS2009,CBUSN,"ARUNACHALAM,VAIRAM",18,17,0,0,0,3.514
ACCTCY,FIN ACCT THEORY & PRAC 3,8436,01,FS2009,CBUSN,"KLEEN,PENNY LYNN",13,13,4,0,0,3.3
ACCTCY,FIN ACCT THEORY & PRAC 3,8436,02,FS2009,CBUSN,"SHAW,KENNETH WILLIAM",12,18,3,0,0,3.273
ACCTCY,FIN ACCT THEORY & PRAC 3,8436,03,FS2009,CBUSN,"SHAW,KENNETH WILLIAM",17,16,1,0,0,3.471
ACCTCY,ACCT & BSNSS STRATG ANLY,8450,01,FS2009,CBUSN,"FRANCIS,JERE R",17,12,0,0,0,3.586
ACCTCY,ACCT & BSNSS STRATG ANLY,8450,02,FS2009,CBUSN,"PRESTIGIACOMO,CARL CHRI",20,16,0,0,0,3.556
AERO,FOUNDTN U.S. AIR FORCE,1100,01,FS2009,CAS,"PROVOLT,NICOLE R",7,7,1,1,0,3.269
AERO,EVOL USAF AIR & SPC PWR,2100,01,FS2009,CAS,"DENNISON,CHARLES WILLIA",20,3,0,0,0,3.83
AERO,AF LEADERSHIP STUDIES,3100,01,FS2009,CAS,"ANDERSON,ANTHONY WAYNE",13,0,0,0,0,4.0
AERO,NTL SECR AFFR/PRP F/DUTY,4100,01,FS2009,CAS,"DOHERTY,WAYNE E",11,0,0,0,0,3.945
AGRIC,CMPTNG & INFORMTN SYST 1,1111,01,FS2009,CAFNR,"STRID,MARC BENNETT",18,2,5,0,0,3.46
AGRIC,CMPTNG & INFORMTN SYST 1,1111,02,FS2009,CAFNR,"STRID,MARC BENNETT",16,4,3,0,0,3.539
AGRIC,CMPTNG & INFORMTN SYST 1,1111,03,FS2009,CAFNR,"STRID,MARC BENNETT",23,2,0,0,0,3.848
AGRIC,CMPTNG & INFORMTN SYST 1,1111,04,FS2009,CAFNR,"STRID,MARC BENNETT",17,1,4,0,0,3.482
AGRIC,FOUND F/COLLEGE SUCCESS,1115,01,FS2009,CAFNR,"FREYERMUTH,SHARYN K",17,13,4,0,2,3.161
AGRIC,INTERNTL AG/NAT RESOURCE,2190,07,FS2009,CAFNR,"ROBINSON,ROY ELLIS",14,3,0,0,0,3.841
AG_EC,INTRO TO AGRIBUSN MNGMT,1010,01,FS2009,CAFNR,"SYKUTA,MICHAEL E",34,3,0,0,1,3.824
AG_EC,APPLIED MICROECONOMICS,1041,01,FS2009,CAFNR,"DAUVE,JAN L",69,143,103,23,17,2.623
AG_EC,APPLIED MICROECONOMICS,1041,02,FS2009,CAFNR,"DAUVE,JAN L",56,88,78,12,9,2.702
AG_EC,APPLIED MACROECONOMICS,1042,01,FS2009,CAFNR,"RODRIGUEZ ALCALA,MARIA",18,12,9,1,2,3.038
AG_EC,INTRO MATH AG ECONOMICS,2123,01,FS2009,CAFNR,"MONSON,MICHAEL J",6,3,4,0,0,3.154
AG_EC,INTRO TO ENVIRONMNTL LAW,2156,01,FS2009,CAFNR,"MATTHEWS,STEPHEN FRANK",48,2,1,0,0,3.91
AG_EC,AG MARKETING SYSTEM,2183,01,FS2009,CAFNR,"ARTZ,GEORGEANNE MICHAEL",17,39,19,4,3,2.746
AG_EC,AGRICULTURAL SALES,2223,01,FS2009,CAFNR,"SOWERS,LINDA FRANZ",21,32,7,1,0,3.177
AG_EC,STATISTICAL ANALYSIS,2225,01,FS2009,CAFNR,"KAYLEN,MICHAEL S",7,5,4,3,3,2.455
AG_EC,NEW PRODUCTS MARKETING,3224,01,FS2009,CAFNR,"BOESSEN,CHRISTIAN R",116,33,15,0,1,3.596
AG_EC,AGRICULTURAL PRICES,3251,01,FS2009,CAFNR,"XIA,YIN",7,18,10,7,2,2.45
AG_EC,AGRIBUSNSS & BIOTECH LAW,3256,01,FS2009,CAFNR,"MATTHEWS,STEPHEN FRANK",35,2,1,0,0,3.903
AG_EC,RURAL & AGRIC LAW,3257,01,FS2009,CAFNR,"MATTHEWS,STEPHEN FRANK",40,6,1,0,0,3.798
AG_EC,GENERAL FARM MANAGEMENT,3260,01,FS2009,CAFNR,"MONSON,MICHAEL J",17,30,9,0,0,3.143
AG_EC,INTRNTL FD TRADE & POLCY,3272,01,FS2009,CAFNR,"MOORE,KEVIN C",13,6,4,2,1,2.962
AG_EC,AGRIBUSINESS FINANCE,3282,01,FS2009,CAFNR,"BOESSEN,CHRISTIAN R",7,15,9,0,0,2.945
AG_EC,ECON MANGRL DECSN MAKING,3286,01,FS2009,CAFNR,"KLEIN,PETER G",5,18,6,0,1,2.817
AG_EC,AGRIBUS MNGMNT STRATG,4971,01,FS2009,CAFNR,"SYKUTA,MICHAEL E",7,25,5,0,0,2.965
AG_EC,ECON OF INST & ORGANZ,8050,01,FS2009,CAFNR,"KLEIN,PETER G",9,10,0,0,0,3.474
AG_ED,ORIENTATION TO AG ED,1000,01,FS2009,CAFNR,"BALL,ANNA",21,3,0,0,0,3.813
AG_ED,VERBAL COMMUNCTN IN AFNR,2220,01,FS2009,CAFNR,"BALL,ANNA",43,14,1,1,1,3.607
AG_ED,VERBAL COMMUNCTN IN AFNR,2220,02,FS2009,CAFNR,"BALL,ANNA",41,9,6,3,1,3.353
AG_ED,PERSONL LDRSHP DEVELPMNT,2250,01,FS2009,CAFNR,"TERRY,H ROBERT",54,22,18,1,4,3.162
AG_ED,TEAM & ORGANZTN LDRSHP,2260,01,FS2009,CAFNR,"TUMMONS,JOHN DAVID",28,8,1,0,1,3.568
AG_ED,TEACH FINAN MNGMT & ECON,3310,01,FS2009,CAFNR,"ROHRBACH,NORMAN F",8,6,1,0,0,3.487
AG_ED,METAL FABRIC & LAB MNGMT,3320,01,FS2009,CAFNR,"TUMMONS,JOHN DAVID",25,0,0,0,0,3.976
AG_ED,TEACHING AGRIC SUBJECTS,4330,01,FS2009,CAFNR,"TORRES,ROBERT MATTHEW",10,3,0,0,0,3.723
AG_ED,TEACHING AGRIC SUBJECTS,7330,01,FS2009,CAFNR,"TORRES,ROBERT MATTHEW",14,1,0,0,0,3.933
AG_ED,COLLEGE TEACHING OF AFNR,8350,01,FS2009,CAFNR,"GARTON,BRYAN L",8,3,0,0,0,3.727
AG_ED,RSC:METHODS & DESIGN,8510,01,FS2009,CAFNR,"TORRES,ROBERT MATTHEW",9,5,0,0,0,3.643
AG_JRN,INTRO TO AG & ENVIRON JO,1160,01,FS2009,CAFNR,"WOOD TURLEY,SHARON",13,3,3,0,0,3.574
AG_JRN,FUNDAMNTLS OF COMMUNIC,3210,01,FS2009,CAFNR,"ALLEN,WILLIAM H",35,61,24,1,2,3.088
AG_JRN,COMMUNICATING ON THE WEB,3240,01,FS2009,CAFNR,"WOOD TURLEY,SHARON",23,0,0,0,0,3.961
AG_JRN,COMMUNICATING ON THE WEB,3240,02,FS2009,CAFNR,"WOOD TURLEY,SHARON",19,1,1,0,0,3.843
AG_S_M,INTRO TO AGRIC SYST MNGM,1020,01,FS2009,CAFNR,"SCHUMACHER,LEON GEORGE",15,38,7,0,0,3.133
AG_S_M,MOBILE HYDRAULICS,2360,01,FS2009,CAFNR,"BORGELT,STEVEN C",8,7,2,0,0,3.371
AG_S_M,PROBLEMS IN AG SYS MNGMT,3350,06,FS2009,CAFNR,"SCHUMACHER,LEON GEORGE",4,9,3,0,0,3.063
AG_S_M,PROBLEMS IN AG SYS MNGMT,3350,07,FS2009,CAFNR,"SCHUMACHER,LEON GEORGE",8,5,0,0,1,3.357
AG_S_M,AGRIC SAFETY & HEALTH,4020,01,FS2009,CAFNR,"FUNKENBUSCH,KAREN BRENT",15,8,1,2,0,3.281
AG_S_M,ELECTRICTY: WIRING/EQUIP,4140,01,FS2009,CAFNR,"SCHUMACHER,LEON GEORGE",11,14,3,0,0,3.286
AG_S_M,AG EQUIPMENT & MACHINERY,4320,01,FS2009,CAFNR,"KOC,ALI BULENT",12,12,2,0,0,3.385
AG_S_M,IRRIGATION AND DRAINAGE,4460,01,FS2009,CAFNR,"THOMPSON,ALLEN L",3,7,4,0,0,2.993
AG_S_M,AG SYST MNGMNT-CAPSTONE,4970,01,FS2009,CAFNR,"ZULOVICH,JOSEPH M",24,1,0,0,0,3.96
ANTHRO,GENERAL ANTHROPOLOGY,1000,01,FS2009,CAS,"SHAW,MATTHEW L",47,78,61,30,23,2.405
ANTHRO,GENERAL ANTHROPOLOGY,1000,02,FS2009,CAS,"BASS,APRIL RENEE",31,62,85,21,17,2.263
ANTHRO,GENERAL ANTHROPOLOGY,1000H,01,FS2009,CAS,"SHENK,MARY KATHERINE",21,7,0,0,0,3.761
ANTHRO,FUND ARCHAEOLOGY W/LAB,2020,01,FS2009,CAS,"VANPOOL,TODD LOGAN",9,8,9,2,1,2.769
ANTHRO,FUNDAMENTL OF ARCHAEOLGY,2021,01,FS2009,CAS,"VANPOOL,TODD LOGAN",7,7,10,4,1,2.476
ANTHRO,CULTURAL ANTHROPOLOGY,2030,01,FS2009,CAS,"PALMER,CRAIG T",80,28,7,1,1,3.576
ANTHRO,ANTHROPOLOGICAL LINGUIST,2040,01,FS2009,CAS,"VAN POOL,CHRISTINE I",10,21,13,0,0,2.891
ANTHRO,INTRO BIOL ANTHRO W/LAB,2050,01,FS2009,CAS,"BLOMQUIST,GREGORY E",12,29,12,7,3,2.602
ANTHRO,INTRO TO BIOLGICL ANTHRO,2051,01,FS2009,CAS,"BLOMQUIST,GREGORY E",12,18,9,3,0,2.914
ANTHRO,HUNTERS AND GATHERERS,2340,01,FS2009,CAS,"WALKER,ROBERT S",5,6,1,0,1,3.077
ANTHRO,FORENSIC ANTHROPOLOGY,2520,01,FS2009,CAS,"TEMPLE,DANIEL HOWARD",25,20,1,0,1,3.421
ANTHRO,NORTH AMERICAN INDN CLTR,3600,02,FS2009,CAS,"ORBANN,CAROLYN MARIE",11,7,0,1,0,3.411
ANTHRO,COMP SOCIAL ORGANIZATION,4300,01,FS2009,CAS,"SHENK,MARY KATHERINE",5,8,3,0,0,2.994
ANTHRO,PSYCHOLOGICAL ANTHROPOL,4350,01,FS2009,CAS,"FLINN,MARK V",14,0,0,0,0,3.936
ANTHRO,SOUTH AMER ARCHAEOLOGY,4670,01,FS2009,CAS,"PEARSALL,DEBORAH MARIE",6,13,3,0,0,3.123
ANTHRO,HMN SKELTL ID & ANALYSIS,4890,01,FS2009,CAS,"TEMPLE,DANIEL HOWARD",9,0,1,0,0,3.56
ANTHRO,CAPSTONE SMR IN ANTHRO,4990,01,FS2009,CAS,"SATTENSPIEL,LISA",10,5,0,0,0,3.587
ANTHRO,ANTHRO DATA ANALYSIS,8888,01,FS2009,CAS,"VANPOOL,TODD LOGAN",11,1,0,0,0,3.917
AN_SCI,ANIMAL SCIENCE,1011,01,FS2009,CAFNR,"JESSE,GEORGE WILLIAM",53,74,52,18,5,2.748
AN_SCI,INTRO CAPT WILD ANIM MGT,1012,01,FS2009,CAFNR,"SAFRANSKI,TRISTA ANN",19,12,13,3,1,2.888
AN_SCI,ANIMAL SCI LAB PRACTICUM,1065,01A,FS2009,CAFNR,"JESSE,GEORGE WILLIAM",4,10,4,5,0,2.474
AN_SCI,ANIMAL SCI LAB PRACTICUM,1065,01B,FS2009,CAFNR,"JESSE,GEORGE WILLIAM",5,13,6,1,1,2.815
AN_SCI,ANIMAL SCI LAB PRACTICUM,1065,01C,FS2009,CAFNR,"JESSE,GEORGE WILLIAM",4,10,6,5,0,2.532
AN_SCI,ANIMAL SCI LAB PRACTICUM,1065,01D,FS2009,CAFNR,"JESSE,GEORGE WILLIAM",6,11,6,1,0,2.929
AN_SCI,PROBLEMS IN ANIMAL SCI,2085,03,FS2009,CAFNR,"CROSBY,MARCI W",10,1,0,1,0,3.692
AN_SCI,GLOBAL ANIMAL AGRICLTR,2110,01,FS2009,CAFNR,"FIRMAN,JEFFRE D",23,9,0,0,0,3.766
AN_SCI,LIVE ANIMAL & MEAT EVAL,2114,01,FS2009,CAFNR,"WIEGAND,BRYON R",45,32,4,1,0,3.494
AN_SCI,LIVESTOCK JUDGING,2115,01,FS2009,CAFNR,"KEMP,DAVID J",13,4,2,0,0,3.516
AN_SCI,HORSE SELECTION & EVAL,2135,01,FS2009,CAFNR,"CROSBY,MARCI W",11,9,3,0,0,3.283
AN_SCI,RUMINANT PRODUCTION,2165,01,FS2009,CAFNR,"WILLIAMS,JAMES E",50,65,28,8,0,3.02
AN_SCI,TOPICS IN ANIMAL SCIENCE,3001,01,FS2009,CAFNR,"FENNEWALD,DENNIS JAMES",6,5,0,0,0,3.545
AN_SCI,PRINC OF ANIMAL NUTRITIO,3212,01,FS2009,CAFNR,"FRITSCHE,KEVIN L",27,30,46,23,10,2.231
AN_SCI,PRINC OF MEAT SCIENCE,3214,01,FS2009,CAFNR,"LORENZEN,CAROL L",12,13,5,2,0,3.075
AN_SCI,PHYS OF DOMESTIC ANIMALS,3254,01,FS2009,CAFNR,"SPIERS,DONALD E",22,37,40,20,8,2.449
AN_SCI,MONOGASTRIC NUTRITION,4312,01,FS2009,CAFNR,"FIRMAN,JEFFRE D",25,27,4,2,0,3.366
AN_SCI,REPRODUCTIVE MANAGEMENT,4384,01,FS2009,CAFNR,"SMITH,MICHAEL FIELDING",16,17,1,0,0,3.45
AN_SCI,ADV DAIRY PRODUCTION,4976,01,FS2009,CAFNR,"WALDRON,MATTHEW REID",12,18,5,0,0,3.149
AN_SCI,SWINE PRODUCTION,4978,01,FS2009,CAFNR,"SAFRANSKI,TIMOTHY J",12,29,11,1,0,2.958
AN_SCI,SEMINAR IN ANIMAL SCI,8087,01,FS2009,CAFNR,"GEISERT,RODNEY",13,0,0,0,0,4.0
AN_SCI,ENDOCRINOLOGY,8420,01,FS2009,CAFNR,"LUCY,MATTHEW C",14,7,0,0,0,3.667
ARABIC,ELEMENTARY ARABIC 1,1100,01,FS2009,CAS,"SMITH,RONALD",10,5,2,0,0,3.365
ARCHST,VISUAL DESIGN,1100,02,FS2009,CHES,"BARTLETT,LYRIA DICKASON",7,6,1,1,0,3.207
ARCHST,VISUAL DESIGN,1100,03,FS2009,CHES,"CHATMAN,JULIE A",8,7,1,1,0,3.329
ARCHST,ARCH DRAFT & WORK DRAW,1200,01,FS2009,CHES,"ISLAM,A K M ZAHIDUL",6,6,3,3,4,2.264
ARCHST,ARCH DRAFT & WORK DRAW,1200,02,FS2009,CHES,"GOLDSCHMIDT,MICHAEL",12,6,2,0,1,3.262
ARCHST,COMP AID DRAFT W/AUTOCAD,2220,01,FS2009,CHES,"CARLSON,EMILI JAYNE",8,5,1,1,0,3.193
ARCHST,COMP AID DRAFT W/AUTOCAD,2220,02,FS2009,CHES,"JACQUIN,KENNETH RAY",16,3,0,0,0,3.763
ARCHST,DESIGN COMMUNICATION 1,2230,01,FS2009,CHES,"YOON,SO YEON",3,9,3,1,0,2.931
ARCHST,DESIGN COMMUNICATION 1,2230,02,FS2009,CHES,"BALAKRISHNAN,BIMAL",6,13,2,0,0,3.29
ARCHST,BUILDING SYSTEMS,2310,01,FS2009,CHES,"PHILLIPS,RONALD G",25,12,3,0,0,3.528
ARCHST,BUILDING SYSTEMS LAB,2315,03,FS2009,CHES,"FELTS,ANNE CHANDLER",11,1,0,0,0,3.867
ARCHST,STUDIO 1,2811,01,FS2009,CHES,"CHO,JI YOUNG",9,5,0,0,0,3.579
ARCHST,STUDIO 1,2811,02,FS2009,CHES,"YOON,SO YEON",11,3,0,0,0,3.721
ARCHST,STUDIO 1,2811,03,FS2009,CHES,"LUECKE,ANNA M WECKENBOR",4,8,1,0,0,3.231
ARCHST,ENVIRONMENTAL ANALYSIS,3600,01,FS2009,CHES,"SCHWARZ,BENYAMIN",27,15,0,0,1,3.558
ARCHST,COMP GRAPH APPL F/DSGN 1,4230,01,FS2009,CHES,"SADEGHI NAHRKHALAJI,REZ",6,5,0,0,0,3.491
ARCHST,"MATERIALS, MTHD & PRDCT",4320,01,FS2009,CHES,"GOLDSCHMIDT,MICHAEL",27,11,5,0,1,3.357
ARCHST,RECNT TRND DIGTL MEDIA 1,4355,02,FS2009,CHES,"BARTLETT,LYRIA DICKASON",10,0,0,0,0,3.97
ARCHST,DESGN BUSINESS PRACTICS,4710,01,FS2009,CHES,"TOFLE,RUTH BRENT",17,8,1,2,0,3.343
ARCHST,INTERIORS STUDIO 3,4813,01,FS2009,CHES,"PHILLIPS,RONALD G",8,2,0,1,0,3.545
ARCHST,INTERIORS STUDIO 4,4814,01,FS2009,CHES,"DSOUZA PRABHU,NEWTON SA",13,3,1,0,0,3.688
ARCHST,PRG FOR THESIS DESGN STD,4860,01,FS2009,CHES,"SCHWARZ,BENYAMIN",18,0,0,0,0,3.983
ARCHST,THESIS DESIGN STUDIO,4990,01,FS2009,CHES,"SCHWARZ,BENYAMIN",10,1,0,0,0,3.855
ARCHST,ENVIRON & BEHAVIOR 2,8887,01,FS2009,CHES,"DSOUZA PRABHU,NEWTON SA",9,2,0,0,0,3.818
ART_CERM,BEGINNING CERAMICS,2100,01,FS2009,CAS,"SHELLY,IAN MATTHEW",15,2,0,0,0,3.776
