Course Dept,Course Title,Course Number,Section Number,Term,AU,Instructor,A Range,B Range,C Range,D Range,F Range, Avg Grade
ACCTCY,FINANCIAL ACCT CONCEPTS,4356,02,FS2008,CBUSN,"PRESTIGIACOMO,CARL CHRI",4,16,19,2,1,2.49
ACCTCY,FINANCIAL ACCT CONCEPTS,4356,03,FS2008,CBUSN,"KLEEN,PENNY LYNN",4,10,21,4,1,2.233
ACCTCY,GOVTL ACNTNG & BUDGETING,4365,01,FS2008,CBUSN,"HOCKMAN,KRISTEN MICHELL",8,8,0,0,0,3.5
ACCTCY,ACCOUNTING F/MANAGERS,7310,01,FS2008,CBUSN,"CUNNINGHAM,BILLIE M",24,14,1,0,0,3.59
ACCTCY,GOVTL ACNTNG & BUDGETING,7365,01,FS2008,CBUSN,"HOCKMAN,KRISTEN MICHELL",20,15,3,0,0,3.447
ACCTCY,AUDIT THEORY & PRACT 1,7384,01,FS2008,CBUSN,"FARBER,DAVID B",10,21,0,0,0,3.323
ACCTCY,AUDIT THEORY & PRACT 1,7384,02,FS2008,CBUSN,"FARBER,DAVID B",9,24,3,0,0,3.167
ACCTCY,TAX OF BUSINESS ENTITIES,8373,01,FS2008,CBUSN,"MOSER,WILLIAM JOSEPH",11,8,1,0,0,3.5
ACCTCY,TAX RESEARCH & PLANNING,8423,01,FS2008,CBUSN,"PEREIRA,RAYNOLDE",20,5,0,0,0,3.8
ACCTCY,FRAUD EXAMINATION,8424,01,FS2008,CBUSN,"HOWARD,TOM P",32,23,1,0,0,3.554
ACCTCY,FIN ACCT THEORY & PRAC 3,8436,01,FS2008,CBUSN,"SHAW,KENNETH WILLIAM",25,30,3,0,0,3.379
ACCTCY,FIN ACCT THEORY & PRAC 3,8436,02,FS2008,CBUSN,"SHAW,KENNETH WILLIAM",26,29,1,0,0,3.446
ACCTCY,FORENSIC ACCOUNTING,8438,01,FS2008,CBUSN,"ARUNACHALAM,VAIRAM",18,12,0,0,0,3.6
ACCTCY,ACCT & BSNSS STRATG ANLY,8450,01,FS2008,CBUSN,"KHURANA,INDER K",9,16,0,0,0,3.36
ACCTCY,ACCT & BSNSS STRATG ANLY,8450,02,FS2008,CBUSN,"KHURANA,INDER K",28,7,0,0,0,3.8
AERO,FOUNDTN U.S. AIR FORCE,1100,01,FS2008,CAS,"PROVOLT,NICOLE R",10,2,0,0,0,3.883
AERO,FOUNDTN U.S. AIR FORCE,1100,02,FS2008,CAS,"PROVOLT,NICOLE R",12,0,0,0,0,3.975
AERO,EVOL USAF AIR & SPC PWR,2100,01,FS2008,CAS,"DENNISON,CHARLES WILLIA",16,5,0,0,0,3.748
AERO,AF LEADERSHIP STUDIES,3100,01,FS2008,CAS,"ANDERSON,ANTHONY WAYNE",11,0,0,0,0,4.0
AGRIC,CMPTNG & INFORMTN SYST 1,1111,01,FS2008,CAFNR,"STRID,MARC BENNETT",15,8,2,0,0,3.532
AGRIC,CMPTNG & INFORMTN SYST 1,1111,02,FS2008,CAFNR,"STRID,MARC BENNETT",15,6,3,0,1,3.324
AGRIC,CMPTNG & INFORMTN SYST 1,1111,03,FS2008,CAFNR,"STRID,MARC BENNETT",21,1,3,0,0,3.756
AGRIC,CMPTNG & INFORMTN SYST 1,1111,04,FS2008,CAFNR,"STRID,MARC BENNETT",18,6,0,0,0,3.775
AGRIC,FOUND F/COLLEGE SUCCESS,1115,01,FS2008,CAFNR,"FREYERMUTH,SHARYN K",28,11,4,2,1,3.324
AGRIC,INTERNTL AG/NAT RESOURCE,2190,07,FS2008,CAFNR,"ROBINSON,ROY ELLIS",17,0,0,0,0,3.929
AG_EC,INTRO TO AGRIBUSN MNGMT,1010,01,FS2008,CAFNR,"DAUVE,JAN L",41,3,0,0,2,3.741
AG_EC,APPLIED MICROECONOMICS,1041,01,FS2008,CAFNR,"DAUVE,JAN L",53,128,136,28,10,2.519
AG_EC,APPLIED MICROECONOMICS,1041,02,FS2008,CAFNR,"DAUVE,JAN L",37,108,79,16,2,2.663
AG_EC,APPLIED MACROECONOMICS,1042,01,FS2008,CAFNR,"RODRIGUEZ ALCALA,MARIA",23,14,5,1,1,3.255
AG_EC,INTRO MATH AG ECONOMICS,2123,01,FS2008,CAFNR,"MONSON,MICHAEL J",11,8,5,0,0,3.213
AG_EC,AG MARKETING SYSTEM,2183,01,FS2008,CAFNR,"ARTZ,GEORGEANNE MICHAEL",19,43,20,2,2,2.855
AG_EC,AGRICULTURAL SALES,2223,01,FS2008,CAFNR,"SOWERS,LINDA FRANZ",28,30,7,1,3,3.058
AG_EC,STATISTICAL ANALYSIS,2225,01,FS2008,CAFNR,"KAYLEN,MICHAEL S",5,6,4,2,4,2.271
AG_EC,NEW PRODUCTS MARKETING,3224,01,FS2008,CAFNR,"BOESSEN,CHRISTIAN R",123,27,5,2,3,3.656
AG_EC,AGRICULTURAL PRICES,3251,01,FS2008,CAFNR,"XIA,YIN",3,10,12,6,0,2.361
AG_EC,RURAL & AGRIC LAW,3257,01,FS2008,CAFNR,"MATTHEWS,STEPHEN FRANK",15,26,17,3,0,2.79
AG_EC,GENERAL FARM MANAGEMENT,3260,01,FS2008,CAFNR,"MONSON,MICHAEL J",19,23,17,0,1,2.973
AG_EC,INTRNTL FD TRADE & POLCY,3272,01,FS2008,CAFNR,"MOORE,KEVIN C",6,7,2,0,1,3.081
AG_EC,AGRIBUSINESS FINANCE,3282,01,FS2008,CAFNR,"BOESSEN,CHRISTIAN R",7,7,5,2,0,3.033
AG_EC,FUND ENTREPRENEURSHIP,3283,1,FS2008,CAFNR,"HOFHERR,PETER WILLIAM",7,12,2,0,0,3.167
AG_EC,ECON MANGRL DECSN MAKING,3286,01,FS2008,CAFNR,"KLEIN,PETER G",2,4,7,1,0,2.457
AG_EC,ENVIRONMNTL LAW & POLICY,4356,01,FS2008,CAFNR,"MATTHEWS,STEPHEN FRANK",5,6,6,0,0,2.959
AG_EC,AGRIBUS MNGMNT STRATG,4971,01,FS2008,CAFNR,"SYKUTA,MICHAEL E",5,34,7,0,0,2.911
AG_ED,ORIENTATION TO AG ED,1000,01,FS2008,CAFNR,"BALL,ANNA",30,0,0,0,0,4.0
AG_ED,VERBAL COMMUNCTN IN AFNR,2220,01,FS2008,CAFNR,"MAXWELL,LUCAS DEE",42,11,3,1,0,3.581
AG_ED,VERBAL COMMUNCTN IN AFNR,2220,02,FS2008,CAFNR,"LAMBERT,MISTY DAWN",22,19,9,0,4,2.941
AG_ED,PERSONL LDRSHP DEVELPMNT,2250,01,FS2008,CAFNR,"TERRY,H ROBERT",50,27,4,1,0,3.493
AG_ED,TEACH FINAN MNGMT & ECON,3310,01,FS2008,CAFNR,"ROHRBACH,NORMAN F",17,8,0,0,0,3.656
AG_ED,METAL FABRIC & LAB MNGMT,3320,01,FS2008,CAFNR,"SAUCIER,PHILIP RYAN",11,4,0,0,0,3.613
AG_ED,TEACHING AGRIC SUBJECTS,4330,01,FS2008,CAFNR,"TORRES,ROBERT MATTHEW",15,1,0,0,0,3.788
AG_ED,COLLEGE TEACH OF AGRIC,8350,1,FS2008,CAFNR,"BALL,ANNA",14,1,0,0,0,3.933
AG_ED,RSC:METHODS & DESIGN,8510,01,FS2008,CAFNR,"TORRES,ROBERT MATTHEW",13,4,0,0,0,3.765
AG_JRN,INTRO TO AGRIC JOURN,1160,01,FS2008,CAFNR,"ALLEN,WILLIAM H",10,1,3,2,0,3.075
AG_JRN,FUNDAMNTLS OF COMMUNIC,3210,01,FS2008,CAFNR,"ALLEN,WILLIAM H",49,40,21,3,8,2.926
AG_JRN,COMMUNICATING ON THE WEB,3240,01,FS2008,CAFNR,"WOOD TURLEY,SHARON",23,0,0,0,0,3.961
AG_JRN,COMMUNICATING ON THE WEB,3240,02,FS2008,CAFNR,"WOOD TURLEY,SHARON",20,2,1,0,0,3.774
AG_S_M,INTRO TO AGRIC SYST MNGM,1020,01,FS2008,CAFNR,"SCHUMACHER,LEON GEORGE",35,21,1,0,1,3.488
AG_S_M,MOBILE HYDRAULICS,2360,01,FS2008,CAFNR,"BORGELT,STEVEN C",17,7,3,2,0,3.345
AG_S_M,AGRIC SAFETY & HEALTH,4020,01,FS2008,CAFNR,"FUNKENBUSCH,KAREN BRENT",17,3,0,0,0,3.835
AG_S_M,ELECTRICTY: WIRING/EQUIP,4140,01,FS2008,CAFNR,"SCHUMACHER,LEON GEORGE",7,21,5,0,1,2.953
AG_S_M,AG EQUIPMENT & MACHINERY,4320,01,FS2008,CAFNR,"SHANNON,DONALD KENT",16,6,3,2,0,3.333
AG_S_M,AG SYST MNGMNT-CAPSTONE,4970,01,FS2008,CAFNR,"ZULOVICH,JOSEPH M",21,0,1,0,0,3.855
ANTHRO,GENERAL ANTHROPOLOGY,1000,01,FS2008,CAS,"SAVAGE,CHET RUSSELL",57,71,55,22,8,2.714
ANTHRO,GENERAL ANTHROPOLOGY,1000,02,FS2008,CAS,"PASHIA,ANGELA DAWN",57,92,42,18,11,2.727
ANTHRO,FUND ARCHAEOLOGY W/LAB,2020,01,FS2008,CAS,"LYMAN,RICHARD LEE",7,14,8,1,2,2.691
ANTHRO,FUNDAMENTL OF ARCHAEOLGY,2021,01,FS2008,CAS,"LYMAN,RICHARD LEE",4,5,6,5,5,1.944
ANTHRO,CULTURAL ANTHROPOLOGY,2030,01,FS2008,CAS,"SHENK,MARY KATHERINE",63,36,12,2,1,3.373
ANTHRO,ANTHROPOLOGICAL LINGUIST,2040,01,FS2008,CAS,"VAN POOL,CHRISTINE I",9,18,16,1,2,2.648
ANTHRO,INTRO BIOL ANTHRO W/LAB,2050,01,FS2008,CAS,"BLOMQUIST,GREGORY E",16,32,11,4,4,2.781
ANTHRO,INTRO TO BIOLGICL ANTHRO,2051,01,FS2008,CAS,"BLOMQUIST,GREGORY E",9,20,14,3,1,2.657
ANTHRO,EVOLUTION HUMAN SEXUAL,2580,01,FS2008,CAS,"FLINN,MARK V",35,5,0,0,0,3.778
ANTHRO,PLAGUES AND PEOPLES,3560,01,FS2008,CAS,"SATTENSPIEL,LISA",24,42,7,1,4,3.019
ANTHRO,PEOPLES OF CANADA,3610,1,FS2008,CAS,"PALMER,CRAIG T",43,4,4,1,0,3.7
ANTHRO,PSYCHOLOGICAL ANTHROPOL,4350,01,FS2008,CAS,"FLINN,MARK V",15,0,0,0,0,3.98
ANTHRO,ETHNGRPH STDY SELCT CULT,4600,01,FS2008,CAS,"VAN POOL,CHRISTINE I",5,5,1,3,0,2.9
ANTHRO,CAPSTONE SMR IN ANTHRO,4990,01,FS2008,CAS,"PEARSALL,DEBORAH MARIE",5,7,4,0,0,3.081
AN_SCI,TOPICS IN ANIMAL SCIENCE,1001,01,FS2008,CAFNR,"SAFRANSKI,TRISTA ANN",21,14,9,1,1,3.054
AN_SCI,ANIMAL SCIENCE,1011,01,FS2008,CAFNR,"JESSE,GEORGE WILLIAM",54,83,51,24,3,2.74
AN_SCI,ANIMAL SCI LAB PRACTICUM,1065,01A,FS2008,CAFNR,"LYONS,JESSE JOHN",3,12,8,1,0,2.683
AN_SCI,ANIMAL SCI LAB PRACTICUM,1065,01B,FS2008,CAFNR,"LYONS,JESSE JOHN",2,11,8,1,2,2.429
AN_SCI,ANIMAL SCI LAB PRACTICUM,1065,01C,FS2008,CAFNR,"WIEGAND,BRYON R",0,9,12,1,1,2.274
AN_SCI,ANIMAL SCI LAB PRACTICUM,1065,01D,FS2008,CAFNR,"WILLIAMS,JAMES E",7,12,6,0,1,2.935
AN_SCI,GLOBAL ANIMAL AGRICLTR,2110,01,FS2008,CAFNR,"FIRMAN,JEFFRE D",24,7,0,0,0,3.774
AN_SCI,LIVE ANIMAL & MEAT EVAL,2114,01,FS2008,CAFNR,"WIEGAND,BRYON R",50,16,2,0,0,3.649
AN_SCI,LIVESTOCK JUDGING,2115,01,FS2008,CAFNR,"KEMP,DAVID J",17,0,0,0,0,3.982
AN_SCI,HORSE SELECTION & EVAL,2135,01,FS2008,CAFNR,"JENNINGS,MARCI W",13,5,0,0,0,3.672
AN_SCI,RUMINANT PRODUCTION,2165,01,FS2008,CAFNR,"WILLIAMS,JAMES E",30,41,18,1,0,3.084
AN_SCI,RUMINANT PRODUCTION,2165,02,FS2008,CAFNR,"WILLIAMS,JAMES E",18,34,30,6,1,2.673
AN_SCI,TOPICS IN ANIMAL SCIENCE,3001,01,FS2008,CAFNR,"FENNEWALD,DENNIS JAMES",14,1,1,0,0,3.813
AN_SCI,PROBLEMS IN ANIMAL SCI,3085,01,FS2008,CAFNR,"JESSE,GEORGE WILLIAM",9,0,0,0,2,3.273
AN_SCI,JUNIOR SEMINAR IN AN SCI,3210,01,FS2008,CAFNR,"JESSE,GEORGE WILLIAM",84,11,4,0,0,3.811
AN_SCI,PRIN & APPL OF ANIM NUTR,3212,01,FS2008,CAFNR,"FRITSCHE,KEVIN L",9,40,49,13,4,2.33
AN_SCI,PRINC OF MEAT SCIENCE,3214,01,FS2008,CAFNR,"LORENZEN,CAROL L",3,10,13,1,1,2.454
AN_SCI,MONOGASTRIC NUTRITION,4312,01,FS2008,CAFNR,"FIRMAN,JEFFRE D",15,30,7,0,0,3.171
AN_SCI,REPRODUCTIVE MANAGEMENT,4384,01,FS2008,CAFNR,"SMITH,MICHAEL FIELDING",13,13,5,0,0,3.219
AN_SCI,ADV DAIRY PRODUCTION,4976,01,FS2008,CAFNR,"WALDRON,MATTHEW REID",10,15,11,1,0,2.919
AN_SCI,SWINE PRODUCTION,4978,01,FS2008,CAFNR,"SAFRANSKI,TIMOTHY J",6,26,8,3,0,2.814
AN_SCI,SEMINAR IN ANIMAL SCI,8087,01,FS2008,CAFNR,"GEISERT,RODNEY",18,0,0,0,0,4.0
AN_SCI,ENDOCRINOLOGY,8420,01,FS2008,CAFNR,"LUCY,MATTHEW C",9,6,0,0,0,3.6
ARABIC,ELEMENTARY ARABIC 1,1100,01,FS2008,CAS,"MAHIR,ZAID NUMAN",2,6,10,0,1,2.342
ARCHST,VISUAL DESIGN,1100,01,FS2008,CHES,"JACKMAN,BRENDA JEAN",3,12,1,0,0,3.2
ARCHST,VISUAL DESIGN,1100,03,FS2008,CHES,"CHATMAN,JULIE A",8,7,1,0,0,3.419
ARCHST,ARCH DRAFT & WORK DRAW,1200,01,FS2008,CHES,"ISLAM,A K M ZAHIDUL",6,5,1,2,0,3.029
ARCHST,ARCH DRAFT & WORK DRAW,1200,02,FS2008,CHES,"GOLDSCHMIDT,MICHAEL",13,4,2,1,2,3.109
ARCHST,ARCH DRAFT & WORK DRAW,1200,03,FS2008,CHES,"ISLAM,A K M ZAHIDUL",2,7,4,0,3,2.35
ARCHST,COMP AID DRAFT W/AUTOCAD,2220,01,FS2008,CHES,"OBLACK,DAVID M",4,10,4,0,1,2.732
ARCHST,COMP AID DRAFT W/AUTOCAD,2220,02,FS2008,CHES,"CARLSON,EMILI JAYNE",12,2,0,0,0,3.75
ARCHST,DESIGN COMMUNICATION 1,2230,01,FS2008,CHES,"BALAKRISHNAN,BIMAL",7,12,2,0,0,3.252
ARCHST,DESIGN COMMUNICATION 1,2230,02,FS2008,CHES,"YOON,SO YEON",10,11,1,1,2,2.968
ARCHST,BUILDING SYSTEMS,2310,01,FS2008,CHES,"PHILLIPS,RONALD G",9,28,15,1,1,2.802
ARCHST,STUDIO 1,2811,01,FS2008,CHES,"CHO,JI YOUNG",8,10,0,0,0,3.544
ARCHST,STUDIO 1,2811,02,FS2008,CHES,"YOON,SO YEON",12,3,1,0,0,3.631
ARCHST,STUDIO 1,2811,03,FS2008,CHES,"LUECKE,ANNA M WECKENBOR",3,6,2,0,0,3.118
ARCHST,ENVIRONMENTAL ANALYSIS,3600,01,FS2008,CHES,"SCHWARZ,BENYAMIN",23,19,3,0,1,3.415
ARCHST,PRBS IN ARCH ST,4085,01,FS2008,CHES,"GOLDSCHMIDT,MICHAEL",10,0,0,0,0,3.88
ARCHST,COMP GRAPH APPL F/DSGN 1,4230,01,FS2008,CHES,"SADEGHI NAHRKHALAJI,REZ",11,6,0,0,0,3.524
ARCHST,"MATERIALS, MTHD & PRDCT",4320,01,FS2008,CHES,"GOLDSCHMIDT,MICHAEL",35,2,2,1,0,3.768
ARCHST,DESIGNED ENVIR TO 1750,4410,01,FS2008,CHES,"HORNBECK,ELIZABETH JEAN",19,18,3,0,0,3.408
ARCHST,DESGN BUSINESS PRACTICS,4710,01,FS2008,CHES,"TOFLE,RUTH BRENT",23,17,0,0,0,3.598
ARCHST,INTERIORS STUDIO 4,4814,01,FS2008,CHES,"DSOUZA PRABHU,NEWTON SA",10,7,0,0,0,3.588
ARCHST,ARCHITECTURAL STUDIO 4,4824,01,FS2008,CHES,"BARTLETT,LYRIA DICKASON",9,0,2,0,0,3.527
ARCHST,PRG FOR THESIS DESGN STD,4860,01,FS2008,CHES,"DSOUZA PRABHU,NEWTON SA",16,17,0,0,0,3.467
ARCHST,THESIS DESIGN STUDIO,4990,01,FS2008,CHES,"SCHWARZ,BENYAMIN",10,1,0,0,0,3.882
ART_CERM,BEGINNING CERAMICS,2100,01,FS2008,CAS,"HELLMANN,NATALIE ELIZAB",6,8,1,0,0,3.313
ART_CERM,BEGINNING CERAMICS,2100,03,FS2008,CAS,"MOYER,MATTHEW E",5,5,1,2,0,2.931
ART_CERM,INTERMEDIATE CERAMICS,3100,01,FS2008,CAS,"CLARKE,ROBERT BEDE",6,7,0,0,0,3.438
ART_DRAW,DRAWING I,1050,01,FS2008,CAS,"KEISER,JESSICA LYNN",9,10,1,0,0,3.355
ART_DRAW,DRAWING I,1050,02,FS2008,CAS,"KEISER,JESSICA LYNN",11,7,0,0,0,3.528
ART_DRAW,DRAWING I,1050,03,FS2008,CAS,"BALLOU,MATTHEW",4,12,1,0,3,2.73
ART_DRAW,DRAWING I,1050,04,FS2008,CAS,"BECKER,BRENT WILLIAM",6,11,2,0,0,3.211
ART_DRAW,DRAWING I,1050,05,FS2008,CAS,"THORNTON,JESSICA",6,9,1,0,0,3.35
ART_DRAW,DRAWING I,1050,06,FS2008,CAS,"JOHNSON,JACOB LEMOYNE",9,2,4,0,0,3.353
ART_DRAW,DRAWING I,1050,07,FS2008,CAS,"GLENN,ANDREW W",1,10,4,0,3,2.35
ART_DRAW,DRAWING 2,2200,01,FS2008,CAS,"BALLOU,MATTHEW",2,10,0,0,0,3.217
ART_DRAW,DRAWING 2,2200,02,FS2008,CAS,"THORNTON,JESSICA",5,8,2,0,0,3.16
ART_DRAW,DRAWING 2,2200,03,FS2008,CAS,"CAMERON,BROOKE B",6,7,2,2,0,3.0
ART_DRAW,DRAWING 3,3200,01,FS2008,CAS,"BALLOU,MATTHEW",12,1,0,0,1,3.621
ART_FIBR,BEGINNING FIBERS,2300,01,FS2008,CAS,"CRITES,DEBORAH LYNN",7,3,3,0,1,3.05
