Course Dept,Course Title,Course Number,Section Number,Term,AU,Instructor,A Range,B Range,C Range,D Range,F Range, Avg Grade
ACCTCY,INTRODUCTION TO TAXATION,353,1,FS1999,B&PA,"ATWOOD,TAMMY JEAN",5,6,3,0,2,2.75
ACCTCY,INTRODUCTION TO TAXATION,353,2,FS1999,B&PA,ATWOOD,17,16,6,0,0,3.282
ACCTCY,GOVTL ACNTNG & BUDGETING,365,1,FS1999,B&PA,WILSON,7,9,2,0,0,3.278
ACCTCY,TAX OF BUSINESS ENTITIES,373,1,FS1999,B&PA,PARKER,2,10,2,0,0,2.957
ACCTCY,AUDIT THEORY & PRACT 1,384,1,FS1999,B&PA,"MAULDIN,ELAINE G",15,7,0,0,1,3.522
ACCTCY,AUDIT THEORY & PRACT 1,384,2,FS1999,B&PA,"MAULDIN,ELAINE G",11,12,1,0,0,3.417
ACCTCY,ACCT INFO SYS THEOR/CONC,408,1,FS1999,B&PA,"ARUNACHALAM,VAIRAVAN",25,2,0,0,0,3.926
ACCTCY,TAX RESEARCH & JUDGMENT,423,1,FS1999,B&PA,PARKER,8,15,1,0,0,3.292
ACCTCY,DATA WAREHOUSE & MINING,428,1,FS1999,B&PA,"ARUNACHALAM,VAIRAVAN",8,7,0,0,0,3.533
ACCTCY,FIN ACCT THEORY & PRAC 3,436,1,FS1999,B&PA,DOCKWEILER,13,20,0,0,0,3.394
ACCTCY,CONTEMP ISS & ACCT PRFNL,450,1,FS1999,B&PA,FRANCIS,18,10,0,0,0,3.643
AERO,FOUNDTN U.S. AIR FORCE,11,1,FS1999,A & S,"UNGER,BRENT J",9,6,0,0,0,3.6
AERO,FOUNDTN U.S. AIR FORCE,11,2,FS1999,A & S,,11,1,0,0,0,3.917
AERO,AF LEADERSHIP STUDIES,131,1,FS1999,A & S,"HERRMANN,STEPHEN J",11,12,0,0,0,3.478
AERO,NTL SECR AFFR/PRP F/DUTY,141,1,FS1999,A & S,"SCHRAMEL,THOMAS M",8,8,0,0,0,3.5
AG EC,INTRO TO AGRIBUSN MNGMT,10,1,FS1999,AF&NR,COOK,46,13,0,0,1,3.612
AG EC,FOOD/AGRIC IN MACROECON,40,1,FS1999,AF&NR,DAUVE,29,37,74,3,3,2.597
AG EC,FOOD/AGRIC IN MACROECON,40,2,FS1999,AF&NR,DAUVE,33,54,90,4,6,2.556
AG EC,INTRO MATH AG ECONOMICS,123,1,FS1999,AF&NR,"MONSON,MICHAEL J",14,11,6,1,2,2.974
AG EC,INTRO TO ENVIRONMNTL LAW,156,1,FS1999,AF&NR,MATTHEWS,35,23,7,1,1,3.343
AG EC,AG MARKETING SYSTEM,183,1,FS1999,AF&NR,BULLOCK,20,36,12,8,2,2.821
AG EC,AGRICULTURAL SALES,223,1,FS1999,AF&NR,LEHMAN,32,39,11,2,0,3.202
AG EC,NEW PRODUCTS MARKETING,224,1,FS1999,AF&NR,LEHMAN,88,18,7,0,0,3.717
AG EC,AGR & RURAL ECON POLICY,230,1,FS1999,AF&NR,BULLOCK,9,1,0,0,0,3.9
AG EC,RURAL & AGRIC LAW,257,1,FS1999,AF&NR,MATTHEWS,22,27,12,4,1,2.985
AG EC,GENERAL FARM MANAGEMENT,260,1,FS1999,AF&NR,"MONSON,MICHAEL J",19,20,4,0,0,3.335
AG EC,AGRI-FOOD BSN MNGMT STRT,320,1,FS1999,AF&NR,"SYKUTA,MICHAEL E",10,13,6,1,0,3.067
AGR ED,ORIENTATION TO AG ED,100,1,FS1999,AF&NR,BIRKENHOLZ,19,4,0,1,0,3.608
AGR ED,PROF LEADERSHIP DEVELPMN,250,1,FS1999,AF&NR,BIRKENHOLZ,18,4,0,0,0,3.818
AGR ED,TCH FARM/PERSNL FIN MNGM,280,1,FS1999,AF&NR,RILEY,17,12,0,0,1,3.467
AGR ED,COMMUNICATING IN AGRIC,350,1,FS1999,AF&NR,GARTON,13,7,0,0,1,3.448
AGR ED,RATIONALE & STRUCT AG ED,360,1,FS1999,AF&NR,DYER,17,3,1,0,0,3.705
AGR ED,TEACHING AGRIC SUBJECTS,380,1,FS1999,AF&NR,GARTON,13,8,1,0,0,3.436
AN SCI,ANIMAL SCIENCE,11,1,FS1999,AF&NR,SPAIN,63,74,43,14,6,2.84
AN SCI,ANIMAL SCI LAB PRACTICUM,65,1,FS1999,AF&NR,SPAIN/WILLIAMS/,24,39,17,5,0,2.965
AN SCI,"MEAT CLASS, GRADE & JUDG",104,1,FS1999,AF&NR,BERG,14,2,1,0,0,3.8
AN SCI,GLOBAL ANIMAL AGRICLTR,110,1,FS1999,AF&NR,ALLEE,8,14,2,0,0,3.213
AN SCI,HORSE SELECTION & EVAL,125,1,FS1999,AF&NR,LOCH,9,5,0,0,0,3.643
AN SCI,RUMINANT PRODUCTION,165,1,FS1999,AF&NR,KEISLER/WILLIAMS/,13,24,16,11,0,2.609
AN SCI,RUMINANT PRODUCTION,165,2,FS1999,AF&NR,KEISLER/WILLIAMS,26,30,21,9,1,2.816
AN SCI,PROBLEMS IN ANIMAL SCI,200,1,FS1999,AF&NR,JESSE,10,1,0,0,0,3.909
AN SCI,PRIN & APPL OF ANIM NUTR,202,1,FS1999,AF&NR,KERLEY/ALLEE,10,26,22,11,2,2.437
AN SCI,PRINC OF MEAT SCIENCE,204,1,FS1999,AF&NR,CLARKE,4,7,5,0,0,2.938
AN SCI,PRINC OF DAIRY FOODS SCI,231,1,FS1999,AF&NR,MARSHALL,5,5,3,0,0,3.131
AN SCI,PHYS OF DOMESTIC ANIMALS,254,1,FS1999,AF&NR,SPIERS,16,30,30,6,1,2.651
AN SCI,MONOGASTRIC NUTRITION,302,1,FS1999,AF&NR,FIRMAN,33,9,3,0,0,3.667
AN SCI,BEEF PROD & MANAGEMENT,305,1,FS1999,AF&NR,KAISER,18,31,3,0,1,3.232
AN SCI,ADV DAIRY PRODUCTION,315,1,FS1999,AF&NR,BELYEA/STEEVENS,5,13,1,0,0,3.258
AN SCI,REPRODUCTIVE MANAGEMENT,384,1,FS1999,AF&NR,SMITH,20,27,4,3,0,3.185
AN SCI,ENDOCRINOLOGY,420,1,FS1999,AF&NR,LUCY,8,6,0,0,0,3.571
AN SCI,VITAMINS & MINERALS,442,1,FS1999,AF&NR,LEDOUX,10,8,0,0,0,3.556
ANTHRO,GENERAL ANTHROPOLOGY,1,1,FS1999,A & S,"ROWLETT,RALPH M",26,37,45,31,18,2.102
ANTHRO,GENERAL ANTHROPOLOGY,1,2,FS1999,A & S,"NOLAN,JUSTIN M",28,34,13,4,2,2.986
ANTHRO,GENERAL ANTHROPOLOGY,1,3,FS1999,A & S,"RYAN,GERY W",39,55,41,16,13,2.522
ANTHRO,GENERAL ANTHROPOLOGY,1,4,FS1999,A & S,"OBRIEN,MICHAEL J",11,10,1,1,0,3.23
ANTHRO,HUMAN LANGUAGE,20,1,FS1999,A & S,"FURBEE,NONNIE LOUANN",2,8,10,1,1,2.314
ANTHRO,HUMAN LANGUAGE,20,2,FS1999,A & S,GOODMAN,0,6,0,2,2,2.06
ANTHRO,INTRO TO BIOLGICL ANTHRO,149,1,FS1999,A & S,"SATTENSPIEL,LISA",19,35,43,27,21,1.999
ANTHRO,INTRO TO BIOLOGIC ANTHRO,150,1,FS1999,A & S,"SATTENSPIEL,LISA",19,25,22,16,0,2.522
ANTHRO,CULTURAL ANTHROPOLOGY,153,1,FS1999,A & S,"COE,MARY KATHRYN",21,44,16,3,1,2.978
ANTHRO,ANTHROPOLOGICAL LINGUIST,154,1,FS1999,A & S,"FURBEE,NONNIE LOUANN",16,17,0,1,0,3.412
ANTHRO,FUNDAMENTL OF ARCHAEOLGY,155,1,FS1999,A & S,"DARWENT,CHRISTYANN",1,2,4,2,2,1.791
ANTHRO,FUND OF ARCHAEOLOGY,156,1,FS1999,A & S,"DARWENT,CHRISTYANN",5,5,3,3,2,2.444
ANTHRO,EVOLUTION HUMAN SEXUAL,170,1,FS1999,A & S,"FLINN,MARK V",12,24,6,0,2,2.98
ANTHRO,ANTHROPOLOGY & THE ARTS,215,1,FS1999,A & S,"COE,MARY KATHRYN",13,13,0,1,1,3.286
ANTHRO,PLANTS & PEOPLE,220,1,FS1999,A & S,"PEARSALL,DEBORAH MAR",6,11,3,0,0,3.165
ANTHRO,SMNR ANTHROPOLOGY,280,1,FS1999,A & S,"GARDNER,PETER MICHAE",16,4,0,0,0,3.725
ANTHRO,MEDICAL ANTHROPOLOGY,323,1,FS1999,A & S,"RYAN,GERY W",16,1,0,0,0,3.924
ANTHRO,ENVIRONMENT & ARCHAEOLGY,343,1,FS1999,A & S,"WOOD,W RAYMOND",8,0,2,0,1,3.3
ANTHRO,ANTHRO OF KNOWLEDGE,356,1,FS1999,A & S,"GARDNER,PETER MICHAE",10,2,1,0,0,3.715
ANTHRO,HUMAN BIOLGCL VARIATION,366,1,FS1999,A & S,"SATTENSPIEL,LISA",12,7,0,0,1,3.435
ANTHRO,ETHNOGRAPHIC METHODS,367,1,FS1999,A & S,"ROBBINS,MICHAEL COOK",7,4,1,1,0,3.308
AR H A,HISTORY OF WESTERN ART 1,10,1A,FS1999,A & S,,3,7,9,1,1,2.49
AR H A,HISTORY OF WESTERN ART 1,10,1B,FS1999,A & S,,3,9,6,3,3,2.212
AR H A,HISTORY OF WESTERN ART 1,10,1C,FS1999,A & S,,4,9,6,1,0,2.77
AR H A,HISTORY OF WESTERN ART 1,10,1D,FS1999,A & S,,6,9,5,3,2,2.584
AR H A,HISTORY OF WESTERN ART 1,10,1E,FS1999,A & S,,3,7,8,3,0,2.462
AR H A,HISTORY OF WESTERN ART 1,10,1F,FS1999,A & S,,5,5,3,0,0,3.177
AR H A,HISTORY OF WESTERN ART 1,10,1G,FS1999,A & S,,8,8,2,1,4,2.587
AR H A,HISTORY OF WESTERN ART 1,10,1H,FS1999,A & S,,10,6,5,2,2,2.692
AR H A,HISTORY OF WESTERN ART 1,10,1J,FS1999,A & S,,7,6,4,2,0,2.916
AR H A,HISTORY OF WESTERN ART 1,10,1K,FS1999,A & S,,1,8,9,2,2,2.155
AR H A,AMER ART & ARCHITECTURE,141,1A,FS1999,A & S,EGGENER,8,9,2,0,0,3.221
AR H A,AMER ART & ARCHITECTURE,141,1B,FS1999,A & S,,10,6,1,0,2,3.0
AR H A,AMER ART & ARCHITECTURE,141,1C,FS1999,A & S,,13,6,1,0,1,3.371
AR H A,AMER ART & ARCHITECTURE,141,1D,FS1999,A & S,,10,9,0,0,0,3.511
AR H A,AMER ART & ARCHITECTURE,141,1E,FS1999,A & S,,8,9,2,0,0,3.253
AR H A,GREEK ART AND ARCHAEOLGY,220,1,FS1999,A & S,BIERS,5,19,10,2,2,2.605
AR H A,LATE MEDIEVAL ART,241,1,FS1999,A & S,STANTON,5,20,8,1,1,2.797
AR H A,ITALIAN RENAISSANCE ART,250,1,FS1999,A & S,LAND,7,14,11,2,2,2.611
AR H A,TRADITIONAL ARCHITECTURE,264,1,FS1999,A & S,MARSHALL,12,5,0,0,1,3.533
AR H A,19TH CENT EUROPEAN ART,270,1,FS1999,A & S,CROWN,14,20,8,2,0,3.045
AR H A,CONTEMPORARY ART,272,1,FS1999,A & S,KLEIN,5,23,9,0,2,2.744
BIO AE,INTERNL COMBUSTION POWER,1,1,FS1999,AF&NR,ESS,21,11,8,0,0,3.265
BIO AE,AGRIC/INDUS MATRL & PROC,20,1,FS1999,AF&NR,,11,28,0,0,0,3.29
BIO AE,INTRO TO AGRIC SYST MNGM,63,1,FS1999,AF&NR,ESS,8,8,3,1,0,3.165
BIO AE,MOBILE HYDRAULICS,165,1,FS1999,AF&NR,BORGELT,8,12,8,2,1,2.765
BIO AE,ENVIRONMNTL ETHICS AGR,180,1,FS1999,AF&NR,SIEVERS,13,16,3,0,1,3.212
BIO AE,ADV AGRC/INDUST MATERL,210,1,FS1999,AF&NR,SCHUMACHER,9,8,1,0,0,3.494
BIO AE,ELECTRICTY: WIRING/EQUIP,215,1,FS1999,AF&NR,SCHUMACHER,24,16,1,0,0,3.576
BIO AE,AGRICULT SYSTEMS MGMT,363,1,FS1999,AF&NR,BORGELT,19,4,0,0,0,3.813
BIO SC,GENERAL BIOLOGY,1,1,FS1999,A & S,"HURST,ROBIN D",142,178,119,35,15,2.79
BIO SC,GENERAL BIOLOGY,1,2,FS1999,A & S,"GAYOU,DOUGLAS",106,190,167,14,7,2.773
BIO SC,GENERAL BIOLOGY,1,3,FS1999,A & S,"WIEDEMEIER,ALLISON M",38,143,176,86,35,2.179
BIO SC,GENERAL BIOLOGY LAB,2,10A,FS1999,A & S,,4,4,7,1,1,2.476
BIO SC,GENERAL BIOLOGY LAB,2,11A,FS1999,A & S,,3,7,4,1,4,2.179
BIO SC,GENERAL BIOLOGY LAB,2,12A,FS1999,A & S,,3,10,5,1,0,2.821
BIO SC,GENERAL BIOLOGY LAB,2,13A,FS1999,A & S,,4,7,7,1,1,2.585
BIO SC,GENERAL BIOLOGY LAB,2,14A,FS1999,A & S,,1,11,6,1,1,2.47
BIO SC,GENERAL BIOLOGY LAB,2,15A,FS1999,A & S,,5,11,4,1,0,2.881
BIO SC,GENERAL BIOLOGY LAB,2,16A,FS1999,A & S,,8,6,4,1,1,2.86
BIO SC,GENERAL BIOLOGY LAB,2,17A,FS1999,A & S,,4,11,3,1,0,2.868
BIO SC,GENERAL BIOLOGY LAB,2,18A,FS1999,A & S,,3,2,7,4,2,1.967
BIO SC,GENERAL BIOLOGY LAB,2,19A,FS1999,A & S,,5,9,1,3,1,2.737
BIO SC,GENERAL BIOLOGY LAB,2,1A,FS1999,A & S,,3,7,6,1,2,2.374
BIO SC,GENERAL BIOLOGY LAB,2,20A,FS1999,A & S,,5,9,6,0,0,2.845
BIO SC,GENERAL BIOLOGY LAB,2,21A,FS1999,A & S,,7,8,4,0,1,2.955
BIO SC,GENERAL BIOLOGY LAB,2,22A,FS1999,A & S,,1,2,7,7,2,1.616
BIO SC,GENERAL BIOLOGY LAB,2,23A,FS1999,A & S,,0,4,7,4,2,1.818
BIO SC,GENERAL BIOLOGY LAB,2,24A,FS1999,A & S,,4,10,2,3,0,2.758
BIO SC,GENERAL BIOLOGY LAB,2,25A,FS1999,A & S,,1,12,5,1,1,2.535
BIO SC,GENERAL BIOLOGY LAB,2,26A,FS1999,A & S,,2,8,6,2,0,2.506
BIO SC,GENERAL BIOLOGY LAB,2,27A,FS1999,A & S,,7,11,1,0,1,3.03
BIO SC,GENERAL BIOLOGY LAB,2,28A,FS1999,A & S,,6,8,4,1,1,2.82
BIO SC,GENERAL BIOLOGY LAB,2,29A,FS1999,A & S,,2,12,9,0,0,2.617
BIO SC,GENERAL BIOLOGY LAB,2,2A,FS1999,A & S,,6,4,5,1,0,2.994
BIO SC,GENERAL BIOLOGY LAB,2,30A,FS1999,A & S,,2,6,9,1,2,2.235
BIO SC,GENERAL BIOLOGY LAB,2,31A,FS1999,A & S,,10,7,3,0,0,3.23
BIO SC,GENERAL BIOLOGY LAB,2,32A,FS1999,A & S,,5,10,4,0,0,2.958
BIO SC,GENERAL BIOLOGY LAB,2,33A,FS1999,A & S,,4,7,5,2,0,2.706
BIO SC,GENERAL BIOLOGY LAB,2,34A,FS1999,A & S,,2,10,7,1,0,2.545
BIO SC,GENERAL BIOLOGY LAB,2,35A,FS1999,A & S,,8,10,2,0,0,3.18
BIO SC,GENERAL BIOLOGY LAB,2,36A,FS1999,A & S,,2,10,3,3,1,2.458
BIO SC,GENERAL BIOLOGY LAB,2,37A,FS1999,A & S,,6,8,5,0,1,2.795
BIO SC,GENERAL BIOLOGY LAB,2,38A,FS1999,A & S,,4,10,4,1,0,2.911
BIO SC,GENERAL BIOLOGY LAB,2,39A,FS1999,A & S,,5,12,3,0,0,3.1
BIO SC,GENERAL BIOLOGY LAB,2,3A,FS1999,A & S,,4,11,4,0,1,2.82
BIO SC,GENERAL BIOLOGY LAB,2,40A,FS1999,A & S,,6,4,4,3,1,2.544
BIO SC,GENERAL BIOLOGY LAB,2,41A,FS1999,A & S,,6,6,4,3,0,2.711
BIO SC,GENERAL BIOLOGY LAB,2,42A,FS1999,A & S,,5,6,4,2,2,2.495
BIO SC,GENERAL BIOLOGY LAB,2,43,FS1999,A & S,,6,10,3,1,0,3.005
BIO SC,GENERAL BIOLOGY LAB,2,44,FS1999,A & S,,5,7,5,2,1,2.56
BIO SC,GENERAL BIOLOGY LAB,2,45,FS1999,A & S,,5,7,6,1,0,2.779
BIO SC,GENERAL BIOLOGY LAB,2,4A,FS1999,A & S,,5,6,7,0,0,2.822
BIO SC,GENERAL BIOLOGY LAB,2,5A,FS1999,A & S,,5,8,4,1,1,2.789
BIO SC,GENERAL BIOLOGY LAB,2,6A,FS1999,A & S,,1,6,8,3,1,2.158
BIO SC,GENERAL BIOLOGY LAB,2,7A,FS1999,A & S,,6,5,6,1,0,2.789
BIO SC,GENERAL BIOLOGY LAB,2,8A,FS1999,A & S,,4,9,3,0,2,2.622
BIO SC,GENERAL BIOLOGY LAB,2,9A,FS1999,A & S,,3,7,5,1,1,2.535
BIO SC,BASIC ENVIRNMENT STUDIES,6,1,FS1999,A & S,HOLTSFORD,30,48,25,3,3,2.848
BIO SC,GENERAL BIOLOGY,10,1,FS1999,A & S,CARREL,57,163,58,4,5,2.891
BIO SC,GENERAL BIOLOGY,10,2,FS1999,A & S,CARREL,47,35,2,0,0,3.521
BIO SC,GENERAL BOTANY,12,1,FS1999,A & S,"KENNEDY,ROBIN C",9,25,41,21,7,2.078
BIO SC,READING BIOLOG SCIENCE,193,2,FS1999,A & S,CUMBIE,21,4,0,0,0,3.84
BIO SC,GENERAL GENETICS,202,1,FS1999,A & S,DAVID,59,89,78,15,6,2.741
BIO SC,GENERAL GENETICS,202,2,FS1999,A & S,SMITH,19,13,1,0,0,3.473
BIO SC,INTRO TO CELL BIOLOGY,203,1,FS1999,A & S,WANG,15,12,18,9,4,2.416
BIO SC,INTRO TO CELL BIOLOGY,203,2,FS1999,A & S,BASKIN,8,13,11,0,0,2.916
BIO SC,INTRO TO CELL BIOLOGY,203,3,FS1999,A & S,MILES,9,12,22,12,5,2.113
BIO SC,INTRO TO CELL BIOLOGY,203,4,FS1999,A & S,MILES,11,6,5,2,0,3.183
BIO SC,INTRODUCTORY ENTOMOLOGY,208,1,FS1999,A & S,BARRETT,6,11,2,2,1,2.836
BIO SC,INVERTEBRATE ZOOLOGY,230,1,FS1999,A & S,SUMMERS,10,23,25,0,1,2.69
BIO SC,GENETICS LABORATORY,241,1,FS1999,A & S,GOLOMB,8,4,0,0,0,3.692
BIO SC,COMMUNITY BIOLOGY,250,1,FS1999,A & S,SCHWARTZ,19,30,23,4,2,2.777
BIO SC,ANIMAL PHYSIOLOGY,270,1,FS1999,A & S,MARUNIAK,42,35,17,0,0,3.279
BIO SC,EVOLUTION,302,1,FS1999,A & S,SEMLITSCH,24,33,9,0,0,3.227
BIO SC,MAMMALOGY,309,1,FS1999,A & S,RATNASWAMY,11,9,2,2,0,3.183
BIO SC,INTRO RADIATION BIOLOGY,328,1,FS1999,A & S,VOLKERT,6,11,3,0,0,3.15
BIO SC,DEVELOPMENTAL BIOLOGY,330,1,FS1999,A & S,LISCUM,12,4,9,1,0,3.073
BIO SC,NEURAL CNTRL & REGNERTN,337,1,FS1999,A & S,MCCLELLAN,7,2,1,0,0,3.6
BIO SC,NEUROBIOLOGY,339,1,FS1999,A & S,KIRK,8,14,2,0,0,3.25
BIO SC,BEHAVIORAL BIOLOGY,342,1,FS1999,A & S,GERHARDT,13,19,17,4,2,2.662
BIO SC,GENERAL ECOLOGY,362,1,FS1999,A & S,GALEN,22,35,10,1,2,2.997
BIO SC,MOLECULAR BIOLOGY,370,1,FS1999,A & S,NOTHWEHR,7,11,9,1,2,2.667
BIO SC,SMR: INTRO TO STD DISEAS,399,1,FS1999,A & S,PHILLIPS,10,0,1,0,0,3.682
BIO SC,PROF SURVIVAL SKILLS,405,1,FS1999,A & S,NEWTON,14,2,0,0,0,3.875
BIO SC,ADVANCED PLANT GENETICS,418,1,FS1999,A & S,BIRCHLER/NEWTON,13,4,2,0,0,3.579
BIOCHM,CONTEMPORARY TOPICS,90,1,FS1999,AF&NR,ZAHLER,10,1,0,0,0,3.936
BIOCHM,BIOTECHNOLOGY IN SOCIETY,105,1,FS1999,AF&NR,FREYERMUTH,35,35,23,9,7,2.755
BIOCHM,BIOCHEMISTRY,270,1,FS1999,AF&NR,EMERICH,40,45,19,7,3,2.982
BIOCHM,BIOCHEMISTRY,272,1,FS1999,AF&NR,VAN DOREN,18,20,9,2,2,2.969
BIOCHM,BIOCHEMISTRY LABORATORY,274,1,FS1999,AF&NR,CASH/PETERSON,19,8,0,0,0,3.704
BIOCHM,SEMINAR IN BIOCHEMISTRY,299,1,FS1999,AF&NR,,14,2,0,0,0,3.913
BIOCHM,CMP ASST SEQ ANLY/MOL MD,399,1,FS1999,AF&NR,QUINN,4,13,0,0,0,3.253
BIOCHM,MOLECULAR BIOLOGY I,430,1,FS1999,AF&NR,CANNON,8,4,2,0,0,3.429
C & I,INTRO TO MICROCOMPUTERS,F114,1,FS1999,EDUC,,62,2,0,0,0,3.969
C & I,INTRO TO MICROCOMPUTERS,F114,2,FS1999,EDUC,,57,4,1,1,0,3.857
C & I,INTRO TO MICROCOMPUTERS,F114,3,FS1999,EDUC,,63,3,0,0,1,3.896
C & I,INTRO TO MICROCOMPUTERS,F114,4,FS1999,EDUC,,65,2,0,0,0,3.97
C & I,INTRO TO MICROCOMPUTERS,F114,5,FS1999,EDUC,,59,4,1,0,0,3.906
C & I,INTRO TO MICROCOMPUTERS,F114,6,FS1999,EDUC,,45,13,6,2,2,3.426
C & I,INTRO TO MICROCOMPUTERS,F114,7,FS1999,EDUC,,53,16,2,2,3,3.5
C & I,INTRO TO MICROCOMPUTERS,F114,8,FS1999,EDUC,,63,9,2,1,1,3.737
C & I,MERCHANDISING,F125,1,FS1999,EDUC,,12,13,0,2,3,2.967
C & I,OFFICE PROCEDURES & ADM,F139,1,FS1999,EDUC,,9,1,0,0,0,3.87
C & I,PRINCIPLES OF SALES,F25,1,FS1999,EDUC,"THOMAS,CHRISTINE",14,12,2,0,1,3.31
C & I,PRINCIPLES OF SALES,F25,2,FS1999,EDUC,"THOMAS,CHRISTINE",20,9,2,0,0,3.581
C & I,UTLTY SFTWR MCROCOMPTUR,F314,1,FS1999,EDUC,,19,3,1,0,1,3.588
C & I,UTLTY SFTWR MCROCOMPTUR,F314,2,FS1999,EDUC,,21,4,0,1,0,3.742
C & I,UTLTY SFTWR MCROCOMPTUR,F314,3,FS1999,EDUC,,17,9,0,0,0,3.596
C & I,UTLTY SFTWR MCROCOMPTUR,F314,4,FS1999,EDUC,,14,6,1,0,2,3.265
C & I,UTLTY SFTWR MCROCOMPTUR,F314,5,FS1999,EDUC,,17,8,1,0,0,3.604
C & I,UTLTY SFTWR MCROCOMPTUR,F314,6,FS1999,EDUC,,24,2,1,0,0,3.774
C & I,FDNS/PRG DEV ADULT ED,F406,1,FS1999,EDUC,"CHAPMAN,ROBERT B",16,8,0,0,0,3.667
C & I,PHILOS PRAC ARTS VOC ED,F411,1,FS1999,EDUC,"STEWART,BOB R",17,1,0,0,0,3.944
C & I,PHYS ED ACT ELEMNT SCHL,T284,2,FS1999,EDUC,GOLDFARB,21,3,0,0,0,3.875
C & I,ASSESSMENT EARLY CHILDHD,T306,1,FS1999,EDUC,,14,5,1,0,0,3.665
C & I,SMR: CLASSROOM MANGMENT,T310,11,FS1999,EDUC,"WEAVER, JONETTA",16,1,0,0,0,3.941
C & I,SMR: CLSSRM MNGMNT,T310,7,FS1999,EDUC,"SAVAGE,BARBARA",17,1,0,0,0,3.944
C & I,TCH RDG IN CONTENT AREAS,T316,1,FS1999,EDUC,,18,1,0,0,0,3.947
C & I,PRSPCTVS PARENT ED/INVOL,T401,1,FS1999,EDUC,"DAVIS, NANCY",9,1,0,0,0,3.9
C & I,ADVNC EARLY CHLD CURCLM,T403,1,FS1999,EDUC,"KNIPPING,NANCY",10,2,0,0,0,3.833
