Course Dept,Course Title,Course Number,Section Number,Term,AU,Instructor,A Range,B Range,C Range,D Range,F Range, Avg Grade
ACCTCY,INTRODUCTION TO TAXATION,4353,2,FS2006,BUS,"MOSER,WILLIAM JOSEPH",22,13,1,1,0,3.522
ACCTCY,FINANCIAL ACCT CONCEPTS,4356,1,FS2006,BUS,"PRESTIGIACOMO,CARL C",2,18,17,6,1,2.298
ACCTCY,FINANCIAL ACCT CONCEPTS,4356,2,FS2006,BUS,"PRESTIGIACOMO,CARL C",5,25,9,3,0,2.719
ACCTCY,FINANCIAL ACCT CONCEPTS,4356,3,FS2006,BUS,"KLEEN,PENNY LYNN",3,15,20,1,0,2.39
ACCTCY,ACCOUNTING F/MANAGERS,7310,1,FS2006,BUS,"CUNNINGHAM,BILLIE M",18,15,2,0,0,3.457
ACCTCY,GOVTL ACNTNG & BUDGETING,7365,1,FS2006,BUS,"HOCKMAN,KRISTEN MICH",17,9,1,0,1,3.464
ACCTCY,TAX OF BUSINESS ENTITIES,7373,1,FS2006,BUS,"DAVIS,JENNIFER",30,16,3,0,0,3.551
ACCTCY,AUDIT THEORY & PRACT 1,7384,1,FS2006,BUS,"FARBER,DAVID B",16,16,0,0,0,3.5
ACCTCY,AUDIT THEORY & PRACT 1,7384,2,FS2006,BUS,"FARBER,DAVID B",9,21,0,0,0,3.3
ACCTCY,TAX RESEARCH & PLANNING,8423,1,FS2006,BUS,"PEREIRA,RAYNOLDE",12,2,0,0,0,3.857
ACCTCY,TAX RESEARCH & PLANNING,8423,2,FS2006,BUS,"PEREIRA,RAYNOLDE",20,9,0,0,0,3.69
ACCTCY,FIN ACCT THEORY & PRAC 3,8436,1,FS2006,BUS,"SHAW,KENNETH WILLIAM",15,37,3,0,0,3.218
ACCTCY,FIN ACCT THEORY & PRAC 3,8436,2,FS2006,BUS,"SHAW,KENNETH WILLIAM",17,38,2,0,0,3.263
ACCTCY,FORENSIC EXAMINATION,8438,1,FS2006,BUS,"ARUNACHALAM,VAIRAM",18,14,0,0,0,3.563
ACCTCY,FORENSIC EXAMINATION,8438,2,FS2006,BUS,"ARUNACHALAM,VAIRAM",16,16,0,0,0,3.5
ACCTCY,ACCT & BSNSS STRATG ANLY,8450,1,FS2006,BUS,"KHURANA,INDER K",23,13,0,0,0,3.639
AERO,FOUNDTN U.S. AIR FORCE,1100,2,FS2006,A & S,"ROUNSAVALL,TAMMY D",9,1,1,0,0,3.755
AERO,EVOL USAF AIR & SPC PWR,2100,1,FS2006,A & S,"FORMAN,KEITH K",8,5,2,0,1,3.188
AERO,AF LEADERSHIP STUDIES,3100,1,FS2006,A & S,"PROVOLT,NICOLE",19,1,0,0,0,3.89
AG EC,INTRO TO AGRIBUSN MNGMT,1010,1,FS2006,AF&NR,"SYKUTA,MICHAEL E",35,2,0,2,0,3.779
AG EC,APPLIED MICROECONOMICS,1041,1,FS2006,AF&NR,"DAUVE,JAN L",44,106,69,12,14,2.629
AG EC,APPLIED MICROECONOMICS,1041,2,FS2006,AF&NR,"DAUVE,JAN L",38,100,70,4,9,2.691
AG EC,INTRO MATH AG ECONOMICS,2123,1,FS2006,AF&NR,"MONSON,MICHAEL J",8,4,4,0,1,3.059
AG EC,AG MARKETING SYSTEM,2183,1,FS2006,AF&NR,"PARCELL,JOSEPH L",32,45,6,0,2,3.204
AG EC,AGRICULTURAL SALES,2223,1,FS2006,AF&NR,"BURDITT,LANCE A",28,33,15,2,4,2.861
AG EC,STATISTICAL ANALYSIS,2225,1,FS2006,AF&NR,"KAYLEN,MICHAEL S",5,14,10,1,4,2.45
AG EC,NEW PRODUCTS MARKETING,3224,1,FS2006,AF&NR,"BOESSEN,CHRISTIAN R",114,30,6,1,3,3.63
AG EC,AGRICULTURAL PRICES,3251,1,FS2006,AF&NR,"XIA,YIN",9,16,1,2,1,3.003
AG EC,RURAL & AGRIC LAW,3257,1,FS2006,AF&NR,"MATTHEWS,STEPHEN FRA",15,21,18,4,0,2.81
AG EC,GENERAL FARM MANAGEMENT,3260,1,FS2006,AF&NR,"MONSON,MICHAEL J",19,22,13,0,0,3.078
AG EC,INTRNTL FD TRADE & POLCY,3272,1,FS2006,AF&NR,"MOORE,KEVIN C",7,11,2,1,1,2.986
AG EC,AGRIBUSINESS FINANCE,3282,1,FS2006,AF&NR,"BOESSEN,CHRISTIAN R",19,9,0,0,0,3.7
AG EC,ECON MANGRL DECSN MAKING,3286,1,FS2006,AF&NR,"KLEIN,PETER G",7,7,9,3,1,2.604
AG EC,AGRIC MARKT & PROCURMENT,3294,1,FS2006,AF&NR,"PARCELL,JOSEPH L",14,5,1,2,3,2.988
AG EC,TPC IN AGRICULTURAL ECON,4301,5,FS2006,AF&NR,"HOFHERR,PETER WILLIA",5,4,2,0,0,3.273
AG EC,ENVIRONMNTL LAW & POLICY,4356,1,FS2006,AF&NR,"MATTHEWS,STEPHEN FRA",14,11,3,1,1,3.11
AG EC,AGRIBUS MNGMNT STRATG,4971,1,FS2006,AF&NR,"SYKUTA,MICHAEL E",3,26,6,0,0,2.957
AG EC,SENIOR SMR IN AGRIC ECON,4990,1,FS2006,AF&NR,"SYKUTA,MICHAEL E",19,1,0,0,1,3.748
AGR ED,ORIENTATION TO AG ED,1000,1,FS2006,AF&NR,"GARTON,BRYAN L",17,0,3,0,0,3.715
AGR ED,VERBAL COMMUNCTN IN AFNR,2220,1,FS2006,AF&NR,"GARTON,BRYAN L",47,11,3,0,1,3.569
AGR ED,PERSONL LDRSHP DEVELPMNT,2250,1,FS2006,AF&NR,"TERRY,H ROBERT",26,17,4,2,2,3.165
AGR ED,TEACH FINAN MNGMT & ECON,3310,1,FS2006,AF&NR,"ROHRBACH,NORMAN F",8,2,0,0,0,3.65
AGR ED,METAL FABRIC & LAB MNGMT,3320,1,FS2006,AF&NR,,10,4,1,1,0,3.456
AGR ED,TEACHING AGRIC SUBJECTS,4330,1,FS2006,AF&NR,"TORRES,ROBERT MATTHE",8,2,0,0,0,3.83
AGR ED,PHIL FOUND AG ED,8410,1,FS2006,AF&NR,"TERRY,H ROBERT",11,2,0,0,0,3.846
AGR ED,RSCH METHODS & DESIGN,8510,1,FS2006,AF&NR,"TORRES,ROBERT MATTHE",9,2,0,0,0,3.818
AN SCI,ANIMAL SCIENCE,1011,1,FS2006,AF&NR,"SPAIN,JIMMY N",62,61,36,14,5,2.894
AN SCI,ANIMAL SCI LAB PRACTICUM,1065,1,FS2006,AF&NR,"JESSE,GEORGE WILLIAM",18,65,48,12,1,2.579
AN SCI,GLOBAL ANIMAL AGRICLTR,2110,1,FS2006,AF&NR,"FIRMAN,JEFFRE D",8,10,0,0,0,3.478
AN SCI,LIVE ANIMAL & MEAT EVAL,2114,1,FS2006,AF&NR,"BERG,ERIC",35,14,5,0,0,3.622
AN SCI,HORSE SELECTION & EVAL,2135,1,FS2006,AF&NR,"LOCH,WAYNE",6,7,0,0,0,3.462
AN SCI,RUMINANT PRODUCTION,2165,1,FS2006,AF&NR,"WILLIAMS,JAMES E",30,41,14,4,1,2.982
AN SCI,RUMINANT PRODUCTION,2165,2,FS2006,AF&NR,"WILLIAMS,JAMES E",19,49,17,2,3,2.884
AN SCI,JUNIOR SEMINAR IN AN SCI,3210,1,FS2006,AF&NR,"JESSE,GEORGE WILLIAM",39,11,1,2,0,3.647
AN SCI,PRIN & APPL OF ANIM NUTR,3212,1,FS2006,AF&NR,"ALLEE,GARY L",16,25,20,14,2,2.506
AN SCI,PRINC OF MEAT SCIENCE,3214,1,FS2006,AF&NR,"LORENZEN,CAROL L",11,7,6,2,0,2.992
AN SCI,MONOGASTRIC NUTRITION,4312,1,FS2006,AF&NR,"FIRMAN,JEFFRE D",15,18,0,0,0,3.445
AN SCI,REPRODUCTIVE MANAGEMENT,4384,1,FS2006,AF&NR,"SMITH,MICHAEL FIELDI",20,14,1,0,0,3.543
AN SCI,ADV DAIRY PRODUCTION,4976,1,FS2006,AF&NR,"BELYEA,RONALD LESLIE",6,10,10,1,1,2.754
AN SCI,SWINE PRODUCTION,4978,1,FS2006,AF&NR,"SAFRANSKI,TIMOTHY J",6,11,6,0,0,3.013
AN SCI,ENDOCRINOLOGY,8420,1,FS2006,AF&NR,"LUCY,MATTHEW C",9,2,0,0,0,3.818
AN SCI,TPC: MYCOTOXINS,9001,1,FS2006,AF&NR,"OLSON,K C",8,8,0,0,0,3.5
ANTHRO,GENERAL ANTHROPOLOGY,1000,1,FS2006,A & S,"CHMIDLING,CATHERINE",77,100,57,26,13,2.706
ANTHRO,GENERAL ANTHROPOLOGY,1000,2,FS2006,A & S,"POMIANEK,CHRISTINA N",78,40,34,14,11,2.894
ANTHRO,GENERAL ANTHROPOLOGY,1000H,1,FS2006,A & S,"OBRIEN,MICHAEL J",10,5,7,1,0,2.991
ANTHRO,SGNFCNT DSCVRIES ARCHLGY,1200,1,FS2006,A & S,"VANPOOL,TODD LOGAN",9,11,8,0,2,2.793
ANTHRO,FUND ARCHAEOLOGY W/LAB,2020,1,FS2006,A & S,"LYMAN,RICHARD LEE",2,4,8,6,7,1.544
ANTHRO,CULTURAL ANTHROPOLOGY,2030,1,FS2006,A & S,"PALMER,CRAIG T",74,32,7,3,1,3.506
ANTHRO,ANTHROPOLOGICAL LINGUIST,2040,1,FS2006,A & S,"VAN POOL,CHRISTINE I",6,11,13,3,2,2.449
ANTHRO,INTRO BIOL ANTHRO W/LAB,2050,1,FS2006,A & S,"CUNNINGHAM,DEBORAH L",12,22,19,4,5,2.468
ANTHRO,INTRO TO BIOLGICL ANTHRO,2051,1,FS2006,A & S,"CUNNINGHAM,DEBORAH L",11,15,20,12,9,2.042
ANTHRO,EVOLUTION HUMAN SEXUAL,2580,1,FS2006,A & S,"FLINN,MARK V",34,1,0,0,1,3.786
ANTHRO,TPC: DESCRIB CULTRL BHVR,3003,1,FS2006,A & S,"GARDNER,PETER MICHAE",16,11,0,0,0,3.559
ANTHRO,HUMAN BIO & LIFE HIST,3540,1,FS2006,A & S,"WESCOTT,DANIEL J",20,6,2,0,2,3.36
ANTHRO,NORTH AMERICAN INDN CLTR,3600,1,FS2006,A & S,"VAN POOL,CHRISTINE I",3,10,4,0,1,2.728
ANTHRO,ECOLOGICAL & ENVIR ANTHR,4320,1,FS2006,A & S,"WADLEY,REED L",6,7,2,0,1,3.081
ANTHRO,ANTHR THEORY OF RELIGION,4380,1,FS2006,A & S,"PALMER,CRAIG T",19,10,0,0,0,3.655
ANTHRO,SOUTH AMER ARCHAEOLOGY,4670,1,FS2006,A & S,"HAYASHIDA,FRANCES MA",6,5,5,0,1,2.865
ANTHRO,HMN SKELTL ID & ANALYSIS,4890,1,FS2006,A & S,"WESCOTT,DANIEL J",6,8,3,0,0,3.141
ANTHRO,CAPSTONE SMR IN ANTHRO,4990,1,FS2006,A & S,"PEARSALL,DEBORAH MAR",7,10,4,0,0,3.157
ANTHRO,HIST OF ANTHROPOLOGY 1,8010,1,FS2006,A & S,"WADLEY,REED L",10,1,1,0,0,3.75
AR H A,TPC: CARAVAGGIO,1005,1,FS2006,A & S,"LAND,NORMAN EARL",37,3,3,0,0,3.721
AR H A,TPC: CARAVAGGIO,1005,2,FS2006,A & S,"LAND,NORMAN EARL",23,18,3,0,2,3.226
AR H A,TPC: CARAVAGGIO,1005,3,FS2006,A & S,"LAND,NORMAN EARL",22,21,5,0,3,3.086
AR H A,TPC: HOW TO READ COMICS,1105,2,FS2006,A & S,"SALZMAN,MARY ANN",5,24,8,0,3,2.752
AR H A,HISTORY OF WESTERN ART 1,1110,1A,FS2006,A & S,,8,11,5,0,1,2.94
AR H A,HISTORY OF WESTERN ART 1,1110,1B,FS2006,A & S,,11,6,5,0,1,3.013
AR H A,HISTORY OF WESTERN ART 1,1110,1C,FS2006,A & S,,9,8,4,2,1,2.817
AR H A,HISTORY OF WESTERN ART 1,1110,1D,FS2006,A & S,,10,8,4,0,1,3.143
AR H A,HISTORY OF WESTERN ART 1,1110,1E,FS2006,A & S,,9,5,5,0,1,3.08
AR H A,HISTORY OF WESTERN ART 1,1110,1G,FS2006,A & S,,5,10,3,2,2,2.595
AR H A,HISTORY OF WESTERN ART 1,1110,1H,FS2006,A & S,,9,8,2,0,1,3.08
AR H A,HISTORY OF WESTERN ART 1,1110,1J,FS2006,A & S,,7,8,3,0,3,2.748
AR H A,HISTORY OF WESTERN ART 1,1110,1K,FS2006,A & S,,6,12,3,1,0,3.005
AR H A,HISTORY OF WESTERN ART 1,1110,1L,FS2006,A & S,,10,7,5,0,2,2.908
AR H A,HISTORY OF WESTERN ART 1,1110,1M,FS2006,A & S,,3,11,7,0,3,2.483
AR H A,HISTORY OF WESTERN ART 1,1110H,1A,FS2006,A & S,,11,1,0,0,0,3.842
AR H A,AMER ART & ARCHITECTURE,2830,1A,FS2006,A & S,,7,13,4,0,1,2.976
AR H A,AMER ART & ARCHITECTURE,2830,1B,FS2006,A & S,,8,17,3,0,0,3.157
AR H A,AMER ART & ARCHITECTURE,2830,1C,FS2006,A & S,,15,10,1,0,1,3.452
AR H A,AMER ART & ARCHITECTURE,2830,1D,FS2006,A & S,,4,11,5,0,3,2.5
AR H A,AMER ART & ARCHITECTURE,2830,1E,FS2006,A & S,,5,6,3,0,0,3.057
AR H A,TPC: MDRN ART/ARCH LTNAM,3005,1,FS2006,A & S,"EGGENER,KEITH L",10,10,10,2,1,2.779
AR H A,GREEK ART AND ARCHAEOLGY,3310,1,FS2006,A & S,"LANGDON,SUSAN HELEN",8,21,8,5,4,2.457
AR H A,LATE MEDIEVAL ART,3530,1,FS2006,A & S,"STANTON,ANNE R",15,11,6,1,1,3.082
AR H A,ITALIAN RENAISSANCE ART,3620,1,FS2006,A & S,"LAND,NORMAN EARL",21,20,6,3,1,3.1
AR H A,18TH CENT EUROPEAN ART,3730,1,FS2006,A & S,"SALZMAN,MARY ANN",13,14,3,0,0,3.373
AR H A,MOD ART IN EUROPE & AMER,3750,1,FS2006,A & S,"VAN HOESEN,BRETT MAR",19,20,15,2,0,2.963
AR H A,"AMER ART/CULT, 1913-PRES",3850,1,FS2006,A & S,"SCHWAIN,KRISTIN A",14,19,8,3,1,2.927
AR H A,REALISM-POST-IMPRESSN,4730,1,FS2006,A & S,"SALZMAN,MARY ANN",5,5,0,0,0,3.5
AR H A,MODERN ARCHITECTURE,4740,1,FS2006,A & S,"EGGENER,KEITH L",6,7,1,1,0,3.08
ARCH,VISUAL DESIGN,1100,1,FS2006,H E S,"MOSER,JESSICA L",13,10,0,0,1,3.342
ARCH,VISUAL DESIGN,1100,2,FS2006,H E S,"BARTLETT,LYRIA DICKA",10,6,1,1,1,3.242
ARCH,ARCH DRAFT & WORK DRAW,1200,1,FS2006,H E S,"ISLAM,A.K.M. ZAHIDUL",6,6,4,0,4,2.41
ARCH,ARCH DRAFT & WORK DRAW,1200,2,FS2006,H E S,"KONA,SILIKA RAHMAN",13,2,4,0,1,3.27
ARCH,ARCH DRAFT & WORK DRAW,1200,3,FS2006,H E S,"GOLDSCHMIDT,MICHAEL",17,2,2,0,0,3.614
ARCH,COMP AID DRAFT W/AUTOCAD,2220,2,FS2006,H E S,"BUFFALOE,BARBARA ANN",9,6,1,0,1,3.206
ARCH,DESIGN COMMUNICATION 1,2230,1,FS2006,H E S,"YOON,SO YEON",9,8,2,0,0,3.226
ARCH,DESIGN COMMUNICATION 1,2230,2,FS2006,H E S,"ISLAM,A.K.M. ZAHIDUL",6,17,3,1,1,2.907
ARCH,BUILDING SYSTEMS,2310,1,FS2006,H E S,"PHILLIPS,RONALD G",16,19,14,1,1,2.953
ARCH,STUDIO 1,2811,1,FS2006,H E S,LUECKY,5,9,5,0,0,2.968
ARCH,STUDIO 1,2811,2,FS2006,H E S,"YOON,SO YEON",19,5,0,0,0,3.767
ARCH,DSGN RESOURCE MANAGEMENT,3371,1,FS2006,H E S,"GOLDSCHMIDT,MICHAEL",13,0,1,0,0,3.793
ARCH,ENVIRONMENTAL ANALYSIS,3600,1,FS2006,H E S,"SCHWARZ,BENYAMIN",17,6,0,0,2,3.272
ARCH,"MATERIALS, MTHD & PRDCT",4320,1,FS2006,H E S,"GOLDSCHMIDT,MICHAEL",45,6,3,0,0,3.739
ARCH,DESIGNED ENVIR TO 1750,4410,1,FS2006,H E S,"HORNBECK,ELIZABETH J",12,20,9,1,1,2.926
ARCH,DESGN BUSINESS PRACTICS,4710,1,FS2006,H E S,"TOFLE,RUTH BRENT",20,6,3,0,0,3.545
ARCH,INTERIORS STUDIO 3,4813,1,FS2006,H E S,"BLAHA,ROBERT",1,6,2,0,1,2.6
ARCH,INTERIORS STUDIO 4,4814,1,FS2006,H E S,"SIMON,MICHELLE MULLE",3,7,3,0,0,2.977
ARCH,THESIS DESIGN STUDIO,4990,1,FS2006,H E S,"SCHWARZ,BENYAMIN",9,2,0,0,0,3.736
BIO EN,INTRO TO BIOLOGICAL ENGR,1000,1,FS2006,AF&NR,"BORGELT,STEVEN C",20,5,0,2,3,3.233
BIO EN,INTRO TO AGRIC SYST MNGM,1020,1,FS2006,AF&NR,"SCHUMACHER,LEON GEOR",23,24,7,0,1,3.198
BIO EN,ENGR ANYLS BIOPROCESSES,2180,1,FS2006,AF&NR,"HSIEH,FU HUNG",12,16,6,1,1,3.086
BIO EN,MOBILE HYDRAULICS,2360,1,FS2006,AF&NR,"BORGELT,STEVEN C",9,8,3,0,3,2.817
BIO EN,BIOMATERIALS,3170,1,FS2006,AF&NR,"GRANT,SHEILA ANN",10,4,6,0,0,3.2
BIO EN,ELECTRICTY: WIRING/EQUIP,4140,1,FS2006,AF&NR,"SCHUMACHER,LEON GEOR",10,9,3,0,0,3.277
BIO EN,AG EQUIPMENT & MACHINERY,4320,1,FS2006,AF&NR,STAFF,22,7,1,1,0,3.613
BIO EN,IRRIGATION AND DRAINAGE,4460,1,FS2006,AF&NR,"THOMPSON,ALLEN L",6,7,4,0,0,3.082
BIO EN,BIOMEDICAL IMAGING,4570,1,FS2006,AF&NR,"HAIDEKKER,MARK ANDRE",9,2,1,0,0,3.492
BIO EN,AG SYST MNGMNT-CAPSTONE,4970,1,FS2006,AF&NR,"BORGELT,STEVEN C",18,2,0,0,0,3.87
BIO EN,BIOLOGICAL ENGR DESIGN,4980,1,FS2006,AF&NR,"BORGELT,STEVEN C",20,2,0,0,0,3.909
BIO SC,GEN PRNCPL & CONCPT BIO,1010,1,FS2006,A & S,"HURST,ROBIN D",122,138,91,32,31,2.672
BIO SC,GEN PRNCPL & CONCPT BIO,1010,2,FS2006,A & S,"HUMFELD,SARAH CONDIT",54,158,138,42,21,2.458
BIO SC,GEN PRNCPL & CONCPT BIO,1010,3,FS2006,A & S,"STONE,BETHANY",179,160,45,13,17,3.111
BIO SC,GEN PRNCPL & CONCPT BIO,1010,4,FS2006,A & S,"SCANAVINO,MICHELLE M",74,176,121,29,14,2.63
BIO SC,GENERAL BIOLOGY LAB,1020,1,FS2006,A & S,"STORRS,SARA I",5,7,5,2,3,2.395
BIO SC,GENERAL BIOLOGY LAB,1020,10,FS2006,A & S,"GLASCO,DERRICK M",7,10,6,0,0,3.03
BIO SC,GENERAL BIOLOGY LAB,1020,11,FS2006,A & S,"BELL,MAREN E",0,15,6,2,0,2.683
BIO SC,GENERAL BIOLOGY LAB,1020,12,FS2006,A & S,"GLASCO,DERRICK M",4,7,7,4,1,2.496
BIO SC,GENERAL BIOLOGY LAB,1020,13,FS2006,A & S,"KETNER,JULIE MARIE",5,11,3,2,1,2.841
BIO SC,GENERAL BIOLOGY LAB,1020,14,FS2006,A & S,"FIGUEROA-CASTRO,DULC",3,10,6,2,1,2.682
BIO SC,GENERAL BIOLOGY LAB,1020,15,FS2006,A & S,"BAIER,MELISSA A",8,5,10,0,0,2.77
BIO SC,GENERAL BIOLOGY LAB,1020,16,FS2006,A & S,"KETNER,JULIE MARIE",1,10,7,1,2,2.39
BIO SC,GENERAL BIOLOGY LAB,1020,17,FS2006,A & S,"FIGUEROA-CASTRO,DULC",3,7,4,6,2,2.259
BIO SC,GENERAL BIOLOGY LAB,1020,18,FS2006,A & S,"BRITO AGUILAR,RAFAEL",0,7,9,6,1,2.1
BIO SC,GENERAL BIOLOGY LAB,1020,19,FS2006,A & S,"SULLIVAN,LAURA E",1,8,10,3,0,2.427
BIO SC,GENERAL BIOLOGY LAB,1020,2,FS2006,A & S,"CRAWFORD,JOHN A",6,9,6,2,1,2.733
BIO SC,GENERAL BIOLOGY LAB,1020,20,FS2006,A & S,"KIRKPATRICK,JAMES RA",0,8,9,2,3,2.123
BIO SC,GENERAL BIOLOGY LAB,1020,21,FS2006,A & S,"SULLIVAN,LAURA E",3,10,5,0,2,2.72
BIO SC,GENERAL BIOLOGY LAB,1020,22,FS2006,A & S,"PETERMAN,WILLIAM EAR",2,6,14,0,1,2.452
BIO SC,GENERAL BIOLOGY LAB,1020,23,FS2006,A & S,"SAWANT,ANAGHA SHASHI",7,8,6,0,0,3.019
BIO SC,GENERAL BIOLOGY LAB,1020,24,FS2006,A & S,"KIRKPATRICK,JAMES RA",2,10,9,1,1,2.53
BIO SC,GENERAL BIOLOGY LAB,1020,25,FS2006,A & S,"PETERMAN,WILLIAM EAR",4,12,1,5,1,2.591
BIO SC,GENERAL BIOLOGY LAB,1020,26,FS2006,A & S,"SAWANT,ANAGHA SHASHI",5,9,8,0,0,2.891
BIO SC,GENERAL BIOLOGY LAB,1020,27,FS2006,A & S,"BAIER,MELISSA A",0,8,9,5,1,2.239
BIO SC,GENERAL BIOLOGY LAB,1020,28,FS2006,A & S,"CHILD,STEPHANIE LYNN",2,8,6,2,4,2.173
BIO SC,GENERAL BIOLOGY LAB,1020,29,FS2006,A & S,"FREDERICK,KATHERINE",3,11,5,3,0,2.718
BIO SC,GENERAL BIOLOGY LAB,1020,3,FS2006,A & S,"STORRS,SARA I",3,11,4,0,2,2.695
BIO SC,GENERAL BIOLOGY LAB,1020,30,FS2006,A & S,"TERRYBERRY,MELISSA S",4,10,5,1,3,2.504
BIO SC,GENERAL BIOLOGY LAB,1020,31,FS2006,A & S,"FREDERICK,KATHERINE",4,11,6,2,0,2.83
BIO SC,GENERAL BIOLOGY LAB,1020,32,FS2006,A & S,"MASONBRINK,RICK E",0,6,8,8,0,2.086
BIO SC,GENERAL BIOLOGY LAB,1020,33,FS2006,A & S,"TERRYBERRY,MELISSA S",2,7,8,4,2,2.157
BIO SC,GENERAL BIOLOGY LAB,1020,34,FS2006,A & S,"MASONBRINK,RICK E",4,8,6,2,1,2.629
BIO SC,GENERAL BIOLOGY LAB,1020,35,FS2006,A & S,"CHILD,STEPHANIE LYNN",8,5,9,1,0,2.948
BIO SC,GENERAL BIOLOGY LAB,1020,36,FS2006,A & S,"BRITO AGUILAR,RAFAEL",1,8,7,3,3,2.1
BIO SC,GENERAL BIOLOGY LAB,1020,4,FS2006,A & S,"TALWAR,MALVIKA",4,5,8,5,1,2.378
BIO SC,GENERAL BIOLOGY LAB,1020,5,FS2006,A & S,"CRAWFORD,JOHN A",5,12,5,0,0,3.136
BIO SC,GENERAL BIOLOGY LAB,1020,6,FS2006,A & S,"TALWAR,MALVIKA",2,9,10,1,0,2.709
BIO SC,GENERAL BIOLOGY LAB,1020,7,FS2006,A & S,"BELL,MAREN E",2,9,10,1,0,2.614
BIO SC,GENERAL BIOLOGY LAB,1020,8,FS2006,A & S,"CRAWFORD,JOHN A",2,10,7,3,1,2.561
BIO SC,GENERAL BIOLOGY LAB,1020,9,FS2006,A & S,"CHILD,STEPHANIE LYNN",4,9,10,0,0,2.843
BIO SC,BASIC ENVIRNMENT STUDIES,1060,1,FS2006,A & S,"GAYOU,DOUGLAS",9,5,1,0,0,3.533
