Course Dept,Course Title,Course Number,Section Number,Term,AU,Instructor,A Range,B Range,C Range,D Range,F Range, Avg Grade
AG EC,AGRICULTURAL PRICES,251,1,FS2003,AF&NR,"WOMACK,ABNER WILLIS",17,16,9,4,0,2.902
AG EC,RURAL & AGRIC LAW,257,1,FS2003,AF&NR,"MATTHEWS,STEPHEN FRA",12,16,20,2,2,2.654
AG EC,GENERAL FARM MANAGEMENT,260,1,FS2003,AF&NR,"MONSON,MICHAEL J",22,17,15,0,1,3.056
AG EC,INTRNTL FD TRADE & POLCY,272,1,FS2003,AF&NR,"POULOS,CHRISTINE MAR",10,11,2,1,2,3.023
AG EC,AGRIBUSNSS MNGMNT STRAT,320,1,FS2003,AF&NR,"SYKUTA,MICHAEL E",12,19,8,0,0,3.103
AG EC,ENVIRONMNTL LAW & POLICY,356,1,FS2003,AF&NR,"MATTHEWS,STEPHEN FRA",21,10,6,2,2,3.122
AG EC,SENIOR SEMINAR,360,1,FS2003,AF&NR,"BULLOCK,J BRUCE",13,1,0,0,0,3.929
AG EC,NEW INSTITUTIONAL ECON,415,1,FS2003,AF&NR,"SYKUTA,MICHAEL E",8,3,1,0,0,3.583
AGR ED,ORIENTATION TO AG ED,100,1,FS2003,AF&NR,"GARTON,BRYAN L",15,0,1,1,0,3.671
AGR ED,VERBAL COMMUNCTN IN AFNR,220,1,FS2003,AF&NR,"GARTON,BRYAN L",33,12,0,0,0,3.62
AGR ED,PROF LEADERSHIP DEVELPMN,250,1,FS2003,AF&NR,"TERRY,ROB",21,13,6,0,3,3.077
AGR ED,TCH FARM/PERSNL FIN MNGM,280,1,FS2003,AF&NR,"ROHRBACH,NORMAN F",16,3,3,0,0,3.645
AGR ED,RATIONALE & STRUCT AG ED,360,1,FS2003,AF&NR,"TERRY,ROB",14,3,0,0,0,3.859
AGR ED,TEACHING AGRIC SUBJECTS,380,1,FS2003,AF&NR,"TORRES,ROBERT",18,7,1,2,1,3.293
AGR ED,COLLEGE TEACH OF AGRIC,415,1,FS2003,AF&NR,"GARTON,BRYAN L",10,2,0,0,0,3.833
AGR ED,PRG DEVELOP & EVALUATION,470,1,FS2003,AF&NR,"TORRES,ROBERT MATTHE",9,6,0,0,0,3.6
AN SCI,ANIMAL SCIENCE,11,1,FS2003,AF&NR,"SPAIN,JIMMY N",57,45,21,10,12,2.837
AN SCI,ANIMAL SCI LAB PRACTICUM,65,1,FS2003,AF&NR,"JESSE,GEORGE",25,61,20,6,2,2.886
AN SCI,LIVE ANIMAL & MEAT EVAL,104,1,FS2003,AF&NR,"BERG,ERIC P",15,7,2,0,0,3.617
AN SCI,LIVESTOCK JUDGING,105,1,FS2003,AF&NR,"KEMP,DAVID J",8,3,1,0,0,3.558
AN SCI,GLOBAL ANIMAL AGRICLTR,110,1,FS2003,AF&NR,"FIRMAN,JEFFRE",4,7,7,0,1,2.684
AN SCI,HORSE SELECTION & EVAL,125,1,FS2003,AF&NR,"LOCH,WAYNE",9,4,0,0,0,3.692
AN SCI,RUMINANT PRODUCTION,165,1,FS2003,AF&NR,"WILLIAMS,JAMES E",21,40,13,2,0,3.033
AN SCI,RUMINANT PRODUCTION,165,2,FS2003,AF&NR,"WILLIAMS,JAMES E",9,21,12,3,1,2.7
AN SCI,PRIN & APPL OF ANIM NUTR,202,1,FS2003,AF&NR,"KERLEY,MONTY",13,20,17,11,10,2.211
AN SCI,PRINC OF MEAT SCIENCE,204,1,FS2003,AF&NR,"LORENZEN,CAROL L",8,9,6,1,0,3.038
AN SCI,JUNIOR SEMINAR,210,1,FS2003,AF&NR,"JESSE,GEORGE WILLIAM",12,7,1,0,1,3.381
AN SCI,MONOGASTRIC NUTRITION,302,1,FS2003,AF&NR,"FIRMAN,JEFFRE D",16,22,2,0,1,3.334
AN SCI,BEEF PROD & MANAGEMENT,305,1,FS2003,AF&NR,"KEISLER,DUANE H",35,0,0,0,1,3.889
AN SCI,ADV DAIRY PRODUCTION,315,1,FS2003,AF&NR,"GARVERICK,HENRY ALLE",5,22,2,0,0,3.103
AN SCI,SWINE PRODUCTION,355,1,FS2003,AF&NR,"SAFRANSKI,TIMOTHY J",6,8,2,0,0,3.194
AN SCI,REPRODUCTIVE MANAGEMENT,384,1,FS2003,AF&NR,"SMITH,MICHAEL FIELDI",13,14,3,0,0,3.333
AN SCI,SEMINAR IN ANIMAL SCI,410,1,FS2003,AF&NR,"VEUM,TRYGVE LAURITZ",9,1,0,0,0,3.9
AN SCI,ENVIRONMENTAL PHYSIOLOGY,437,1,FS2003,AF&NR,"SPIERS,DONALD E",9,8,1,0,0,3.444
ANTHRO,GENERAL ANTHROPOLOGY,1,1,FS2003,A & S,"COLLINS,SHAWN",63,95,88,27,17,2.506
ANTHRO,GENERAL ANTHROPOLOGY,1,2,FS2003,A & S,"DIETZ,MICHAEL J",50,72,57,25,18,2.503
ANTHRO,GENERAL ANTHROPOLOGY,1,3,FS2003,A & S,"OBRIEN,MICHAEL J",8,8,4,1,2,2.722
ANTHRO,HUMAN LANGUAGE,20,1,FS2003,A & S,"GOODMAN,JUDITH C",1,5,4,1,0,2.573
ANTHRO,SGNFCNT DSCVRIES ARCHLGY,40,1,FS2003,A & S,"ROWLETT,RALPH M",19,21,8,1,4,2.96
ANTHRO,"MONKEYS, APES AND HUMANS",60,1,FS2003,A & S,"FLINN,MARK V",14,31,8,1,0,3.046
ANTHRO,MULTICULTURALISM,80,1,FS2003,A & S,"WADLEY,REED L",10,18,11,3,2,2.63
ANTHRO,HUNTERS AND GATHERERS,132,1,FS2003,A & S,"DUNCAN,CHRISTOPHER R",8,15,2,4,0,2.91
ANTHRO,INTRO TO BIOLGICL ANTHRO,149,1,FS2003,A & S,"WESCOTT,DANIEL J",30,83,46,6,10,2.574
ANTHRO,INTRO BIO ANTHRO W/LAB,150,1,FS2003,A & S,"WESCOTT,DANIEL J",22,26,11,0,2,2.969
ANTHRO,CULTURAL ANTHROPOLOGY,153,1,FS2003,A & S,"ROBBINS,MICHAEL COOK",45,32,26,4,2,3.046
ANTHRO,ANTHROPOLOGICAL LINGUIST,154,1,FS2003,A & S,"MAYNARD,KELLY L",20,6,1,0,1,3.518
ANTHRO,FUNDAMENTL OF ARCHAEOLGY,155,1,FS2003,A & S,"SMITH,KAREN Y",2,6,4,0,4,2.144
ANTHRO,FUND OF ARCHAEOL W/LAB,156,1,FS2003,A & S,"SMITH,KAREN Y",5,6,5,5,6,1.941
ANTHRO,TPC: WORLD PREHISTORY,201,1,FS2003,A & S,"LYMAN,RICHARD LEE",4,6,5,1,0,2.756
ANTHRO,PLNTS/PEOPLE NATIVE AMER,220,1,FS2003,A & S,"PEARSALL,DEBORAH MAR",6,10,5,2,1,2.737
ANTHRO,MEDICAL ANTHROPOLOGY,323,1,FS2003,A & S,"WESCOTT,DANIEL J",17,6,1,0,0,3.629
ANTHRO,TPC: ANTHR OF RELIGION,349,1,FS2003,A & S,FURBEE,4,5,1,0,0,3.21
ANTHRO,HMN SKELTL ID & ANALYSIS,355,1,FS2003,A & S,"BENFER,ROBERT",4,10,4,1,0,2.911
ANTHRO,HUMAN BIOLGCL VARIATION,366,1,FS2003,A & S,"SATTENSPIEL,LISA",11,5,3,2,0,3.19
ANTHRO,ETHNOGRAPHIC METHODS,367,1,FS2003,A & S,"DUNCAN,CHRISTOPHER R",5,6,1,0,0,3.408
ANTHRO,CAPSTONE SMR IN ANTHRO,390,1,FS2003,A & S,"SATTENSPIEL,LISA",7,1,2,0,0,3.41
AR H A,HISTORY OF WESTERN ART 1,10,1A,FS2003,A & S,"MOORE,ELIZABETH",7,9,4,2,1,2.8
AR H A,HISTORY OF WESTERN ART 1,10,1B,FS2003,A & S,"HANSEN,KELLI",6,10,4,2,0,2.8
AR H A,HISTORY OF WESTERN ART 1,10,1C,FS2003,A & S,,7,14,0,2,3,2.735
AR H A,HISTORY OF WESTERN ART 1,10,1D,FS2003,A & S,,9,13,4,0,0,3.227
AR H A,HISTORY OF WESTERN ART 1,10,1E,FS2003,A & S,"GANNAWAY,ETHAN",9,9,4,0,2,2.871
AR H A,HISTORY OF WESTERN ART 1,10,1F,FS2003,A & S,"GANNAWAY,ETHAN",12,5,1,0,0,3.478
AR H A,HISTORY OF WESTERN ART 1,10,1G,FS2003,A & S,"HANSEN,KELLI",5,8,10,0,1,2.604
AR H A,HISTORY OF WESTERN ART 1,10,1H,FS2003,A & S,,6,14,0,0,0,3.255
AR H A,HISTORY OF WESTERN ART 1,10,1J,FS2003,A & S,"MOORE,ELIZABETH",4,11,9,2,0,2.665
AR H A,HISTORY OF WESTERN ART 1,10,1K,FS2003,A & S,,6,10,3,2,2,2.709
AR H A,TPC: GIOTTO,101,1,FS2003,A & S,"LAND JR,NORMAN EARL",44,7,2,0,0,3.73
AR H A,TPC: GIOTTO,101,2,FS2003,A & S,"LAND JR,NORMAN EARL",34,33,13,2,2,3.06
AR H A,TPC: GIOTTO,101,3,FS2003,A & S,"LAND JR,NORMAN EARL",14,22,31,0,0,2.706
AR H A,TPC: GIOTTO,101,4,FS2003,A & S,HORNBECK,7,7,0,0,4,2.689
AR H A,AMER ART & ARCHITECTURE,141,1A,FS2003,A & S,"HAWORTH,ABIGAIL",13,9,2,0,0,3.383
AR H A,AMER ART & ARCHITECTURE,141,1B,FS2003,A & S,"MENES,JULIA",11,12,0,0,1,3.308
AR H A,AMER ART & ARCHITECTURE,141,1C,FS2003,A & S,,13,6,4,1,0,3.217
AR H A,AMER ART & ARCHITECTURE,141,1D,FS2003,A & S,"ROE,REBECCA",12,9,4,0,0,3.296
AR H A,AMER ART & ARCHITECTURE,141,1E,FS2003,A & S,"EGGENER,KEITH",5,6,1,1,2,2.713
AR H A,GREEK ART AND ARCHAEOLGY,220,1,FS2003,A & S,"LANGDON,SUSAN H",8,17,10,5,0,2.708
AR H A,"AMER ART/CULT, 1500-1820",265,1,FS2003,A & S,"SCHWAIN,KRISTIN A",18,20,0,0,3,3.161
AR H A,19TH CENT EUROPEAN ART,270,1,FS2003,A & S,"CROWN,PATRICIA DAHLM",12,18,7,5,1,2.814
AR H A,MOD ART IN EUROPE & AMER,271,1,FS2003,A & S,"KLEIN,JOHN R",7,28,7,2,0,2.923
AR H A,MINOR ARTS OF ANTIQUITY,315,1,FS2003,A & S,"SLANE,KATHLEEN W",7,5,2,0,0,3.379
AR H A,AMERICAN MATERIAL CULTR,364,1,FS2003,A & S,"SCHWAIN,KRISTIN A",8,9,0,0,0,3.488
ARCHST,VISUAL DESIGN,110,1,FS2003,H E S,"LEE,JOO WON",11,5,1,0,0,3.518
ARCHST,VISUAL DESIGN,110,2,FS2003,H E S,"IBRAHIM,MOHAMMAD ARE",16,2,0,0,0,3.672
ARCHST,VISUAL DESIGN,110,3,FS2003,H E S,"SENBABAOGLU,BILGE",10,8,1,0,0,3.474
ARCHST,ARCH DRAFT & WORK DRAW,120,1,FS2003,H E S,"RONA,CAGRI",15,3,1,0,1,3.415
ARCHST,ARCH DRAFT & WORK DRAW,120,2,FS2003,H E S,"KLEIN,GARY ALLEN",14,2,1,1,1,3.374
ARCHST,ARCH DRAFT & WORK DRAW,120,3,FS2003,H E S,"ISLAM,A.K.M. ZAHIDUL",4,6,1,0,2,2.746
ARCHST,COMP AID DRAFT W/AUTOCAD,121,1,FS2003,H E S,"TUTAR,MUSTAFA",12,4,1,0,1,3.378
ARCHST,COMP AID DRAFT W/AUTOCAD,121,2,FS2003,H E S,"TUTAR,MUSTAFA",9,5,0,0,0,3.536
ARCHST,DSGN RESOURCE MANAGEMENT,171,1,FS2003,H E S,"GOLDSCHMIDT,MICHAEL",23,5,2,1,0,3.584
ARCHST,STUDIO 1,181,1,FS2003,H E S,"GOLDSCHMIDT,MICHAEL",19,1,1,0,0,3.8
ARCHST,STUDIO 1,181,2,FS2003,H E S,"GOLDSCHMIDT,MICHAEL",8,8,0,0,0,3.444
ARCHST,DESIGN COMMUNICATION 1,221,1,FS2003,H E S,"YOON,SO YEON",3,10,2,0,0,3.027
ARCHST,DESIGN COMMUNICATION 1,221,2,FS2003,H E S,"ISLAM,A.K.M. ZAHIDUL",5,16,0,0,1,3.064
ARCHST,STUDIO 3,283,1,FS2003,H E S,"GOLDSCHMIDT,MICHAEL",14,0,0,0,1,3.713
ARCHST,COMP GRAPH APPL FOR DSGN,323,1,FS2003,H E S,"CLOYD,CHRISTOPHER A",7,6,1,0,1,3.2
ARCHST,BUILDING SYSTEMS,331,1,FS2003,H E S,"PHILLIPS,RONALD G",16,31,3,0,0,3.248
ARCHST,"MATERIALS, MTHD & PRDCT",332,1,FS2003,H E S,"GOLDSCHMIDT,MICHAEL",22,3,1,1,0,3.637
ARCHST,DESIGNED ENVIR TO 1750,341,1,FS2003,H E S,"HORNBECK,ELIZABETH J",8,9,2,2,0,3.095
ARCHST,ENVIRONMENTAL ANALYSIS,360,1,FS2003,H E S,"SCHWARZ,BENYAMIN",24,16,3,0,1,3.402
ARCHST,DESGN BUSINESS PRACTICS,372,1,FS2003,H E S,"TOFLE,RUTH BRENT",31,18,6,1,0,3.405
ARCHST,STUDIO 4,383,1,FS2003,H E S,"UDDIN,MOHAMMED S",6,9,1,0,0,3.275
ARCHST,STUDIO 4,383,2,FS2003,H E S,"SMITH,MALORY LEANNE",14,6,0,0,0,3.64
ARCHST,PRG FOR THESIS DESGN STD,385,1,FS2003,H E S,"SCHWARZ,BENYAMIN",21,9,0,0,0,3.61
ARCHST,THESIS DESIGN STUDIO,386,1,FS2003,H E S,"SCHWARZ,BENYAMIN",11,2,0,0,0,3.823
BIO EN,INTRO TO AGRIC SYST MNGM,63,1,FS2003,AF&NR,"SCHUMACHER,LEON GEOR",23,23,4,1,0,3.351
BIO EN,INTRO TO BIOLOGICAL ENGR,95,1,FS2003,AF&NR,"BORGELT,STEVEN C",21,4,0,0,0,3.84
BIO EN,MOBILE HYDRAULICS,165,1,FS2003,AF&NR,"BORGELT,STEVEN C",12,10,6,0,0,3.214
BIO EN,ENGR ANA OF BIOPROCESSES,210,1,FS2003,AF&NR,"HSIEH,FU HUNG",7,7,1,0,1,3.225
BIO EN,ELECTRICTY: WIRING/EQUIP,215,1,FS2003,AF&NR,"SCHUMACHER,LEON GEOR",13,19,6,2,0,3.06
BIO EN,AG EQUIPMENT & MACHINERY,240,1,FS2003,AF&NR,"ADAMS,BRIAN",7,5,3,0,1,3.025
BIO EN,BIOMATERIALS,260,1,FS2003,AF&NR,"GRANT,SHELIA ANN",7,7,0,2,0,3.263
BIO EN,SOIL & WATER CONSRV ENGR,311,1,FS2003,AF&NR,"THOMPSON,ALLEN L",4,5,4,0,0,2.931
BIO EN,BIOELECTRICITY,312,1,FS2003,AF&NR,"GILLIS,KEVIN D",5,6,5,0,0,3.0
BIO EN,AGRICULT SYSTEMS MGMT,363,1,FS2003,AF&NR,"BORGELT,STEVEN C",15,1,0,0,0,3.919
BIO EN,BIOLOGICAL ENGR DESIGN,395,1,FS2003,AF&NR,"BORGELT,STEVEN C",12,1,0,0,0,3.9
BIO EN,SEMINAR IN BIO ENGR,410,1,FS2003,AF&NR,"LORENZEN,CAROL L",12,2,0,0,0,3.857
BIO SC,GEN PRNCPL & CONCPT BIO,1,1,FS2003,A & S,"HURST,ROBIN D",92,155,109,14,14,2.758
BIO SC,GEN PRNCPL & CONCPT BIO,1,2,FS2003,A & S,"STONE,BETHANY",126,157,74,25,10,2.916
BIO SC,GEN PRNCPL & CONCPT BIO,1,3,FS2003,A & S,"BUSH,SARAH",99,145,115,23,10,2.764
BIO SC,GEN PRNCPL & CONCPT BIO,1,4,FS2003,A & S,"WIEDEMEIER,ALLISON M",35,97,65,22,9,2.604
BIO SC,GENERAL BIOLOGY LAB,2,1,FS2003,A & S,"SCANAVINO,MICHELLE M",5,14,6,0,0,2.936
BIO SC,GENERAL BIOLOGY LAB,2,10,FS2003,A & S,"BROWN,WILLIAM R",7,10,4,3,0,2.825
BIO SC,GENERAL BIOLOGY LAB,2,11,FS2003,A & S,"GLOVER,JENNIFER ELAI",3,11,7,1,0,2.673
BIO SC,GENERAL BIOLOGY LAB,2,12,FS2003,A & S,"CRITCHLOW,ALLISON L",3,6,8,5,1,2.283
BIO SC,GENERAL BIOLOGY LAB,2,13,FS2003,A & S,"SNYDER JR,ROBERT L",6,7,4,3,2,2.45
BIO SC,GENERAL BIOLOGY LAB,2,14,FS2003,A & S,"SCANAVINO,MICHELLE M",5,11,4,3,1,2.604
BIO SC,GENERAL BIOLOGY LAB,2,15,FS2003,A & S,"SNYDER JR,ROBERT L",1,12,8,3,0,2.446
BIO SC,GENERAL BIOLOGY LAB,2,16,FS2003,A & S,"STALEY,ELIZABETH M",5,9,7,0,0,2.805
BIO SC,GENERAL BIOLOGY LAB,2,17,FS2003,A & S,"CRITCHLOW,ALLISON L",5,8,9,0,0,2.736
BIO SC,GENERAL BIOLOGY LAB,2,18,FS2003,A & S,"RYAN,SARAH KATHLEEN",8,7,5,2,2,2.633
BIO SC,GENERAL BIOLOGY LAB,2,19,FS2003,A & S,"WHITEHEAD,ZACHARY R",6,11,5,1,0,2.904
BIO SC,GENERAL BIOLOGY LAB,2,2,FS2003,A & S,"LEONE,DAVID VINCENT",10,7,4,3,0,2.937
BIO SC,GENERAL BIOLOGY LAB,2,20,FS2003,A & S,"WENZEL,MATTHEW JOHN",5,12,5,0,1,2.817
BIO SC,GENERAL BIOLOGY LAB,2,21,FS2003,A & S,"COULTER,HOWARD M",6,10,5,2,1,2.612
BIO SC,GENERAL BIOLOGY LAB,2,22,FS2003,A & S,"DELUCA,PAUL ANTHONY",4,9,6,4,0,2.513
BIO SC,GENERAL BIOLOGY LAB,2,23,FS2003,A & S,"CRAWFORD,JOHN A",6,9,4,2,2,2.626
BIO SC,GENERAL BIOLOGY LAB,2,24,FS2003,A & S,"BARNES,REGAN C",3,7,8,4,3,2.12
BIO SC,GENERAL BIOLOGY LAB,2,27,FS2003,A & S,"SCANAVINO,MICHELLE M",10,9,3,1,0,3.1
BIO SC,GENERAL BIOLOGY LAB,2,28,FS2003,A & S,"SCANAVINO,MICHELLE M",6,9,3,1,0,2.974
BIO SC,GENERAL BIOLOGY LAB,2,29,FS2003,A & S,"STORRS,SARA I",4,6,9,0,0,2.674
BIO SC,GENERAL BIOLOGY LAB,2,3,FS2003,A & S,"RAMSAY,HEATHER L",4,9,7,1,2,2.47
BIO SC,GENERAL BIOLOGY LAB,2,30,FS2003,A & S,"STALEY,ELIZABETH M",8,6,1,1,1,3.082
BIO SC,GENERAL BIOLOGY LAB,2,31,FS2003,A & S,"GLOVER,JENNIFER ELAI",5,6,5,4,0,2.6
BIO SC,GENERAL BIOLOGY LAB,2,32,FS2003,A & S,"CRAWFORD,JOHN A",6,10,5,0,0,3.062
BIO SC,GENERAL BIOLOGY LAB,2,33,FS2003,A & S,"RYAN,SARAH KATHLEEN",5,8,3,2,1,2.721
BIO SC,GENERAL BIOLOGY LAB,2,34,FS2003,A & S,"BROWN,WILLIAM R",7,11,3,1,0,3.105
BIO SC,GENERAL BIOLOGY LAB,2,35,FS2003,A & S,"DELUCA,PAUL ANTHONY",2,6,5,2,1,2.337
BIO SC,GENERAL BIOLOGY LAB,2,36,FS2003,A & S,"WHITEHEAD,ZACHARY R",1,13,6,0,1,2.533
BIO SC,GENERAL BIOLOGY LAB,2,37,FS2003,A & S,"COULTER,HOWARD M",2,12,6,1,0,2.714
BIO SC,GENERAL BIOLOGY LAB,2,38,FS2003,A & S,"BROWN,WILLIAM R",2,11,4,1,1,2.584
BIO SC,GENERAL BIOLOGY LAB,2,4,FS2003,A & S,"LEONE,DAVID VINCENT",8,11,4,1,0,3.083
BIO SC,GENERAL BIOLOGY LAB,2,5,FS2003,A & S,"RAMSAY,HEATHER L",11,9,2,0,1,3.183
BIO SC,GENERAL BIOLOGY LAB,2,6,FS2003,A & S,"LEONE,DAVID VINCENT",12,8,4,0,0,3.308
BIO SC,GENERAL BIOLOGY LAB,2,7,FS2003,A & S,"STORRS,SARA I",2,5,7,3,3,1.955
