Course Dept,Course Title,Course Number,Section Number,Term,AU,Instructor,A Range,B Range,C Range,D Range,F Range, Avg Grade
AG_EC,INTRNTL FD TRADE & POLCY,3272,01,FS2014,CAFNR,"MOORE,KEVIN C",4,2,6,1,0,2.738
AG_EC,AGRIBUSINESS FINANCE,3282,01,FS2014,CAFNR,"BOESSEN,CHRISTIAN R",8,10,5,3,2,2.721
AG_EC,ECON MANGRL DECSN MAKING,3286,01,FS2014,CAFNR,"KLEIN,PETER G",4,10,6,0,0,2.855
AG_EC,AGRIC MARKT & PROCURMENT,3294,01,FS2014,CAFNR,"MOORE,KEVIN C",7,11,14,0,0,2.725
AG_EC,REAL MONEY: SPEC TRADE,3295,01,FS2014,CAFNR,"PARCELL,JOSEPH L",5,4,2,0,0,3.164
AG_EC,AGRIBUS MNGMNT STRATG,4971,01,FS2014,CAFNR,"SYKUTA,MICHAEL E",22,32,0,0,0,3.335
AG_EC,ADV TOPICS IN ECONOMICS,8001,01,FS2014,CAFNR,"JOHNSON,THOMAS G",8,5,0,0,0,3.615
AG_EC,ECON OF INST & ORGANZ,8050,01,FS2014,CAFNR,"KLEIN,PETER G",10,3,0,0,0,3.769
AG_ED_LD,ORIENTATION TO AG ED_LD,1000,01,FS2014,CAFNR,"BALL,ANNA",17,2,2,0,0,3.657
AG_ED_LD,VERBAL COMMUNCTN IN AFNR,2220,01,FS2014,CAFNR,"BALL,ANNA",91,17,5,0,0,3.676
AG_ED_LD,INTRO TO LEADERSHIP,2250,01,FS2014,CAFNR,"TUMMONS,JOHN DAVID",113,29,14,2,0,3.578
AG_ED_LD,LEAD DEVT IN YOUTH ORG,2270,01,FS2014,CAFNR,"SIMONSEN,JON C",26,5,1,0,1,3.612
AG_ED_LD,EARLY FIELD EXPERIENCE,2271,01,FS2014,CAFNR,"SIMONSEN,JON C",30,0,0,0,2,3.75
AG_ED_LD,METAL FABRIC & LAB MNGMT,3320,01,FS2014,CAFNR,"LANGLEY,GREGORY CURTIS",16,0,0,0,0,3.981
AG_ED_LD,TOPICS IN AGRIC EDUC & L,4001,02,FS2014,CAFNR,"SIMONSEN,JON C",16,0,0,0,0,3.981
AG_ED_LD,INTRACURR PROG MGMT AG E,4310,01,FS2014,CAFNR,"TUMMONS,JOHN DAVID",16,4,0,0,0,3.8
AG_ED_LD,LEADERSHIP THEORY & APPL,8250,04,FS2014,CAFNR,"SIMONSEN,JON C",16,2,1,0,0,3.789
AG_ED_LD,ADV METHODS OF TEACHING,8330,02,FS2014,CAFNR,"BALL,ANNA",18,0,0,0,0,4.0
AG_ED_LD,RESEARCH METHDS & DESIGN,8510,01,FS2014,CAFNR,"KITCHEL,TRACY J",7,4,0,0,0,3.636
AG_S_M,INTRO TO AGRIC SYST MNGM,1020,01,FS2014,CAFNR,"ROBERTSON,BRIAN KENDALL",70,13,0,2,1,3.691
AG_S_M,CHEM APPLICATION SYSTEMS,2345,01,FS2014,CAFNR,"SCHUMACHER,LEON GEORGE",3,6,1,1,0,3.0
AG_S_M,FLUID POWER,2360,01,FS2014,CAFNR,"BORGELT,STEVEN C",8,9,9,0,0,2.938
AG_S_M,AGRIC SAFETY & HEALTH,4020,01,FS2014,CAFNR,"FUNKENBUSCH,KAREN BRENT",19,22,4,2,1,3.167
AG_S_M,ELECTRICTY: WIRING/EQUIP,4140,01,FS2014,CAFNR,"SCHUMACHER,LEON GEORGE",13,26,4,1,1,3.042
AG_S_M,AG EQUIPMENT & MACHINERY,4320,01,FS2014,CAFNR,"KOC,ALI BULENT",14,15,0,1,0,3.38
AG_S_M,SURFACE WATER MANAGEMENT,4420,01,FS2014,CAFNR,"THOMPSON,ALLEN L",10,10,4,0,0,3.163
AG_S_M,AG SYST MNGMNT-CAPSTONE,4970,02,FS2014,CAFNR,"BRUNE,DAVID EDWARD",27,9,0,0,0,3.708
AG_S_M,IN-SRV ASM-FARM PWR/MCHN,7370,02,FS2014,CAFNR,"SCHUMACHER,LEON GEORGE",23,0,0,0,0,4.0
ANTHRO,GENERAL ANTHROPOLOGY,1000,01,FS2014,CAS,"PALMER,CRAIG T",112,60,30,7,13,3.143
ANTHRO,GENERAL ANTHROPOLOGY,1000,02,FS2014,CAS,"PERRY,GRETCHEN CARA",18,27,21,5,4,2.707
ANTHRO,GENERAL ANTHROPOLOGY,1000,04,FS2014,CAS,"ROBBINS,MICHAEL COOK",5,7,9,3,1,2.516
ANTHRO,GENERAL ANTHROPOLOGY,1000H,01,FS2014,CAS,"PALMER,CRAIG T",18,0,0,0,0,4.0
ANTHRO,INTRO FOLKLORE GENRES,1150,01,FS2014,CAS,"BRICKLEY,LONDON ERICA",12,9,0,1,0,3.536
ANTHRO,MULTICULTURALISM,1300,01,FS2014,CAS,"COX,AMBER KRISTIN",24,3,1,0,2,3.587
ANTHRO,FUND ARCHAEOLOGY W/LAB,2020,01,FS2014,CAS,"LYMAN,RICHARD LEE",11,4,6,2,2,2.728
ANTHRO,CULTURAL ANTHROPOLOGY,2030,01,FS2014,CAS,"PALMER,CRAIG T",68,49,20,3,7,3.155
ANTHRO,CULTURAL ANTHROPOLOGY,2030,03,FS2014,CAS,"CISCO,JAYME NICHOLE",18,3,3,0,1,3.516
ANTHRO,INTRO BIOL ANTHRO W/LAB,2050,01,FS2014,CAS,"COWGILL,LIBBY WINDRED",10,16,16,4,2,2.583
ANTHRO,INTRO TO BIOLGICL ANTHRO,2051,01,FS2014,CAS,"COWGILL,LIBBY WINDRED",4,11,5,8,2,2.213
ANTHRO,INDIGENOUS RELIGIONS,2100,01,FS2014,CAS,"AMPONSAH,DAVID KOFI",3,12,5,0,0,2.885
ANTHRO,HUNTERS AND GATHERERS,2340,01,FS2014,CAS,"WALKER,ROBERT S",8,13,5,2,1,2.831
ANTHRO,PRIMATE ANAT & EVOLUTION,2500,01,FS2014,CAS,"LYNCH,EMILY CLAIRE",4,4,6,2,0,2.531
ANTHRO,MEDICAL ANTHROPOLOGY,4360,01,FS2014,CAS,"SATTENSPIEL,LISA",14,5,0,0,1,3.535
ANTHRO,EVOLUTIONARY MEDICINE,4580,01,FS2014,CAS,"FLINN,MARK V",38,1,0,0,0,3.821
ANTHRO,PREHIST OF MESOAMERICA,4650,01,FS2014,CAS,"VAN POOL,CHRISTINE I",5,9,4,0,1,2.863
ANTHRO,CULTURES OF SOUTH ASIA,4790,01,FS2014,CAS,"SHENK,MARY KATHERINE",4,2,3,1,0,2.87
ANTHRO,CAPSTONE SMR IN ANTHRO,4990,01,FS2014,CAS,"SATTENSPIEL,LISA",9,3,1,0,0,3.454
ANTHRO,ANTHRO DATA ANALYSIS,8888,01,FS2014,CAS,"VANPOOL,TODD LOGAN",10,1,0,0,0,3.909
AN_SCI,ANIMAL SCIENCE,1011,01,FS2014,CAFNR,"STRAUCH,TRISTA ANN",40,83,30,15,4,2.765
AN_SCI,ANIMAL SCIENCE - HONORS,1011H,01,FS2014,CAFNR,"STRAUCH,TRISTA ANN",19,7,1,0,1,3.525
AN_SCI,INTRO CAPT WILD ANIM MGT,1012,01,FS2014,CAFNR,"STRAUCH,TRISTA ANN",16,29,4,4,2,2.904
AN_SCI,ANIMAL SCI LAB PRACTICUM,1065,01A,FS2014,CAFNR,"KEMP,DAVID J",2,12,10,1,0,2.588
AN_SCI,ANIMAL SCI LAB PRACTICUM,1065,01B,FS2014,CAFNR,"KEMP,DAVID J",6,8,7,3,1,2.612
AN_SCI,ANIMAL SCI LAB PRACTICUM,1065,01C,FS2014,CAFNR,"KEMP,DAVID J",7,12,4,2,0,2.936
AN_SCI,ANIMAL SCI LAB PRACTICUM,1065,01D,FS2014,CAFNR,"KEMP,DAVID J",7,16,4,1,0,3.014
AN_SCI,GLOBAL ANIMAL AGRICLTR,2110,01,FS2014,CAFNR,"FIRMAN,JEFFRE D",12,12,0,1,0,3.484
AN_SCI,LIVE ANIMAL & MEAT EVAL,2114,01,FS2014,CAFNR,"WIEGAND,BRYON R",27,26,6,0,0,3.285
AN_SCI,LIVESTOCK JUDGING,2115,01,FS2014,CAFNR,"KEMP,DAVID J",8,3,1,0,0,3.508
AN_SCI,HORSE SELECTION & EVAL,2135,01,FS2014,CAFNR,"CROSBY,MARCI W",10,7,3,2,0,3.109
AN_SCI,RUMINANT PRODUCTION,2165,01,FS2014,CAFNR,"KEISLER,DUANE H",42,74,42,12,6,2.744
AN_SCI,EQUINE MGMT & MKTG,2195,01,FS2014,CAFNR,"CROSBY,MARCI W",8,6,1,0,0,3.447
AN_SCI,PROBLEMS IN ANIMAL SCI,3085,37,FS2014,CAFNR,"CROSBY,MARCI W",15,0,2,0,0,3.747
AN_SCI,PRINC OF ANIMAL NUTRITIO,3212,01,FS2014,CAFNR,"FRITSCHE,KEVIN L",26,47,38,30,6,2.39
AN_SCI,PRINC OF MEAT SCIENCE,3214,01,FS2014,CAFNR,"LORENZEN,CAROL L",5,8,12,4,1,2.4
AN_SCI,PHYS OF DOMESTIC ANIMALS,3254,01,FS2014,CAFNR,"SPIERS,DONALD E",30,36,33,21,18,2.367
AN_SCI,MEAT ANIMAL EVALUATION,3275,01,FS2014,CAFNR,"WIEGAND,BRYON R",13,0,0,0,0,4.0
AN_SCI,MONOGASTRIC NUTRITION,4312,01,FS2014,CAFNR,"FIRMAN,JEFFRE D",21,34,3,0,0,3.403
AN_SCI,PHYSIOL OF REPRODUCTION,4314,01,FS2014,CAFNR,"GEISERT,RODNEY",23,26,14,3,0,3.045
AN_SCI,REPRODUCTIVE MANAGEMENT,4384,01,FS2014,CAFNR,"SMITH,MICHAEL FIELDING",19,4,1,0,0,3.688
AN_SCI,SR SEM CAPT WILD ANIM MG,4910,02,FS2014,CAFNR,"STRAUCH,TRISTA ANN",7,4,0,0,1,3.333
AN_SCI,DAIRY PRODUCTION,4976,01D,FS2014,CAFNR,"HAMILTON,STACEY A",11,10,0,0,0,3.538
AN_SCI,SWINE PRODUCTION,4978,01A,FS2014,CAFNR,"SAFRANSKI,TIMOTHY J",2,10,5,0,0,2.859
AN_SCI,SWINE PRODUCTION,4978,01B,FS2014,CAFNR,"SAFRANSKI,TIMOTHY J",5,8,2,0,0,3.3
AN_SCI,SWINE PRODUCTION,4978,01C,FS2014,CAFNR,"SAFRANSKI,TIMOTHY J",3,3,4,0,0,2.84
AN_SCI,SWINE PRODUCTION,4978,01D,FS2014,CAFNR,"SAFRANSKI,TIMOTHY J",4,9,2,0,0,3.093
AN_SCI,TOPICS IN ANIMAL SCIENCE,7001,01,FS2014,CAFNR,"ELSIK,CHRISTINE GRACE",11,0,0,0,0,3.973
AN_SCI,SEMINAR IN ANIMAL SCI,8087,01,FS2014,CAFNR,"MEYER,ALLISON M",15,0,0,0,0,3.88
AN_SCI,ENDOCRINOLOGY,8420,01,FS2014,CAFNR,"LUCY,MATTHEW C",17,5,0,0,0,3.773
AN_SCI,GAMETE & EMBRO DEVLPMNT,9433,01,FS2014,CAFNR,"GEISERT,RODNEY",7,4,0,0,0,3.609
ARABIC,ELEMENTARY ARABIC 1,1100,01,FS2014,CAS,"OMAR,YOUSSIF ZAGHWANI",7,4,5,1,1,2.8
ARCHST,VISUAL DESIGN,1100,01A,FS2014,CHES,"BARTLETT,LYRIA DICKASON",11,7,0,2,0,3.365
ARCHST,VISUAL DESIGN,1100,01B,FS2014,CHES,"BARTLETT,LYRIA DICKASON",9,3,4,0,1,3.082
ARCHST,ARCH DRAFT & WORK DRAW,1200,01,FS2014,CHES,"THOMPSON,JERRY D.",7,5,2,1,2,2.7
ARCHST,ARCH DRAFT & WORK DRAW,1200,02,FS2014,CHES,"GOLDSCHMIDT,LISA A",4,2,5,2,1,2.429
ARCHST,UNDERSTAND ARCH & AMER C,2100,01,FS2014,CHES,"KUTTY,ASHA",108,61,7,1,2,3.515
ARCHST,INTRO TO CAD,2220,01,FS2014,CHES,"WATERS,JASON NATHANIEL",11,6,0,0,0,3.594
ARCHST,INTRO TO CAD,2220,02,FS2014,CHES,"WATERS,JASON NATHANIEL",10,6,1,0,1,3.283
ARCHST,DESIGN COMMUNICATION 1,2230,01,FS2014,CHES,"HOPFENBLATT,JAMES PATRI",12,3,2,1,1,3.2
ARCHST,DESIGN COMMUNICATION 1,2230,02,FS2014,CHES,"LAM,MICHAEL",19,1,2,0,0,3.691
ARCHST,BUILDING SYSTEMS,2310,01,FS2014,CHES,"GOLDSCHMIDT,MICHAEL",26,11,1,1,1,3.448
ARCHST,ADV BLDG SYS LAB,2316,01,FS2014,CHES,"WATKINS,BENJAMIN L",7,10,0,0,1,3.206
ARCHST,STUDIO 1,2811,01,FS2014,CHES,"DSOUZA PRABHU,NEWTON SA",11,2,0,0,0,3.8
ARCHST,STUDIO 1,2811,02,FS2014,CHES,"SCHWARZ,BENYAMIN",13,0,0,0,0,3.885
ARCHST,STUDIO 1,2811,03,FS2014,CHES,"KUTTY,ASHA",8,4,1,0,0,3.562
ARCHST,ENVIRONMENTAL ANALYSIS,3600,01,FS2014,CHES,"SCHWARZ,BENYAMIN",11,12,0,1,0,3.325
ARCHST,"MATERIALS, MTHD & PRDCT",4320,01,FS2014,CHES,"GOLDSCHMIDT,MICHAEL",12,6,4,2,1,3.016
ARCHST,DSGN W/ HISTOR PRESRVATI,4430,01,FS2014,CHES,"TOFLE,RUTH BRENT",14,5,1,0,2,3.291
ARCHST,DESIGNED ENVIR TO 1750,4435,01,FS2014,CHES,"KUTTY,ASHA",6,11,0,0,0,3.476
ARCHST,DESGN BUSINESS PRACTICS,4710,01,FS2014,CHES,"TOFLE,RUTH BRENT",22,8,3,0,1,3.488
ARCHST,INTERIORS STUDIO 3,4813,01,FS2014,CHES,"ALTENBURGER,ELKE",4,4,1,0,1,2.85
ARCHST,CONSTR DOC & BIM STUDIO,4815,01,FS2014,CHES,"BARTLETT,LYRIA DICKASON",11,3,1,0,1,3.475
ART_CERM,BEGINNING CERAMICS,2100,01,FS2014,CAS,"ARNDT,KAITLIN MARIE",4,5,4,0,1,2.829
ART_CERM,BEGINNING CERAMICS,2100,02,FS2014,CAS,"BOWRING,LEAH MARIE",10,3,1,0,0,3.621
ART_CERM,BEGINNING CERAMICS,2100,03,FS2014,CAS,"MARTIN,GINNIFER PAIGE",6,5,2,0,0,3.262
ART_CERM,INTERMEDIATE CERAMICS,3100,01,FS2014,CAS,"PINTZ,JOSEPH E.",6,7,0,0,0,3.392
ART_DRAW,DRAWING I,1050,01,FS2014,CAS,"BOYER,NATHAN PAUL",3,12,3,0,0,3.033
ART_DRAW,DRAWING I,1050,02,FS2014,CAS,"TYLER,LAURA L",4,8,2,0,1,2.873
ART_DRAW,DRAWING I,1050,03,FS2014,CAS,"BALLOU,MATTHEW",15,0,0,0,0,3.96
ART_DRAW,DRAWING I,1050,04,FS2014,CAS,"CALLENDER,ALEXIS ANN",4,8,1,0,0,3.231
ART_DRAW,DRAWING I,1050,05,FS2014,CAS,"LOVING,BRANDON LEE",2,5,3,1,0,2.7
ART_DRAW,DRAWING I,1050,06,FS2014,CAS,"GRILL,J B",3,10,0,0,0,3.115
ART_DRAW,DRAWING I,1050,08,FS2014,CAS,"BALLOU,MATTHEW",8,6,1,0,0,3.467
ART_DRAW,DRAWING I,1050,09,FS2014,CAS,"BALLOU,MATTHEW",8,7,0,0,0,3.533
