Course Dept,Course Title,Course Number,Section Number,Term,AU,Instructor,A Range,B Range,C Range,D Range,F Range, Avg Grade
ACCTCY,INTRODUCTION TO TAXATION,4353,01,FS2010,CBUSN,"GINGRICH,KARI MICHELLE",16,23,6,1,0,3.174
ACCTCY,INTRODUCTION TO TAXATION,4353,02,FS2010,CBUSN,"MOSER,WILLIAM JOSEPH",25,18,4,1,0,3.402
ACCTCY,FINANCIAL ACCT CONCEPTS,4356,01,FS2010,CBUSN,"HOCKMAN,KRISTEN MICHELL",13,20,10,0,0,3.105
ACCTCY,FINANCIAL ACCT CONCEPTS,4356,02,FS2010,CBUSN,"KLEEN,PENNY LYNN",6,13,28,1,3,2.282
ACCTCY,FINANCIAL ACCT CONCEPTS,4356,03,FS2010,CBUSN,"KLEEN,PENNY LYNN",3,9,22,0,1,2.294
ACCTCY,GOVTL ACNTNG & BUDGETING,4365,01,FS2010,CBUSN,"HOCKMAN,KRISTEN MICHELL",8,9,0,0,0,3.471
ACCTCY,AUDIT THEORY & PRACT 1,4384,01,FS2010,CBUSN,"MICHAS,PAUL NICHOLAS",10,14,1,0,0,3.348
ACCTCY,AUDIT THEORY & PRACT 1,4384,02,FS2010,CBUSN,"FARBER,DAVID B",7,5,1,0,0,3.508
ACCTCY,AUDIT THEORY & PRACT 1,4384,03,FS2010,CBUSN,"FARBER,DAVID B",7,4,0,0,0,3.664
ACCTCY,ACCOUNTING F/MANAGERS,7310,01,FS2010,CBUSN,"CUNNINGHAM,BILLIE M",29,10,1,0,0,3.7
ACCTCY,GOVTL ACNTNG & BUDGETING,7365,01,FS2010,CBUSN,"HOCKMAN,KRISTEN MICHELL",11,5,0,0,0,3.688
ACCTCY,AUDIT THEORY & PRACT 1,7384,02,FS2010,CBUSN,"FARBER,DAVID B",12,6,1,0,0,3.579
ACCTCY,AUDIT THEORY & PRACT 1,7384,03,FS2010,CBUSN,"FARBER,DAVID B",9,9,0,0,0,3.5
ACCTCY,TAX OF BUSINESS ENTITIES,8373,01,FS2010,CBUSN,"SHEEHAN,JOHN J",19,20,0,0,0,3.487
ACCTCY,INFO SYSTM ASSUR & CNTRL,8414,01,FS2010,CBUSN,"MAULDIN,ELAINE G",6,12,2,0,0,3.2
ACCTCY,INFO SYSTM ASSUR & CNTRL,8414,02,FS2010,CBUSN,"MAULDIN,ELAINE G",15,6,0,0,0,3.714
ACCTCY,TAX RESEARCH & PLANNING,8423,01,FS2010,CBUSN,"PEREIRA,RAYNOLDE",11,4,0,0,0,3.733
ACCTCY,TAX RESEARCH & PLANNING,8423,02,FS2010,CBUSN,"PEREIRA,RAYNOLDE",25,1,2,0,0,3.821
ACCTCY,FRAUD EXAMINATION,8424,01,FS2010,CBUSN,"ARUNACHALAM,VAIRAM",18,10,0,0,0,3.643
ACCTCY,FIN ACCT THEORY & PRAC 3,8436,01,FS2010,CBUSN,"KLEEN,PENNY LYNN",11,13,0,0,0,3.458
ACCTCY,FIN ACCT THEORY & PRAC 3,8436,02,FS2010,CBUSN,"SHAW,KENNETH WILLIAM",15,18,4,0,0,3.297
ACCTCY,FIN ACCT THEORY & PRAC 3,8436,03,FS2010,CBUSN,"SHAW,KENNETH WILLIAM",19,14,2,0,0,3.486
ACCTCY,ACCT & BSNSS STRATG ANLY,8450,01,FS2010,CBUSN,"KHURANA,INDER K",18,8,0,0,0,3.692
ACCTCY,ACCT & BSNSS STRATG ANLY,8450,02,FS2010,CBUSN,"PRESTIGIACOMO,CARL CHRI",29,2,0,0,0,3.935
AERO,FOUNDTN U.S. AIR FORCE,1100,01,FS2010,CAS,"UNGER,BRENT J",17,0,0,0,1,3.778
AERO,FOUNDTN U.S. AIR FORCE,1100,02,FS2010,CAS,"UNGER,BRENT J",12,0,0,0,0,3.975
AERO,EVOL USAF AIR & SPC PWR,2100,01,FS2010,CAS,"HEIFNER,RUSS TODD",13,1,0,0,0,3.907
AERO,AF LEADERSHIP STUDIES,3100,01,FS2010,CAS,"ANDERSON,ANTHONY WAYNE",17,0,0,0,0,3.965
AGRIC,CMPTNG & INFORMTN TECH,1120,01,FS2010,CAFNR,"STRID,MARC BENNETT",15,2,1,0,1,3.5
AGRIC,CMPTNG & INFORMTN TECH,1120,02,FS2010,CAFNR,"STRID,MARC BENNETT",11,2,0,0,0,3.8
AGRIC,CMPTNG & INFORMTN TECH,1120,03,FS2010,CAFNR,"STRID,MARC BENNETT",22,0,0,0,1,3.774
AGRIC,CMPTNG & INFORMTN TECH,1120,04,FS2010,CAFNR,"STRID,MARC BENNETT",17,0,0,0,0,4.0
AGRIC,WKING WITH DATA USNG EXC,2120,01,FS2010,CAFNR,"STRID,MARC BENNETT",25,1,0,0,0,3.869
AGRIC,WKING WITH DATA USNG EXC,2120,02,FS2010,CAFNR,"STRID,MARC BENNETT",18,1,0,0,0,3.9
AGRIC,WKING WITH DATA USNG EXC,2120,04,FS2010,CAFNR,"STRID,MARC BENNETT",20,2,0,0,0,3.773
AGRIC,WKING WITH DATA USNG EXC,2120,05,FS2010,CAFNR,"STRID,MARC BENNETT",18,2,2,0,0,3.673
AGRIC,INTERNTL AG/NAT RESOURCE,2190,07,FS2010,CAFNR,"SITES,ROBERT WILLIAM",11,4,0,0,0,3.693
AGRIC,COMMUNITY FOOD SYSTEMS,3215,01,FS2010,CAFNR,"HENDRICKSON,MARY K",5,3,2,1,0,3.009
AG_EC,INTRO TO AGRIBUSN MNGMT,1010,01,FS2010,CAFNR,"SYKUTA,MICHAEL E",31,4,1,0,0,3.767
AG_EC,APPLIED MICROECONOMICS,1041,01,FS2010,CAFNR,"DAUVE,JAN L",53,146,140,20,8,2.572
AG_EC,APPLIED MICROECONOMICS,1041,02,FS2010,CAFNR,"DAUVE,JAN L",41,111,68,14,9,2.666
AG_EC,APPLIED MACROECONOMICS,1042,01,FS2010,CAFNR,"STALLMAN,HEIDI R",10,14,8,8,1,2.622
AG_EC,AG MARKETING SYSTEM,2183,01,FS2010,CAFNR,"MOORE,KEVIN C",18,46,15,5,1,2.861
AG_EC,AGRICULTURAL SALES,2223,01,FS2010,CAFNR,"SOWERS,LINDA FRANZ",24,47,10,1,1,3.09
AG_EC,STATISTICAL ANALYSIS,2225,01,FS2010,CAFNR,"KAYLEN,MICHAEL S",3,5,5,4,1,2.211
AG_EC,NEW PRODUCTS MARKETING,3224,01,FS2010,CAFNR,"BOESSEN,CHRISTIAN R",100,56,10,0,0,3.551
AG_EC,AGRICULTURAL PRICES,3251,01,FS2010,CAFNR,"MONDELLI,MARIO PABLO",15,14,2,3,1,3.166
AG_EC,AGRIBUSNSS & BIOTECH LAW,3256,01,FS2010,CAFNR,"HACKMAN,DEANNE LYNN",24,15,4,1,1,3.333
AG_EC,RURAL & AGRIC LAW,3257,01,FS2010,CAFNR,"HACKMAN,DEANNE LYNN",25,22,5,0,1,3.321
AG_EC,GENERAL FARM MANAGEMENT,3260,01,FS2010,CAFNR,"MONSON,MICHAEL J",16,42,27,0,0,2.828
AG_EC,INTRNTL FD TRADE & POLCY,3272,01,FS2010,CAFNR,"MOORE,KEVIN C",12,15,7,0,0,3.129
AG_EC,AGRIBUSINESS FINANCE,3282,01,FS2010,CAFNR,"BOESSEN,CHRISTIAN R",12,12,8,2,1,2.94
AG_EC,ECON MANGRL DECSN MAKING,3286,01,FS2010,CAFNR,"KLEIN,PETER G",6,9,10,3,0,2.568
AG_EC,AG POLICY PROCESS,4230,01,FS2010,CAFNR,"WILCOX,LORI JANAE",12,1,0,0,0,3.854
AG_EC,AG RISK MANAGEMENT,4295,01,FS2010,CAFNR,"MASSEY,RAYMOND E",6,4,4,0,1,2.953
AG_EC,AGRIBUS MNGMNT STRATG,4971,01,FS2010,CAFNR,"SYKUTA,MICHAEL E",7,38,13,0,0,2.814
AG_EC,ECON OF INST & ORGANZ,8050,01,FS2010,CAFNR,"KLEIN,PETER G",5,4,2,0,0,3.273
AG_EC,NATURAL RES & ENVIRON EC,8410,01,FS2010,CAFNR,"MCCANN,LAURA M J",7,4,0,0,0,3.636
AG_ED,ORIENTATION TO AG ED,1000,01,FS2010,CAFNR,"BALL,ANNA",26,1,0,0,0,3.963
AG_ED,VERBAL COMMUNCTN IN AFNR,2220,01,FS2010,CAFNR,"BALL,ANNA",44,13,3,0,0,3.528
AG_ED,VERBAL COMMUNCTN IN AFNR,2220,02,FS2010,CAFNR,"BALL,ANNA",41,16,0,1,2,3.47
AG_ED,PERSONL LDRSHP DEVELPMNT,2250,01,FS2010,CAFNR,"TUMMONS,JOHN DAVID",40,37,21,4,1,3.04
AG_ED,TEAM & ORGANZTN LDRSHP,2260,01,FS2010,CAFNR,"SIMONSEN,JON C",21,17,4,0,0,3.326
AG_ED,PROBLEMS AGR EDUC,3085,02,FS2010,CAFNR,"TUMMONS,JOHN DAVID",10,0,0,0,0,4.0
AG_ED,TEACH FINAN MNGMT & ECON,3310,01,FS2010,CAFNR,"ROHRBACH,NORMAN F",8,5,2,0,0,3.34
AG_ED,METAL FABRIC & LAB MNGMT,3320,01,FS2010,CAFNR,"TUMMONS,JOHN DAVID",18,1,0,0,0,3.805
AG_ED,TEACHING AGRIC SUBJECTS,4330,01,FS2010,CAFNR,"KITCHEL,TRACY J",17,3,0,0,0,3.79
AG_ED,LEADERSHIP THEORY & APPL,8250,04,FS2010,CAFNR,"SIMONSEN,JON C",13,2,0,0,0,3.867
AG_ED,ADV METH TEACH AGRIC,8330,01,FS2010,CAFNR,"BALL,ANNA",14,0,0,0,0,4.0
AG_ED,RSC:METHODS & DESIGN,8510,01,FS2010,CAFNR,"KITCHEL,TRACY J",6,7,0,0,0,3.462
AG_JRN,INTRO TO AG & ENVIRON JO,1160,01,FS2010,CAFNR,"WOOD TURLEY,SHARON",16,4,1,0,2,3.352
AG_JRN,TPC:AGRIC JOURN,3201,01,FS2010,CAFNR,"WOOD TURLEY,SHARON",6,5,0,0,0,3.627
AG_JRN,FUNDAMNTLS OF COMMUNIC,3210,01,FS2010,CAFNR,"SOWERS,LINDA FRANZ",9,14,5,1,0,3.059
AG_JRN,COMMUNICATING ON THE WEB,3240,01,FS2010,CAFNR,"WOOD TURLEY,SHARON",22,2,0,0,0,3.917
AG_JRN,COMMUNICATING ON THE WEB,3240,02,FS2010,CAFNR,"WOOD TURLEY,SHARON",22,2,0,0,0,3.879
AG_S_M,INTRO TO AGRIC SYST MNGM,1020,01,FS2010,CAFNR,"SCHUMACHER,LEON GEORGE",25,27,10,0,0,3.223
AG_S_M,FLUID POWER,2360,01,FS2010,CAFNR,"BORGELT,STEVEN C",14,14,7,1,0,3.131
AG_S_M,AGRIC SAFETY & HEALTH,4020,01,FS2010,CAFNR,"FUNKENBUSCH,KAREN BRENT",22,6,5,0,1,3.315
AG_S_M,ELECTRICTY: WIRING/EQUIP,4140,01,FS2010,CAFNR,"SCHUMACHER,LEON GEORGE",18,17,4,0,0,3.29
AG_S_M,AG EQUIPMENT & MACHINERY,4320,01,FS2010,CAFNR,"KOC,ALI BULENT",7,6,3,2,0,2.883
AG_S_M,AG SYST MNGMNT-CAPSTONE,4970,01,FS2010,CAFNR,"SCHUMACHER,LEON GEORGE",9,9,0,0,0,3.35
ANTHRO,GENERAL ANTHROPOLOGY,1000,01,FS2010,CAS,"PALMER,CRAIG T",98,88,39,6,7,3.105
ANTHRO,GENERAL ANTHROPOLOGY,1000,02,FS2010,CAS,"SHAW,MATTHEW L",74,61,48,29,20,2.603
ANTHRO,SGNFCNT DSCVRIES ARCHLGY,1200,01,FS2010,CAS,"VANPOOL,TODD LOGAN",12,19,21,2,1,2.736
ANTHRO,MULTICULTURALISM,1300,01,FS2010,CAS,"ELLSWORTH,RYAN MICHAEL",48,1,0,0,1,3.858
ANTHRO,FUND ARCHAEOLOGY W/LAB,2020,01,FS2010,CAS,"LYMAN,RICHARD LEE",6,4,4,2,2,2.522
ANTHRO,FUNDAMENTL OF ARCHAEOLGY,2021,01,FS2010,CAS,"LYMAN,RICHARD LEE",3,0,2,1,6,1.417
ANTHRO,CULTURAL ANTHROPOLOGY,2030,01,FS2010,CAS,"SHENK,MARY KATHERINE",54,57,10,4,2,3.213
ANTHRO,ANTHROPOLOGICAL LINGUIST,2040,02,FS2010,CAS,"BASS,APRIL RENEE",23,13,5,2,1,3.291
ANTHRO,INTRO BIOL ANTHRO W/LAB,2050,01,FS2010,CAS,"WALKER,ROBERT S",12,26,19,4,1,2.685
ANTHRO,INTRO TO BIOLGICL ANTHRO,2051,01,FS2010,CAS,"WALKER,ROBERT S",8,17,15,1,2,2.651
ANTHRO,PRIMATE ANAT & EVOLUTION,2500,01,FS2010,CAS,"BLOMQUIST,GREGORY E",9,8,1,1,0,3.363
ANTHRO,PARENTS AND OFFSPRING,2570,01,FS2010,CAS,"BLOMQUIST,GREGORY E",6,12,1,0,1,3.07
ANTHRO,NATIVE AMERICAN RELIGION,3380,01,FS2010,CAS,"KELLEY,DENNIS FRANCIS",12,0,0,0,0,3.925
ANTHRO,HUMAN BIO & LIFE HIST,3540,01,FS2010,CAS,"COWGILL,LIBBY WINDRED",9,12,5,0,1,3.037
ANTHRO,PLNTS/PEOPLE NATIVE AMER,3680,01,FS2010,CAS,"PEARSALL,DEBORAH MARIE",15,10,3,0,0,3.429
ANTHRO,ARCH OF RELIGION,4280,01,FS2010,CAS,"VAN POOL,CHRISTINE I",4,4,3,0,1,2.708
ANTHRO,PSYCHOLOGICAL ANTHROPOL,4350,01,FS2010,CAS,"FLINN,MARK V",15,0,0,0,0,3.9
ANTHRO,MEDICAL ANTHROPOLOGY,4360,01,FS2010,CAS,"SATTENSPIEL,LISA",12,5,0,0,0,3.635
ANTHRO,CULTURES OF SOUTH ASIA,4790,01,FS2010,CAS,"SHENK,MARY KATHERINE",8,3,4,0,1,3.119
ANTHRO,DEMOGRAPHIC ANTHROPOLOGY,4880,01,FS2010,CAS,"SATTENSPIEL,LISA",7,5,1,0,1,3.107
ANTHRO,HMN SKELTL ID & ANALYSIS,4890,01,FS2010,CAS,"COWGILL,LIBBY WINDRED",7,3,3,0,0,3.308
ANTHRO,CAPSTONE SMR IN ANTHRO,4990,01,FS2010,CAS,"FLINN,MARK V",18,0,0,0,0,3.967
ANTHRO,SMR:ECOLOGICL ADAPTATION,8187,02,FS2010,CAS,"WALKER,ROBERT S",14,0,0,0,0,4.0
AN_SCI,ANIMAL SCIENCE,1011,01,FS2010,CAFNR,"JESSE,GEORGE WILLIAM",67,72,54,19,6,2.782
AN_SCI,INTRO CAPT WILD ANIM MGT,1012,01,FS2010,CAFNR,"SAFRANSKI,TRISTA ANN",15,17,8,4,1,2.891
AN_SCI,ANIMAL SCI LAB PRACTICUM,1065,01A,FS2010,CAFNR,"JESSE,GEORGE WILLIAM",1,11,7,3,2,2.275
AN_SCI,ANIMAL SCI LAB PRACTICUM,1065,01B,FS2010,CAFNR,"JESSE,GEORGE WILLIAM",8,9,6,0,0,3.074
AN_SCI,ANIMAL SCI LAB PRACTICUM,1065,01C,FS2010,CAFNR,"JESSE,GEORGE WILLIAM",4,13,6,0,0,2.835
AN_SCI,ANIMAL SCI LAB PRACTICUM,1065,01D,FS2010,CAFNR,"JESSE,GEORGE WILLIAM",5,13,6,1,0,2.88
AN_SCI,GLOBAL ANIMAL AGRICLTR,2110,01,FS2010,CAFNR,"FIRMAN,JEFFRE D",40,4,2,0,0,3.839
AN_SCI,LIVE ANIMAL & MEAT EVAL,2114,01,FS2010,CAFNR,"WIEGAND,BRYON R",59,18,5,1,0,3.576
AN_SCI,LIVESTOCK JUDGING,2115,01,FS2010,CAFNR,"KEMP,DAVID J",10,4,0,0,0,3.714
AN_SCI,HORSE SELECTION & EVAL,2135,01,FS2010,CAFNR,"CROSBY,MARCI W",15,7,3,1,0,3.408
AN_SCI,RUMINANT PRODUCTION,2165,01,FS2010,CAFNR,"SPAIN,JIMMY N",49,62,40,11,6,2.796
AN_SCI,TOPICS IN ANIMAL SCIENCE,3001,01,FS2010,CAFNR,"FENNEWALD,DENNIS JAMES",2,8,0,0,0,3.17
AN_SCI,PRINC OF ANIMAL NUTRITIO,3212,01,FS2010,CAFNR,"FRITSCHE,KEVIN L",33,45,36,18,3,2.613
AN_SCI,PRINC OF MEAT SCIENCE,3214,01,FS2010,CAFNR,"LORENZEN,CAROL L",6,16,3,2,0,2.941
AN_SCI,PHYS OF DOMESTIC ANIMALS,3254,01,FS2010,CAFNR,"SPIERS,DONALD E",26,40,44,24,11,2.414
AN_SCI,TOPICS IN ANIMAL SCIENCE,4001,03,FS2010,CAFNR,"KEISLER,DUANE H",10,0,0,0,0,4.0
AN_SCI,MONOGASTRIC NUTRITION,4312,01,FS2010,CAFNR,"FIRMAN,JEFFRE D",24,18,3,0,0,3.52
AN_SCI,REPRODUCTIVE MANAGEMENT,4384,01,FS2010,CAFNR,"SMITH,MICHAEL FIELDING",25,4,0,0,0,3.8
AN_SCI,SR SEM CAPT WILD ANIM MG,4910,01,FS2010,CAFNR,"SAFRANSKI,TRISTA ANN",7,5,2,1,2,2.7
AN_SCI,ADV DAIRY PRODUCTION,4976,01C,FS2010,CAFNR,"WALDRON,MATTHEW REID",4,5,1,0,0,3.36
AN_SCI,ADV DAIRY PRODUCTION,4976,01D,FS2010,CAFNR,"WALDRON,MATTHEW REID",8,3,0,0,0,3.7
AN_SCI,SWINE PRODUCTION,4978,01C,FS2010,CAFNR,"SAFRANSKI,TIMOTHY J",6,5,2,0,0,3.262
AN_SCI,SWINE PRODUCTION,4978,01D,FS2010,CAFNR,"SAFRANSKI,TIMOTHY J",5,10,5,1,0,2.905
AN_SCI,SEMINAR IN ANIMAL SCI,8087,01,FS2010,CAFNR,"GEISERT,RODNEY",10,0,0,0,0,4.0
AN_SCI,ENDOCRINOLOGY,8420,01,FS2010,CAFNR,"LUCY,MATTHEW C",7,7,0,0,0,3.5
AN_SCI,GAMETE & EMBRO DEVLPMNT,9433,01,FS2010,CAFNR,"SUTOVSKY,PETER",10,2,0,0,0,3.833
AN_SCI,VITAMINS & MINERALS,9442,01,FS2010,CAFNR,"LEDOUX,DAVID R",6,5,1,0,0,3.417
ARABIC,ELEMENTARY ARABIC 1,1100,01,FS2010,CAS,"NAJEM,LAMYA",11,5,1,0,0,3.518
ARCHST,VISUAL DESIGN,1100,02,FS2010,CHES,"BARTLETT,LYRIA DICKASON",8,4,2,0,1,3.24
ARCHST,ARCH DRAFT & WORK DRAW,1200,01,FS2010,CHES,"GOLDSCHMIDT,MICHAEL",14,2,3,0,0,3.484
ARCHST,ARCH DRAFT & WORK DRAW,1200,02,FS2010,CHES,"CHANDRASEKERA,TILANKA R",14,5,1,0,2,3.236
ARCHST,UNDERSTAND ARCH & AMER C,2100,01,FS2010,CHES,"KUTTY,ASHA",24,51,7,0,1,3.158
ARCHST,COMP AID DRAFT W/AUTOCAD,2220,01,FS2010,CHES,"JACQUIN,KENNETH RAY",14,3,1,0,0,3.589
ARCHST,COMP AID DRAFT W/AUTOCAD,2220,02,FS2010,CHES,"ELLIS,NATALIE DEAN LONG",10,4,2,1,3,2.775
ARCHST,DESIGN COMMUNICATION 1,2230,01,FS2010,CHES,"YOON,SO YEON",6,14,0,0,0,3.36
ARCHST,DESIGN COMMUNICATION 1,2230,02,FS2010,CHES,"BALAKRISHNAN,BIMAL",10,9,1,0,2,3.164
ARCHST,BUILDING SYSTEMS,2310,01,FS2010,CHES,"PHILLIPS,RONALD G",7,28,15,1,6,2.509
ARCHST,BUILDING SYSTEMS LAB,2315,03,FS2010,CHES,"HAUPTMANN,BOBBI J",10,5,2,0,0,3.418
ARCHST,STUDIO 1,2811,01,FS2010,CHES,"LUECKE,ANNA M WECKENBOR",6,9,2,0,0,3.271
ARCHST,STUDIO 1,2811,02,FS2010,CHES,"YOON,SO YEON",10,4,0,0,0,3.671
ARCHST,STUDIO 1,2811,03,FS2010,CHES,"CARLSON,EMILI JAYNE",7,6,0,0,0,3.608
ARCHST,"MATERIALS, MTHD & PRDCT",4320,01,FS2010,CHES,"GOLDSCHMIDT,MICHAEL",33,4,3,0,1,3.622
ARCHST,RECNT TRND DIGTL MEDIA 1,4355,01,FS2010,CHES,"BARTLETT,LYRIA DICKASON",23,0,0,0,0,3.987
ARCHST,DESGN BUSINESS PRACTICS,4710,01,FS2010,CHES,"TOFLE,RUTH BRENT",28,16,3,0,2,3.333
ARCHST,INTERIORS STUDIO 3,4813,01,FS2010,CHES,"PHILLIPS,RONALD G",11,2,0,0,0,3.8
ARCHST,INTERIORS STUDIO 4,4814,01,FS2010,CHES,"DSOUZA PRABHU,NEWTON SA",11,2,1,0,0,3.693
ARCHST,STUDIO 5,4815,01,FS2010,CHES,"GOLDSCHMIDT,MICHAEL",14,6,1,0,0,3.59
ARCHST,PRG FOR THESIS DESGN STD,4860,01,FS2010,CHES,"DSOUZA PRABHU,NEWTON SA",27,6,0,1,0,3.665
ART_CERM,BEGINNING CERAMICS,2100,01,FS2010,CAS,"HELLMANN,NATALIE ELIZAB",9,4,1,0,0,3.379
ART_CERM,BEGINNING CERAMICS,2100,02,FS2010,CAS,"NOSRI,NORLEEN",8,8,0,0,0,3.463
ART_CERM,BEGINNING CERAMICS,2100,03,FS2010,CAS,"NOSRI,NORLEEN",9,5,0,0,0,3.707
ART_CERM,INTERMEDIATE CERAMICS,3100,01,FS2010,CAS,"CLARKE,ROBERT BEDE",5,5,1,0,0,3.418
ART_CERM,ADVANCED CERAMICS,4100,01,FS2010,CAS,"CLARKE,ROBERT BEDE",7,3,0,0,0,3.7
ART_DRAW,DRAWING I,1050,01,FS2010,CAS,"CAMERON,BROOKE B",2,13,1,0,0,3.063
ART_DRAW,DRAWING I,1050,02,FS2010,CAS,"TURPIN,STACY M",3,4,4,1,2,2.314
ART_DRAW,DRAWING I,1050,03,FS2010,CAS,"JOHNSON,JACOB LEMOYNE",4,7,3,0,0,3.093
ART_DRAW,DRAWING I,1050,04,FS2010,CAS,"GRILL,J B",1,8,3,0,1,2.685
