Course Dept,Course Title,Course Number,Section Number,Term,AU,Instructor,A Range,B Range,C Range,D Range,F Range, Avg Grade
ACCTCY,COMP-BASED DATA SYSTEMS,2258,3,FS2004,BUS,"ORMS,DANIEL C",8,14,7,0,0,3.034
ACCTCY,COMP-BASED DATA SYSTEMS,2258,4,FS2004,BUS,"RUTHERFORD,HAROLD M",11,12,3,1,0,3.222
ACCTCY,COMP-BASED DATA SYSTEMS,2258,5,FS2004,BUS,"YLAGAN,RISSA J",9,11,5,0,1,3.038
ACCTCY,COMP-BASED DATA SYSTEMS,2258,6,FS2004,BUS,"ROSE,REECE ALLEN",8,12,4,0,2,2.923
ACCTCY,COMP-BASED DATA SYSTEMS,2258,7,FS2004,BUS,"GAVRILOIU,IOAN DANIE",14,11,3,0,0,3.393
ACCTCY,COMP-BASED DATA SYSTEMS,2258,8,FS2004,BUS,"GAVRILOIU,IOAN DANIE",17,10,4,0,0,3.419
ACCTCY,COMP-BASED DATA SYSTEMS,2258,9,FS2004,BUS,"APPLETON,LUCY ANN",10,8,1,0,0,3.474
ACCTCY,FIN ACCT THRY & PRACT 1,3326,1,FS2004,BUS,"KHURANA,INDER K",14,16,0,0,0,3.517
ACCTCY,FIN ACCT THRY & PRACT 1,3326,2,FS2004,BUS,"KHURANA,INDER K",14,15,0,0,0,3.493
ACCTCY,FIN ACCT THRY & PRACT 1,3326,3,FS2004,BUS,"KLEEN,PENNY LYNN",13,10,7,0,0,3.23
ACCTCY,FIN ACCT THRY & PRACT 1,3326,4,FS2004,BUS,"KLEEN,PENNY LYNN",15,13,7,0,0,3.22
ACCTCY,ACCOUNTING INFO SYSTEMS,3328,1,FS2004,BUS,"LANDIS,MARK J",18,16,0,0,0,3.529
ACCTCY,ACCOUNTING INFO SYSTEMS,3328,2,FS2004,BUS,"WHEELER,PATRICK RAND",16,14,2,0,1,3.333
ACCTCY,ACCOUNTING INFO SYSTEMS,3328,3,FS2004,BUS,"WHEELER,PATRICK RAND",20,15,1,0,1,3.432
ACCTCY,COST & MANAGERIAL ACCT,3347,1,FS2004,BUS,"PRATHER-KINSEY,JENIC",13,11,1,0,0,3.42
ACCTCY,COST & MANAGERIAL ACCT,3347,2,FS2004,BUS,"PRATHER-KINSEY,JENIC",11,10,0,0,0,3.51
ACCTCY,INTRODUCTION TO TAXATION,4353,1,FS2004,BUS,"PEREIRA,RAYNOLDE",25,9,0,0,2,3.519
ACCTCY,INTRODUCTION TO TAXATION,4353,2,FS2004,BUS,"DELLINGER,WILLIAM ED",27,5,0,0,0,3.731
ACCTCY,FINANCIAL ACCT CONCEPTS,4356,1,FS2004,BUS,"PRESTIGIACOMO,CARL C",7,22,7,0,0,2.958
ACCTCY,FINANCIAL ACCT CONCEPTS,4356,2,FS2004,BUS,"PRESTIGIACOMO,CARL C",5,25,8,1,0,2.879
ACCTCY,FINANCIAL ACCT CONCEPTS,4356,3,FS2004,BUS,"KLEEN,PENNY LYNN",4,12,13,3,1,2.409
ACCTCY,AUDIT THEORY & PRACT 1,4384,1,FS2004,BUS,"HOCKMAN,KRISTEN MICH",4,10,0,0,0,3.286
ACCTCY,AUDIT THEORY & PRACT 1,4384,2,FS2004,BUS,"HOCKMAN,KRISTEN MICH",10,6,0,0,0,3.625
ACCTCY,MANAGERIAL ACCOUNTING,7310,1,FS2004,BUS,"CUNNINGHAM,BILLIE M",15,9,1,0,1,3.423
ACCTCY,GOVTL ACNTNG & BUDGETING,7365,1,FS2004,BUS,"HOWARD,TOM P",8,6,2,0,0,3.375
ACCTCY,TAX OF BUSINESS ENTITIES,7373,1,FS2004,BUS,"KLEIN,STEVEN HENRY",4,11,4,0,1,2.85
ACCTCY,AUDIT THEORY & PRACT 1,7384,1,FS2004,BUS,"HOCKMAN,KRISTEN MICH",7,6,0,0,0,3.538
ACCTCY,AUDIT THEORY & PRACT 1,7384,2,FS2004,BUS,"HOCKMAN,KRISTEN MICH",11,5,0,0,0,3.688
ACCTCY,TOPICS IN ACCOUNTING,8401,2,FS2004,BUS,"NIKOLAI,LOREN ALFRED",21,8,0,0,0,3.724
ACCTCY,ADV ACCOUNT INFORM SYSTM,8408,1,FS2004,BUS,"ARUNACHALAM,VAIRAM",21,8,0,0,0,3.724
ACCTCY,FIN ACCT THEORY & PRAC 3,8436,1,FS2004,BUS,"SHAW,KENNETH WILLIAM",7,27,1,0,1,3.083
ACCTCY,FIN ACCT THEORY & PRAC 3,8436,2,FS2004,BUS,"SHAW,KENNETH WILLIAM",12,26,1,0,0,3.282
ACCTCY,ISS IN ACCT SYST DEVLPMN,8448,1,FS2004,BUS,"MAULDIN,ELAINE G",6,12,0,0,0,3.333
ACCTCY,ISS IN ACCT SYST DEVLPMN,8448,2,FS2004,BUS,"MAULDIN,ELAINE G",15,7,0,0,1,3.522
ACCTCY,ACCT & BSNSS STRATG ANLY,8450,1,FS2004,BUS,"FRANCIS,JERE R",24,12,0,0,0,3.667
AERO,FOUNDTN U.S. AIR FORCE,1100,1,FS2004,A & S,"DONELSON,TERY L",7,9,4,0,0,3.18
AERO,FOUNDTN U.S. AIR FORCE,1100,2,FS2004,A & S,"DONELSON,TERY L",7,7,3,1,0,3.161
AERO,EVOL USAF AIR & SPC PWR,2100,1,FS2004,A & S,"FORMAN,KEITH K",3,7,2,0,0,3.033
AERO,AF LEADERSHIP STUDIES,3100,1,FS2004,A & S,"THIEDEMAN,MEGAN L",11,2,0,0,0,3.662
AERO,NTL SECR AFFR/PRP F/DUTY,4100,2,FS2004,A & S,"HOFFSETTE,LEON M.",4,7,1,0,0,3.275
AG EC,INTRO TO AGRIBUSN MNGMT,1010,1,FS2004,AF&NR,"SYKUTA,MICHAEL E",47,1,0,0,1,3.898
AG EC,APPLIED MICROECONOMICS,1041,1,FS2004,AF&NR,"DAUVE,JAN L",34,95,58,3,10,2.694
AG EC,APPLIED MICROECONOMICS,1041,2,FS2004,AF&NR,"DAUVE,JAN L",32,84,60,6,20,2.499
AG EC,INTRO MATH AG ECONOMICS,2123,1,FS2004,AF&NR,"MONSON,MICHAEL J",9,9,7,0,1,2.973
AG EC,AG MARKETING SYSTEM,2183,1,FS2004,AF&NR,"BULLOCK,J BRUCE",31,24,15,3,1,3.095
AG EC,AGRICULTURAL SALES,2223,1,FS2004,AF&NR,"PARKER,FREDERICK B",31,35,17,1,4,3.0
AG EC,STATISTICAL ANALYSIS,2225,1,FS2004,AF&NR,"WOMACK,ABNER WILLIS",11,11,9,12,8,2.116
AG EC,NEW PRODUCTS MARKETING,3224,1,FS2004,AF&NR,"BOESSEN,CHRISTIAN R",141,13,4,2,0,3.826
AG EC,AGR & RURAL ECON POLICY,3230,1,FS2004,AF&NR,"MEYERS,WILLIAM H",8,4,5,0,0,3.194
AG EC,AGRICULTURAL PRICES,3251,1,FS2004,AF&NR,"XIA,YIN",7,13,6,5,3,2.55
AG EC,RURAL & AGRIC LAW,3257,1,FS2004,AF&NR,"MATTHEWS,STEPHEN FRA",19,13,14,13,2,2.567
AG EC,GENERAL FARM MANAGEMENT,3260,1,FS2004,AF&NR,"MONSON,MICHAEL J",37,20,9,0,2,3.297
AG EC,ENVIRONMNTL LAW & POLICY,4356,1,FS2004,AF&NR,"MATTHEWS,STEPHEN FRA",10,8,9,1,0,2.975
AG EC,AGRIBUS MNGMNT STRATG,4971,1,FS2004,AF&NR,"SYKUTA,MICHAEL E",6,31,2,0,0,3.033
AG EC,NEW INSTITUTIONAL ECON,8050,1,FS2004,AF&NR,"SYKUTA,MICHAEL E",7,4,1,0,0,3.5
AGR ED,ORIENTATION TO AG ED,1000,1,FS2004,AF&NR,"GARTON,BRYAN L",12,1,2,1,1,3.241
AGR ED,VERBAL COMMUNCTN IN AFNR,2220,1,FS2004,AF&NR,"GARTON,BRYAN L",32,12,2,0,1,3.46
AGR ED,PROF LEADERSHIP DEVELPMN,2250,1,FS2004,AF&NR,"TERRY,H ROBERT",23,7,7,2,2,3.08
AGR ED,TCH FARM/PERSNL FIN MNGM,3310,1,FS2004,AF&NR,"ROHRBACH,NORMAN F",6,7,0,0,0,3.485
AGR ED,TPC: AG INDSTRY MAT/PRCS,4001,1,FS2004,AF&NR,"ULMER,JONATHAN DAVID",18,1,0,0,0,3.9
AGR ED,RATIONALE & STRUCT AG ED,4310,1,FS2004,AF&NR,"TERRY,H ROBERT",9,6,0,0,0,3.58
AGR ED,TEACHING AGRIC SUBJECTS,4330,1,FS2004,AF&NR,"TORRES,ROBERT MATTHE",21,4,1,1,0,3.6
AGR ED,SMR: RSCH MTHDS & DESIGN,8087,1,FS2004,AF&NR,"TORRES,ROBERT MATTHE",8,6,2,0,0,3.375
AN SCI,ANIMAL SCIENCE,1011,1,FS2004,AF&NR,"SPAIN,JIMMY N",52,48,26,6,9,2.906
AN SCI,ANIMAL SCI LAB PRACTICUM,1065,1,FS2004,AF&NR,"JESSE,GEORGE WILLIAM",18,50,26,4,2,2.768
AN SCI,LIVE ANIMAL & MEAT EVAL,2114,1,FS2004,AF&NR,"BERG,ERIC",28,3,0,1,0,3.831
AN SCI,LIVESTOCK JUDGING,2115,1,FS2004,AF&NR,"KEMP,DAVID J",8,3,1,0,0,3.608
AN SCI,HORSE SELECTION & EVAL,2135,1,FS2004,AF&NR,"LOCH,WAYNE",4,4,3,0,0,3.091
AN SCI,RUMINANT PRODUCTION,2165,1,FS2004,AF&NR,"WILLIAMS,JAMES E",25,37,7,4,1,2.997
AN SCI,RUMINANT PRODUCTION,2165,2,FS2004,AF&NR,"WILLIAMS,JAMES E",14,28,10,3,3,2.733
AN SCI,JUNIOR SEMINAR IN AN SCI,3210,1,FS2004,AF&NR,"JESSE,GEORGE WILLIAM",13,4,1,0,0,3.65
AN SCI,PRIN & APPL OF ANIM NUTR,3212,1,FS2004,AF&NR,"ALLEE,GARY L",12,12,23,14,18,1.785
AN SCI,PRINC OF MEAT SCIENCE,3214,1,FS2004,AF&NR,"LORENZEN,CAROL L",9,9,6,0,0,3.088
AN SCI,MONOGASTRIC NUTRITION,4312,1,FS2004,AF&NR,"FIRMAN,JEFFRE D",10,26,3,0,0,3.256
AN SCI,REPRODUCTIVE MANAGEMENT,4384,1,FS2004,AF&NR,"SMITH,MICHAEL FIELDI",12,11,1,0,0,3.458
AN SCI,ADV DAIRY PRODUCTION,4976,1,FS2004,AF&NR,"GARVERICK,HENRY ALLE",5,13,11,0,0,2.793
AN SCI,SWINE PRODUCTION,4978,1,FS2004,AF&NR,"SAFRANSKI,TIMOTHY J",7,27,10,2,0,2.867
AN SCI,ENDOCRINOLOGY,8420,1,FS2004,AF&NR,"LUCY,MATTHEW C",12,6,1,0,0,3.579
AN SCI,VITAMINS & MINERALS,9442,1,FS2004,AF&NR,"LEDOUX,DAVID R",12,4,0,0,0,3.75
ANTHRO,GENERAL ANTHROPOLOGY,1000,1,FS2004,A & S,"ABU DALOU,AHMAD YOSU",34,110,75,22,5,2.576
ANTHRO,GENERAL ANTHROPOLOGY,1000,2,FS2004,A & S,"COLLINS,SHAWN KAY",16,48,42,19,18,2.11
ANTHRO,GENERAL ANTHROPOLOGY,1000H,1,FS2004,A & S,"OBRIEN,MICHAEL J",9,13,2,1,0,3.152
ANTHRO,SGNFCNT DSCVRIES ARCHLGY,1200,1,FS2004,A & S,"ROWLETT,RALPH M",5,19,16,8,5,2.191
ANTHRO,DVNC: CROSS-CULTRL PRSPT,1350,1,FS2004,A & S,"ROBBINS,MICHAEL COOK",19,13,14,0,1,3.03
ANTHRO,TOPICS ANTHRO- BEHAVRL,2003,1,FS2004,A & S,"BASS,JEFFREY",11,9,3,2,1,2.981
ANTHRO,FUND ARCHAEOLOGY W/LAB,2020,1,FS2004,A & S,"LYMAN,RICHARD LEE",6,13,10,1,2,2.494
ANTHRO,FUNDAMENTL OF ARCHAEOLGY,2021,1,FS2004,A & S,"LYMAN,RICHARD LEE",1,4,2,0,6,1.469
ANTHRO,CULTURAL ANTHROPOLOGY,2030,1,FS2004,A & S,"PALMER,CRAIG T",43,38,28,3,3,3.016
ANTHRO,ANTHROPOLOGICAL LINGUIST,2040,1,FS2004,A & S,"MAYNARD,KELLY L",25,17,2,1,1,3.372
ANTHRO,INTRO BIOL ANTHRO W/LAB,2050,1,FS2004,A & S,"SATTENSPIEL,LISA",11,23,18,8,5,2.434
ANTHRO,INTRO TO BIOLGICL ANTHRO,2051,1,FS2004,A & S,"SATTENSPIEL,LISA",14,19,29,4,7,2.327
ANTHRO,WORLD ARCHAEOLOGY,2200,1,FS2004,A & S,"VANPOOL,TODD LOGAN",7,6,0,0,1,3.307
ANTHRO,ECOLOGICAL & ENVIR ANTHR,4320,1,FS2004,A & S,"WADLEY,REED L",5,8,1,1,0,3.093
ANTHRO,HUMAN BIOLGCL VARIATION,4540,1,FS2004,A & S,"WESCOTT,DANIEL J",12,4,0,0,3,3.126
ANTHRO,ETHNGRPH STDY SELCT CULT,4600,2,FS2004,A & S,"BASS,JEFFREY",3,10,3,1,1,2.789
ANTHRO,DEMOGRAPHIC ANTHROPOLOGY,4880,1,FS2004,A & S,"SATTENSPIEL,LISA",4,6,0,0,0,3.34
ANTHRO,HMN SKELTL ID & ANALYSIS,4890,1,FS2004,A & S,"WESCOTT,DANIEL J",8,4,1,0,2,3.007
ANTHRO,CAPSTONE SMR IN ANTHRO,4990,1,FS2004,A & S,"PEARSALL,DEBORAH MAR",5,3,4,0,2,2.6
AR H A,TPC: CARAVAGGIO,1005,1,FS2004,A & S,"LAND JR,NORMAN EARL",16,9,4,0,0,3.331
AR H A,TPC: CARAVAGGIO,1005,2,FS2004,A & S,"LAND JR,NORMAN EARL",13,16,4,3,3,2.908
AR H A,TPC: CARAVAGGIO,1005,3,FS2004,A & S,"LAND JR,NORMAN EARL",22,18,8,1,7,2.829
AR H A,HISTORY OF WESTERN ART 1,1110,1A,FS2004,A & S,"KNAPP,JENNIFER EILEE",5,9,8,1,1,2.667
AR H A,HISTORY OF WESTERN ART 1,1110,1B,FS2004,A & S,"ELKINS,NATHAN T",7,10,5,2,0,2.867
AR H A,HISTORY OF WESTERN ART 1,1110,1C,FS2004,A & S,"ELKINS,NATHAN T",5,11,4,0,2,2.786
AR H A,HISTORY OF WESTERN ART 1,1110,1D,FS2004,A & S,"THOMSEN,MEGAN L",2,13,6,3,0,2.533
AR H A,HISTORY OF WESTERN ART 1,1110,1E,FS2004,A & S,"THOMSEN,MEGAN L",6,7,5,2,1,2.671
AR H A,HISTORY OF WESTERN ART 1,1110,1G,FS2004,A & S,"PRYOR,STEPHANIE DELO",3,9,9,2,2,2.288
AR H A,HISTORY OF WESTERN ART 1,1110,1H,FS2004,A & S,"PRYOR,STEPHANIE DELO",6,9,5,2,0,2.809
AR H A,HISTORY OF WESTERN ART 1,1110,1J,FS2004,A & S,"WALCEK-AVERETT,ERIN",5,4,11,1,3,2.267
AR H A,HISTORY OF WESTERN ART 1,1110,1K,FS2004,A & S,"KNAPP,JENNIFER EILEE",4,7,4,2,2,2.442
AR H A,HISTORY OF WESTERN ART 1,1110H,1A,FS2004,A & S,"WALCEK-AVERETT,ERIN",8,10,2,0,1,3.229
AR H A,AMER ART & ARCHITECTURE,2830,1A,FS2004,A & S,"DARBY,ROBERT NATHANI",10,6,4,0,0,3.24
AR H A,AMER ART & ARCHITECTURE,2830,1B,FS2004,A & S,"ROE,REBECCA S",8,10,1,0,0,3.274
AR H A,AMER ART & ARCHITECTURE,2830,1C,FS2004,A & S,"BOONE,CARRIE E",1,11,1,0,1,2.721
AR H A,AMER ART & ARCHITECTURE,2830,1D,FS2004,A & S,"HAWORTH,ABIGAIL R",2,4,6,2,3,2.0
AR H A,AMER ART & ARCHITECTURE,2830,1E,FS2004,A & S,"HAMMOND,MARK DAVID",4,11,4,2,0,2.838
AR H A,GREEK ART AND ARCHAEOLGY,3310,1,FS2004,A & S,"LANGDON,SUSAN HELEN",13,12,11,4,3,2.588
AR H A,LATE MEDIEVAL ART,3530,1,FS2004,A & S,"STANTON,ANNE R",20,14,1,1,3,3.167
AR H A,ITALIAN RENAISSANCE ART,3620,1,FS2004,A & S,"LAND JR,NORMAN EARL",16,15,8,3,2,2.889
AR H A,19TH CENT EUROPEAN ART,3740,1,FS2004,A & S,"CROWN,PATRICIA DAHLM",11,17,20,3,3,2.556
AR H A,MOD ART IN EUROPE & AMER,3750,1,FS2004,A & S,"KLEIN,JOHN R",3,28,12,0,1,2.686
ARCH,VISUAL DESIGN,1100,1,FS2004,H E S,"MOSER,JESSICA L",12,7,0,0,0,3.521
ARCH,VISUAL DESIGN,1100,2,FS2004,H E S,"YOON,SO YEON",11,6,0,0,0,3.506
ARCH,VISUAL DESIGN,1100,3,FS2004,H E S,"DAVIS,HEIDDI LYNN",3,8,3,0,0,3.021
ARCH,ARCH DRAFT & WORK DRAW,1200,1,FS2004,H E S,"ISLAM,A.K.M. ZAHIDUL",5,8,2,0,0,3.08
ARCH,ARCH DRAFT & WORK DRAW,1200,2,FS2004,H E S,"RONA,CAGRI",12,0,1,1,0,3.6
ARCH,ARCH DRAFT & WORK DRAW,1200,3,FS2004,H E S,"GOLDSCHMIDT,MICHAEL",14,2,0,0,1,3.594
ARCH,COMP AID DRAFT W/AUTOCAD,2220,1,FS2004,H E S,"KONA,SILIKA RAHMAN",8,0,1,2,1,2.95
ARCH,COMP AID DRAFT W/AUTOCAD,2220,2,FS2004,H E S,"ANANDAN,SWATHIKA",10,3,1,0,0,3.621
ARCH,DESIGN COMMUNICATION 1,2230,1,FS2004,H E S,"ISLAM,A.K.M. ZAHIDUL",4,14,1,1,0,2.945
ARCH,DESIGN COMMUNICATION 1,2230,2,FS2004,H E S,"CHOWDHURY,MAHIMA SEL",6,10,1,1,2,2.82
ARCH,BUILDING SYSTEMS,2310,1,FS2004,H E S,"PHILLIPS,RONALD G",16,19,7,2,0,3.093
ARCH,ENVIRONMENTAL ANALYSIS,2600,1,FS2004,H E S,"SCHWARZ,BENYAMIN",24,13,3,4,1,3.236
ARCH,STUDIO 1,2811,1,FS2004,H E S,"GOLDSCHMIDT,MICHAEL",16,3,0,0,0,3.763
ARCH,"MATERIALS, MTHD & PRDCT",4320,1,FS2004,H E S,"GOLDSCHMIDT,MICHAEL",40,6,1,0,1,3.694
ARCH,DESIGNED ENVIR TO 1750,4410,1,FS2004,H E S,"HORNBECK,ELIZABETH J",9,9,13,3,0,2.644
ARCH,DESGN BUSINESS PRACTICS,4710,1,FS2004,H E S,"TOFLE,RUTH BRENT",11,10,3,1,0,3.3
ARCH,STUDIO 3,4813,1,FS2004,H E S,"SMITH,MALORY LEANNE",6,5,0,0,0,3.518
ARCH,THESIS DESIGN STUDIO,4990,1,FS2004,H E S,"SCHWARZ,BENYAMIN",13,5,0,0,0,3.572
BIO EN,INTRO TO BIOLOGICAL ENGR,1000,1,FS2004,AF&NR,"BORGELT,STEVEN C",30,2,1,0,0,3.879
BIO EN,INTRO TO AGRIC SYST MNGM,1020,1,FS2004,AF&NR,"SCHUMACHER,LEON GEOR",19,17,5,1,0,3.336
BIO EN,PROF DEV IN ENGR,2000,1,FS2004,AF&NR,"BORGELT,STEVEN C",23,0,0,0,1,3.833
BIO EN,ENGR ANYLS BIOPROCESSES,2180,1,FS2004,AF&NR,"HSIEH,FU HUNG",11,9,3,0,0,3.374
BIO EN,MOBILE HYDRAULICS,2360,1,FS2004,AF&NR,"BORGELT,STEVEN C",8,7,3,1,0,3.142
BIO EN,BIOMATERIALS,3170,1,FS2004,AF&NR,"GRANT,SHEILA ANN",7,7,4,0,1,3.032
BIO EN,BIOELECTRICITY,4070,1,FS2004,AF&NR,"GILLIS,KEVIN D",3,3,5,0,0,2.764
BIO EN,ELECTRICTY: WIRING/EQUIP,4140,1,FS2004,AF&NR,"SCHUMACHER,LEON GEOR",11,14,5,2,0,3.063
BIO EN,AG EQUIPMENT & MACHINERY,4320,1,FS2004,AF&NR,"ADAMS,BRIAN T",9,19,3,0,0,3.106
BIO EN,IRRIGATION AND DRAINAGE,4460,1,FS2004,AF&NR,"THOMPSON,ALLEN L",2,6,4,2,0,2.55
BIO EN,BIOMEDICAL IMAGING,4570,1,FS2004,AF&NR,"HAIDEKKER,MARK ANDRE",11,6,3,0,0,3.43
BIO EN,AG SYST MNGMNT-CAPSTONE,4970,1,FS2004,AF&NR,"BORGELT,STEVEN C",12,0,3,0,0,3.6
BIO EN,BIOLOGICAL ENGR DESIGN,4980,1,FS2004,AF&NR,"BORGELT,STEVEN C",20,3,3,0,0,3.665
BIO SC,GEN PRNCPL & CONCPT BIO,1010,1,FS2004,A & S,"SCANAVINO,MICHELLE M",140,200,74,12,13,2.992
BIO SC,GEN PRNCPL & CONCPT BIO,1010,2,FS2004,A & S,"POTTERFIELD,APRIL CO",106,171,109,28,19,2.692
BIO SC,GEN PRNCPL & CONCPT BIO,1010,3,FS2004,A & S,"HURST,ROBIN D",93,160,118,34,19,2.636
BIO SC,GENERAL BIOLOGY LAB,1020,1,FS2004,A & S,"BOCKHORST,AMANDA MAR",4,11,6,3,0,2.654
BIO SC,GENERAL BIOLOGY LAB,1020,10,FS2004,A & S,"WHITEHEAD,EMILY BETH",4,14,3,1,0,2.995
BIO SC,GENERAL BIOLOGY LAB,1020,11,FS2004,A & S,"GLOVER,JENNIFER ELAI",1,13,6,1,0,2.595
BIO SC,GENERAL BIOLOGY LAB,1020,12,FS2004,A & S,"DELUCA,PAUL ANTHONY",1,9,8,2,1,2.29
BIO SC,GENERAL BIOLOGY LAB,1020,13,FS2004,A & S,"COE,BENJAMIN L",3,9,2,4,4,2.15
BIO SC,GENERAL BIOLOGY LAB,1020,14,FS2004,A & S,"DELUCA,PAUL ANTHONY",3,6,11,2,0,2.386
BIO SC,GENERAL BIOLOGY LAB,1020,15,FS2004,A & S,"COE,BENJAMIN L",4,12,7,0,2,2.7
BIO SC,GENERAL BIOLOGY LAB,1020,16,FS2004,A & S,"BENES,JESSICA A",6,8,5,1,1,2.71
BIO SC,GENERAL BIOLOGY LAB,1020,17,FS2004,A & S,"RATH,PRAKASH",3,10,6,1,1,2.619
BIO SC,GENERAL BIOLOGY LAB,1020,18,FS2004,A & S,"BENES,JESSICA A",2,13,6,2,0,2.6
BIO SC,GENERAL BIOLOGY LAB,1020,19,FS2004,A & S,"BELL,MAREN E",6,4,8,3,2,2.352
BIO SC,GENERAL BIOLOGY LAB,1020,2,FS2004,A & S,"GLOVER,JENNIFER ELAI",9,8,4,1,0,3.082
BIO SC,GENERAL BIOLOGY LAB,1020,20,FS2004,A & S,"LADIPO,PAUL B",2,12,4,2,2,2.468
BIO SC,GENERAL BIOLOGY LAB,1020,21,FS2004,A & S,"WHITEHEAD,EMILY BETH",6,9,8,1,1,2.66
BIO SC,GENERAL BIOLOGY LAB,1020,22,FS2004,A & S,"CHRIST,MAGGIE S",9,12,1,1,0,3.261
BIO SC,GENERAL BIOLOGY LAB,1020,23,FS2004,A & S,"BELL,MAREN E",3,14,6,0,0,2.804
BIO SC,GENERAL BIOLOGY LAB,1020,24,FS2004,A & S,"CHRIST,MAGGIE S",8,8,3,3,0,2.9
BIO SC,GENERAL BIOLOGY LAB,1020,3,FS2004,A & S,"CRAWFORD,JOHN A",3,12,5,1,1,2.682
BIO SC,GENERAL BIOLOGY LAB,1020,4,FS2004,A & S,"BOCKHORST,AMANDA MAR",7,8,8,0,1,2.758
BIO SC,GENERAL BIOLOGY LAB,1020,5,FS2004,A & S,"CRAWFORD,JOHN A",3,12,5,2,1,2.583
BIO SC,GENERAL BIOLOGY LAB,1020,6,FS2004,A & S,"GLOVER,JENNIFER ELAI",7,5,11,1,0,2.65
BIO SC,GENERAL BIOLOGY LAB,1020,7,FS2004,A & S,"SCANAVINO,MICHELLE M",5,8,8,0,0,2.857
BIO SC,GENERAL BIOLOGY LAB,1020,8,FS2004,A & S,"RATH,PRAKASH",7,12,2,1,1,2.896
BIO SC,GENERAL BIOLOGY LAB,1020,9,FS2004,A & S,"LADIPO,PAUL B",1,16,6,0,1,2.617
BIO SC,GN PRN & CNCPT BIO LECT,1030,1,FS2004,A & S,"STONE,BETHANY",97,119,40,6,9,3.075
BIO SC,GN PRN & CNCPT BIO LECT,1030,1A,FS2004,A & S,"STORRS,SARA I",2,10,7,3,1,2.339
BIO SC,GN PRN & CNCPT BIO LECT,1030,1B,FS2004,A & S,"STORRS,SARA I",2,11,8,2,0,2.539
BIO SC,GN PRN & CNCPT BIO LECT,1030,1C,FS2004,A & S,"BOHON,TIFFANY M",8,12,3,0,0,3.191
BIO SC,GN PRN & CNCPT BIO LECT,1030,1D,FS2004,A & S,"HENSLEY,AARON B",2,12,5,2,0,2.681
BIO SC,GN PRN & CNCPT BIO LECT,1030,1E,FS2004,A & S,"MANK,CATHERINE R",5,11,3,4,0,2.713
BIO SC,GN PRN & CNCPT BIO LECT,1030,1F,FS2004,A & S,"HENSLEY,AARON B",5,7,9,1,1,2.674
BIO SC,GN PRN & CNCPT BIO LECT,1030,1G,FS2004,A & S,"CHATTERJEE,RHITUPARN",3,10,10,0,0,2.709
BIO SC,GN PRN & CNCPT BIO LECT,1030,1H,FS2004,A & S,"CHATTERJEE,RHITUPARN",3,9,7,2,2,2.391
BIO SC,GN PRN & CNCPT BIO LECT,1030,1J,FS2004,A & S,"BOHON,TIFFANY M",9,9,4,1,0,3.0
BIO SC,GN PRN & CNCPT BIO LECT,1030,1K,FS2004,A & S,"COPELAND,JONATHAN MI",2,14,6,1,1,2.575
BIO SC,GN PRN & CNCPT BIO LECT,1030,1L,FS2004,A & S,"COPELAND,JONATHAN MI",6,9,4,0,3,2.614
BIO SC,GN PRN & CNCPT BIO LECT,1030,1M,FS2004,A & S,"MANK,CATHERINE R",4,10,6,1,2,2.565
