Course Dept,Course Title,Course Number,Section Number,Term,AU,Instructor,A Range,B Range,C Range,D Range,F Range, Avg Grade
ACCTCY,FIN ACCT THRY & PRACT 1,3326,02,FS2015,CBUSN,"GLENDENING,MATTHEW",12,18,1,0,0,3.384
ACCTCY,FIN ACCT THRY & PRACT 1,3326,03,FS2015,CBUSN,"CHEN,FENG",16,12,3,0,0,3.39
ACCTCY,FIN ACCT THRY & PRACT 1,3326,04,FS2015,CBUSN,"CHEN,FENG",14,11,2,0,0,3.411
ACCTCY,FIN ACCT THRY & PRACT 1,3326,05,FS2015,CBUSN,"GLENDENING,MATTHEW",9,19,2,0,0,3.233
ACCTCY,ACCOUNTING INFO SYSTEMS,3328,01,FS2015,CBUSN,"CHRISTENSEN,BRANT ERICH",15,17,0,0,0,3.45
ACCTCY,ACCOUNTING INFO SYSTEMS,3328,02,FS2015,CBUSN,"MAULDIN,ELAINE G",12,20,0,0,0,3.384
ACCTCY,ACCOUNTING INFO SYSTEMS,3328,03,FS2015,CBUSN,"CHRISTENSEN,BRANT ERICH",20,12,0,0,0,3.606
ACCTCY,ACCOUNTING INFO SYSTEMS,3328,04,FS2015,CBUSN,"CHRISTENSEN,BRANT ERICH",9,21,0,0,0,3.35
ACCTCY,ACCOUNTING INFO SYSTEMS,3328,05,FS2015,CBUSN,"MAULDIN,ELAINE G",8,18,1,0,0,3.293
ACCTCY,COST & MANAGERIAL ACCT,3347,01,FS2015,CBUSN,"KIM,KYONGHEE",9,26,3,0,0,3.158
ACCTCY,COST & MANAGERIAL ACCT,3347,02,FS2015,CBUSN,"KIM,KYONGHEE",13,25,2,0,0,3.275
ACCTCY,COST & MANAGERIAL ACCT,3347,03,FS2015,CBUSN,"KIM,KYONGHEE",6,31,6,0,0,2.986
ACCTCY,INTRODUCTION TO TAXATION,4353,01,FS2015,CBUSN,"WILSON,RACHEL ANN",8,15,2,0,0,3.276
ACCTCY,FINANCIAL ACCT CONCEPTS,4356,02,FS2015,CBUSN,"KLEEN,PENNY LYNN",8,19,26,4,4,2.357
ACCTCY,FINANCIAL ACCT CONCEPTS,4356,03,FS2015,CBUSN,"STANSFIELD,JOHN J",21,16,5,3,0,3.222
ACCTCY,FINANCIAL ACCT CONCEPTS,4356,04,FS2015,CBUSN,"GINGRICH,KARI MICHELLE",17,31,10,1,0,3.1
ACCTCY,AUDIT THEORY & PRACT 1,4384,01,FS2015,CBUSN,"NEWTON,NATHAN",14,14,0,0,0,3.543
ACCTCY,AUDIT THEORY & PRACT 1,4384,02,FS2015,CBUSN,"NEWTON,NATHAN",17,12,0,0,0,3.493
ACCTCY,AUDIT THEORY & PRACT 1,4384,03,FS2015,CBUSN,"NEWTON,NATHAN",12,21,0,0,0,3.391
ACCTCY,ACCOUNTING F/MANAGERS,7310,01,FS2015,CBUSN,"CUNNINGHAM,BILLIE M",11,9,0,0,0,3.55
ACCTCY,ACCOUNTING F/MANAGERS,7310,02,FS2015,CBUSN,"CUNNINGHAM,BILLIE M",14,4,0,0,0,3.778
ACCTCY,ACCOUNTING F/MANAGERS,7310,03,FS2015,CBUSN,"SHAW,KENNETH WILLIAM",19,11,1,0,0,3.561
ACCTCY,GOVTL ACNTNG & BUDGETING,7365,01,FS2015,CBUSN,"HOCKMAN,KRISTEN MICHELL",17,22,0,0,0,3.482
ACCTCY,AUDIT THEORY & PRACT 1,7384,01,FS2015,CBUSN,"NEWTON,NATHAN",10,2,0,0,0,3.583
ACCTCY,AUDIT THEORY & PRACT 1,7384,02,FS2015,CBUSN,"NEWTON,NATHAN",4,8,0,0,0,3.333
ACCTCY,MULTI JURIS TAX,8363,01,FS2015,CBUSN,"WILSON,RACHEL ANN",10,11,0,0,0,3.419
ACCTCY,TAX OF CORP & SHAREHOLDE,8373,01,FS2015,CBUSN,"SHEEHAN,JOHN J",21,10,0,0,0,3.648
ACCTCY,TAX RESEARCH & PLANNING,8423,01,FS2015,CBUSN,"WILSON,RACHEL ANN",17,14,0,0,0,3.548
ACCTCY,FRAUD EXAMINATION,8424,01,FS2015,CBUSN,"ARUNACHALAM,VAIRAM",13,12,0,0,0,3.472
ACCTCY,FIN ACCT THEORY & PRAC 3,8436,01,FS2015,CBUSN,"SHAW,KENNETH WILLIAM",10,15,7,0,0,3.056
ACCTCY,FIN ACCT THEORY & PRAC 3,8436,02,FS2015,CBUSN,"SHAW,KENNETH WILLIAM",7,13,3,0,0,3.096
ACCTCY,FIN ACCT THEORY & PRAC 3,8436,03,FS2015,CBUSN,"KLEEN,PENNY LYNN",8,10,2,0,0,3.3
ACCTCY,FIN ACCT THEORY & PRAC 3,8436,04,FS2015,CBUSN,"KLEEN,PENNY LYNN",28,4,1,0,0,3.818
ACCTCY,ADVANCED AUDIT,8444,01,FS2015,CBUSN,"HOCKMAN,KRISTEN MICHELL",20,20,0,0,0,3.59
ACCTCY,ACCTCY & STRAT BUS ANALY,8450,01,FS2015,CBUSN,"PRESTIGIACOMO,CARL CHRI",13,18,0,0,0,3.4
ACCTCY,ACCTCY & STRAT BUS ANALY,8450,02,FS2015,CBUSN,"KHURANA,INDER K",11,20,0,0,0,3.326
ACCTCY,ACCTCY & STRAT BUS ANALY,8450,03,FS2015,CBUSN,"KHURANA,INDER K",10,21,0,0,0,3.284
ACCTCY,TAXES & BUSINESS STRATEG,8453,01,FS2015,CBUSN,"PEREIRA,RAYNOLDE",24,6,0,0,0,3.78
ACCTCY,TAXES & BUSINESS STRATEG,8453,02,FS2015,CBUSN,"PEREIRA,RAYNOLDE",23,2,0,0,0,3.8
AERO,FOUNDTN U.S. AIR FORCE,1100,01,FS2015,CAS,"UNGER,BRENT J",37,0,0,0,0,3.951
AERO,EVOL USAF AIR & SPC PWR,2100,01,FS2015,CAS,"OBERMILLER,DAVID ALAN",10,3,1,1,0,3.407
AERO,AF LEADERSHIP STUDIES,3100,01,FS2015,CAS,"OBERMILLER,DAVID ALAN",8,2,0,0,0,3.77
AFNR,CMPTNG & INFORMTN TECH,1120,03,FS2015,CAFNR,"COX,AMY",13,1,3,0,1,3.306
AFNR,CMPTNG & INFORMTN TECH,1120,04,FS2015,CAFNR,"BAXLEY,JONATHON TRENT",14,5,2,1,2,3.129
AFNR,CAREER STRATEGIES,2115,01,FS2015,CAFNR,"CHIPMAN,STEPHANIE DAWN",12,2,3,0,1,3.367
AFNR,WKING WITH DATA USNG EXC,2120,01,FS2015,CAFNR,"COX,AMY",19,4,1,0,1,3.564
AFNR,WKING WITH DATA USNG EXC,2120,02,FS2015,CAFNR,"BAXLEY,JONATHON TRENT",20,2,2,0,0,3.713
AFNR,WKING WITH DATA USNG EXC,2120,03,FS2015,CAFNR,"BAXLEY,JONATHON TRENT",16,5,1,0,0,3.655
AFNR,WKING WITH DATA USNG EXC,2120,04,FS2015,CAFNR,"COX,AMY",16,5,1,0,2,3.275
AFNR,WKING WITH DATA USNG EXC,2120,05,FS2015,CAFNR,"COX,AMY",16,1,2,1,1,3.414
AFNR,INTERNTL AG/NAT RESOURCE,2190,07,FS2015,CAFNR,"SITES,ROBERT WILLIAM",11,4,0,0,0,3.793
AFNR,COMMUNITY FOOD SYSTEMS,3215,01,FS2015,CAFNR,"HENDRICKSON,MARY K",9,3,2,0,1,3.267
AFNR,ADVANCED SUSTAINABLE AGR,3315,01,FS2015,CAFNR,"HENDRICKSON,MARY K",8,5,1,0,1,3.307
AG_EC,INTRO TO AGRIBUSN MNGMT,1010,01,FS2015,CAFNR,"MORELAND,JILL ANNETTE",38,8,3,2,0,3.602
AG_EC,APPLIED MICROECONOMICS,1041,01,FS2015,CAFNR,"PALACIOS RIVERA,JAMILLE",116,103,68,31,6,2.899
AG_EC,APPLIED MICROECONOMICS,1041,02,FS2015,CAFNR,"JAMES,HARVEY S",120,96,16,8,1,3.34
AG_EC,QUANT APPLICATIONS IN AG,2123,01,FS2015,CAFNR,"MONSON,MICHAEL J",12,6,5,2,0,3.048
AG_EC,AG MARKETING SYSTEM,2183,01,FS2015,CAFNR,"PARCELL,JOSEPH L",35,17,13,2,1,3.163
AG_EC,AG MARKETING SYSTEM,2183,02,FS2015,CAFNR,"MORELAND,JILL ANNETTE",5,11,12,1,2,2.477
AG_EC,AGRICULTURAL SALES,2223,01,FS2015,CAFNR,"SOWERS,LINDA FRANZ",22,42,9,0,1,3.135
AG_EC,STATISTICAL ANALYSIS,2225,01,FS2015,CAFNR,"KAYLEN,MICHAEL S",8,9,8,6,2,2.455
AG_EC,NEW PRODUCTS MARKETING,3224,01,FS2015,CAFNR,"PALACIOS RIVERA,JAMILLE",93,59,8,1,0,3.564
AG_EC,AGRIBUSNSS & BIOTECH LAW,3256,01,FS2015,CAFNR,"PIERCE,VERN L.",26,23,5,2,1,3.24
AG_EC,GENERAL FARM MANAGEMENT,3260,01,FS2015,CAFNR,"MONSON,MICHAEL J",18,33,18,0,0,2.991
AG_EC,INTRNTL FD TRADE & POLCY,3272,01,FS2015,CAFNR,"MOORE,KEVIN C",6,16,3,2,0,2.963
AG_EC,AGRIBUSINESS FINANCE,3282,01,FS2015,CAFNR,"BOESSEN,CHRISTIAN R",12,16,8,1,0,3.07
AG_EC,ECON MANGRL DECSN MAKING,3286,01,FS2015,CAFNR,"SVEUM,MATTHEW ARTHUR",18,10,0,0,0,3.654
AG_EC,AGRIC MARKT & PROCURMENT,3294,01,FS2015,CAFNR,"MOORE,KEVIN C",5,11,9,0,0,2.864
AG_EC,AGRICULTURAL PRICES,4251,01,FS2015,CAFNR,"PARCELL,JOSEPH L",7,17,7,0,0,3.135
AG_EC,AGRIBUS MNGMNT STRATG,4971,01,FS2015,CAFNR,"SYKUTA,MICHAEL E",13,39,4,0,0,3.134
AG_EC,ECON OF INST & ORGANZ,8050,01,FS2015,CAFNR,"WESTGREN,RANDALL EDWARD",16,0,0,0,1,3.765
AG_EC,INTER AG DEV POLICY,8430,01,FS2015,CAFNR,"VALDIVIA,CORINNE B",11,0,0,0,0,3.809
AG_ED_LD,ORIENTATION TO AG ED_LD,1000,01,FS2015,CAFNR,"SIMONSEN,JON C",23,4,0,0,0,3.807
AG_ED_LD,VERBAL COMMUNCTN IN AFNR,2220,01,FS2015,CAFNR,"BALL,ANNA",97,18,3,0,0,3.733
AG_ED_LD,INTRO TO LEADERSHIP,2250,01,FS2015,CAFNR,"TUMMONS,JOHN DAVID",95,45,8,1,4,3.442
AG_ED_LD,LEAD DEVT IN YOUTH ORGS,2270,01,FS2015,CAFNR,"SIMONSEN,JON C",24,4,4,0,1,3.415
AG_ED_LD,EARLY FIELD EXPERIENCE,2271,01,FS2015,CAFNR,"SIMONSEN,JON C",18,0,0,0,0,4.0
AG_ED_LD,METAL FABRIC & LAB MNGMT,3320,01,FS2015,CAFNR,"LANGLEY,GREGORY CURTIS",13,0,0,0,0,3.977
AG_ED_LD,LITTON SCHOLAR,3776,01,FS2015,CAFNR,"SIMONSEN,JON C",23,0,0,0,0,4.0
AG_ED_LD,INTRACURR PROG MGMT AG E,4310,01,FS2015,CAFNR,"TUMMONS,JOHN DAVID",12,3,0,0,0,3.8
AG_ED_LD,LEADERSHIP THEORY & APPL,8250,01,FS2015,CAFNR,"SIMONSEN,JON C",31,0,0,0,0,4.0
AG_ED_LD,ADV METHODS OF TEACHING,8330,02,FS2015,CAFNR,"BALL,ANNA",10,0,0,0,1,3.636
AG_ED_LD,RESEARCH METHDS & DESIGN,8510,01,FS2015,CAFNR,"QIN,HUA",7,4,0,0,0,3.609
AG_S_M,INTRO TO AGRIC SYST MNGM,1020,01,FS2015,CAFNR,"ROBERTSON,BRIAN KENDALL",76,17,6,2,0,3.609
AG_S_M,CHEM APPLICATION SYSTEMS,2345,01,FS2015,CAFNR,"SCHUMACHER,LEON GEORGE",4,8,1,0,0,3.231
AG_S_M,FLUID POWER,2360,01,FS2015,CAFNR,"WISCH,JULIE K",8,11,2,1,0,3.1
AG_S_M,AGRIC SAFETY & HEALTH,4020,01,FS2015,CAFNR,"FUNKENBUSCH,KAREN BRENT",21,25,2,0,1,3.327
AG_S_M,ELECTRICTY: WIRING/EQUIP,4140,01,FS2015,CAFNR,"SCHUMACHER,LEON GEORGE",13,43,4,2,0,3.042
AG_S_M,AG EQUIPMENT & MACHINERY,4320,01,FS2015,CAFNR,"SCHUMACHER,LEON GEORGE",9,28,2,0,0,3.156
AG_S_M,PROFIT & PRECISION AGRIC,4368,01,FS2015,CAFNR,"ROBERTSON,BRIAN KENDALL",10,1,0,0,0,3.855
AG_S_M,SURFACE WATER MANAGEMENT,4420,01,FS2015,CAFNR,"THOMPSON,ALLEN L",5,20,0,0,0,3.2
AG_S_M,AG SYST MNGMNT-CAPSTONE,4970,02,FS2015,CAFNR,"BRUNE,DAVID EDWARD",7,15,3,0,0,3.196
ANTHRO,GENERAL ANTHROPOLOGY,1000,01,FS2015,CAS,"PALMER,CRAIG T",107,56,26,1,3,3.372
ANTHRO,GENERAL ANTHROPOLOGY,1000,02,FS2015,CAS,"COX,AMBER KRISTIN",21,17,9,1,1,3.161
ANTHRO,GENERAL ANTHROPOLOGY,1000,04,FS2015,CAS,"ROBBINS,MICHAEL COOK",3,12,4,1,1,2.657
ANTHRO,GENERAL ANTHROPOLOGY,1000H,01,FS2015,CAS,"PALMER,CRAIG T",32,1,0,0,0,3.952
ANTHRO,INTRO FOLKLORE GENRES,1150,01,FS2015,CAS,"MEDEL,JACKSON TIMOTHY",6,15,3,0,0,3.05
ANTHRO,MULTICULTURALISM,1300,01,FS2015,CAS,"STARKWEATHER,KATHRINE E",21,5,2,0,1,3.552
ANTHRO,"MONKEYS, APES AND HUMANS",1500,01,FS2015,CAS,"FLINN,MARK V",34,28,13,5,5,2.872
ANTHRO,FUND ARCHAEOLOGY W/LAB,2020,01,FS2015,CAS,"LYMAN,RICHARD LEE",2,8,3,1,4,2.2
ANTHRO,CULTURAL ANTHROPOLOGY,2030,01,FS2015,CAS,"NOLIN,DAVID ANTON",24,49,36,22,5,2.458
ANTHRO,INTRO BIOL ANTHRO W/LAB,2050,01,FS2015,CAS,"BLOMQUIST,GREGORY E",11,28,15,3,2,2.714
ANTHRO,INTRO TO BIOLGICL ANTHRO,2051,01,FS2015,CAS,"BLOMQUIST,GREGORY E",9,9,12,2,1,2.679
ANTHRO,INDIGENOUS RELIGIONS,2100,01,FS2015,CAS,"KELLEY,DENNIS FRANCIS",14,3,1,0,0,3.639
ANTHRO,PRIMATE ANAT & EVOLUTION,2500,01,FS2015,CAS,"BLOMQUIST,GREGORY E",10,14,5,1,3,2.827
ANTHRO,PLAGUES AND PEOPLES,3560,01,FS2015,CAS,"SATTENSPIEL,LISA",16,26,2,0,1,3.278
ANTHRO,AMAZON,4680,01,FS2015,CAS,"WALKER,ROBERT S",10,7,2,1,1,3.114
ANTHRO,SEM FORM ANTH RES DESIGN,8987,01,FS2015,CAS,"SHENK,MARY KATHERINE",11,1,0,0,0,3.942
AN_SCI,ANIMAL SCIENCE,1011,01,FS2015,CAFNR,"STRAUCH,TRISTA ANN",25,67,40,17,7,2.49
AN_SCI,ANIMAL SCIENCE - HONORS,1011H,01,FS2015,CAFNR,"STRAUCH,TRISTA ANN",12,3,1,0,0,3.669
AN_SCI,INTRO CAPT WILD ANIM MGT,1012,01,FS2015,CAFNR,"STRAUCH,TRISTA ANN",17,18,8,2,1,3.011
AN_SCI,ANIMAL SCI LAB PRACTICUM,1065,01A,FS2015,CAFNR,"KEMP,DAVID J",2,11,7,5,1,2.296
AN_SCI,ANIMAL SCI LAB PRACTICUM,1065,01B,FS2015,CAFNR,"KEMP,DAVID J",0,13,9,4,1,2.226
AN_SCI,ANIMAL SCI LAB PRACTICUM,1065,01C,FS2015,CAFNR,"KEMP,DAVID J",3,11,5,4,1,2.471
AN_SCI,ANIMAL SCI LAB PRACTICUM,1065,01D,FS2015,CAFNR,"KEMP,DAVID J",8,12,7,0,0,3.037
AN_SCI,PROBLEMS IN ANIMAL SCI,2085,03,FS2015,CAFNR,"CROSBY,MARCI W",11,0,0,0,0,3.973
AN_SCI,GLOBAL ANIMAL AGRICLTR,2110,01,FS2015,CAFNR,"FIRMAN,JEFFRE D",8,10,0,0,0,3.611
AN_SCI,LIVE ANIMAL & MEAT EVAL,2114,01,FS2015,CAFNR,"WIEGAND,BRYON R",32,16,5,0,0,3.47
AN_SCI,HORSE SELECTION & EVAL,2135,01,FS2015,CAFNR,"CROSBY,MARCI W",4,13,7,0,0,2.913
AN_SCI,RUMINANT PRODUCTION,2165,01,FS2015,CAFNR,"KEISLER,DUANE H",35,85,43,7,7,2.725
AN_SCI,EQUINE MGMT & MKTG,2195,01,FS2015,CAFNR,"CROSBY,MARCI W",14,0,0,0,0,3.936
AN_SCI,PROBLEMS IN ANIMAL SCI,3085,37,FS2015,CAFNR,"CROSBY,MARCI W",14,4,1,0,0,3.684
AN_SCI,PRINC OF ANIMAL NUTRITIO,3212,01,FS2015,CAFNR,"FRITSCHE,KEVIN L",38,48,37,8,5,2.76
AN_SCI,PRINC OF MEAT SCIENCE,3214,01,FS2015,CAFNR,"LORENZEN,CAROL L",5,10,10,4,0,2.552
AN_SCI,PHYS OF DOMESTIC ANIMALS,3254,01,FS2015,CAFNR,"SPIERS,DONALD E",25,38,53,16,14,2.4
AN_SCI,PHYS OF DOMESTIC ANIMALS,3254H,01,FS2015,CAFNR,"SPIERS,DONALD E",10,2,0,0,0,3.833
AN_SCI,MEAT ANIMAL EVALUATION,3275,01,FS2015,CAFNR,"WIEGAND,BRYON R",11,4,0,0,0,3.733
AN_SCI,MONOGASTRIC NUTRITION,4312,01,FS2015,CAFNR,"FIRMAN,JEFFRE D",29,26,4,1,0,3.463
AN_SCI,PHYSIOL OF REPRODUCTION,4314,01,FS2015,CAFNR,"GEISERT,RODNEY",24,15,15,6,0,2.945
AN_SCI,REPRODUCTIVE MANAGEMENT,4384,01,FS2015,CAFNR,"SMITH,MICHAEL FIELDING",22,4,0,0,0,3.835
AN_SCI,ENVIRONMENTAL PHYSIOLOGY,4437,01,FS2015,CAFNR,"SPIERS,DONALD E",7,20,0,0,0,3.215
AN_SCI,SR SEM CAPT WILD ANIM MG,4910,01,FS2015,CAFNR,"STRAUCH,TRISTA ANN",8,2,2,0,0,3.4
AN_SCI,SR SEM CAPT WILD ANIM MG,4910,02,FS2015,CAFNR,"STRAUCH,TRISTA ANN",6,9,0,0,0,3.3
AN_SCI,DAIRY PRODUCTION,4976,01A,FS2015,CAFNR,"HAMILTON,STACEY A",11,5,0,0,0,3.669
AN_SCI,DAIRY PRODUCTION,4976,01B,FS2015,CAFNR,"HAMILTON,STACEY A",3,11,0,0,0,3.343
AN_SCI,DAIRY PRODUCTION,4976,01C,FS2015,CAFNR,"HAMILTON,STACEY A",15,3,0,0,0,3.75
AN_SCI,DAIRY PRODUCTION,4976,01D,FS2015,CAFNR,"HAMILTON,STACEY A",8,8,0,0,0,3.481
AN_SCI,SWINE PRODUCTION,4978,01A,FS2015,CAFNR,"SAFRANSKI,TIMOTHY J",3,4,4,0,0,2.936
AN_SCI,SWINE PRODUCTION,4978,01B,FS2015,CAFNR,"SAFRANSKI,TIMOTHY J",3,4,5,0,0,2.758
AN_SCI,SWINE PRODUCTION,4978,01C,FS2015,CAFNR,"SAFRANSKI,TIMOTHY J",6,7,3,0,0,3.263
AN_SCI,SWINE PRODUCTION,4978,01D,FS2015,CAFNR,"SAFRANSKI,TIMOTHY J",1,4,5,1,0,2.455
AN_SCI,SEMINAR IN ANIMAL SCI,8087,01,FS2015,CAFNR,"MCFADDEN PHD,THOMAS B.",13,3,0,0,0,3.7
AN_SCI,ENDOCRINOLOGY,8420,01,FS2015,CAFNR,"LUCY,MATTHEW C",8,7,0,0,0,3.593
AN_SCI,GONADAL FUNCTION,9434,01,FS2015,CAFNR,"KEISLER,DUANE H",11,1,0,0,0,3.917
ARABIC,ELEMENTARY ARABIC 1,1100,01,FS2015,CAS,"PARKER,KATHERINE LEIGH",10,4,1,0,0,3.56
ARCHST,VISUAL DESIGN,1100,01A,FS2015,CHES,"BARTLETT,LYRIA DICKASON",11,6,2,1,1,3.205
ARCHST,VISUAL DESIGN,1100,01B,FS2015,CHES,"BARTLETT,LYRIA DICKASON",10,4,3,2,0,3.111
ARCHST,ARCH DRAFT & WORK DRAW,1200,01,FS2015,CHES,"ALTENBURGER,ELKE",9,6,1,0,2,3.061
ARCHST,ARCH DRAFT & WORK DRAW,1200,02,FS2015,CHES,"CARPENTER,KENDRA DEE",4,9,4,1,0,2.906
ARCHST,UNDERSTAND ARCH & AMER C,2100,01,FS2015,CHES,"KUTTY,ASHA",99,56,7,2,2,3.485
ARCHST,INTRO TO CAD,2220,01,FS2015,CHES,"WATERS,JASON NATHANIEL",10,17,0,0,0,3.404
ARCHST,INTRO TO CAD,2220,02,FS2015,CHES,"SIEFERT,RACHEL MICHELLE",15,7,3,1,0,3.362
ARCHST,BUILDING SYSTEMS,2310,01,FS2015,CHES,"GOLDSCHMIDT,MICHAEL",45,4,4,0,1,3.67
ARCHST,INTRO BUILDING SYSTEMS L,2315,01,FS2015,CHES,"WATKINS,BENJAMIN L",6,5,0,0,1,3.15
ARCHST,ADV BLDG SYS LAB,2316,01,FS2015,CHES,"WATKINS,BENJAMIN L",12,0,0,0,0,3.95
ARCHST,STUDIO 1,2811,01,FS2015,CHES,"LUECKE,ANNA M WECKENBOR",9,4,1,0,0,3.529
ARCHST,STUDIO 1,2811,02,FS2015,CHES,"DSOUZA PRABHU,NEWTON SA",14,0,0,0,0,3.914
ARCHST,STUDIO 1,2811,03,FS2015,CHES,"KUTTY,ASHA",11,4,0,0,0,3.793
ARCHST,ENVIRONMENTAL ANALYSIS,3600,01,FS2015,CHES,"SCHWARZ,BENYAMIN",28,16,1,0,1,3.483
ARCHST,"MATERIALS, MTHD & PRDCT",4320,01,FS2015,CHES,"GOLDSCHMIDT,MICHAEL",26,3,2,0,1,3.666
ARCHST,RECNT TRND DIGTL MEDIA 1,4355,01,FS2015,CHES,"BARTLETT,LYRIA DICKASON",12,11,4,0,2,3.069
ARCHST,DSGN W/ HISTOR PRESRVATI,4430,01,FS2015,CHES,"TOFLE,RUTH BRENT",25,13,1,0,1,3.488
ARCHST,DESIGNED ENVIR TO 1750,4435,01,FS2015,CHES,"KUTTY,ASHA",26,13,1,0,0,3.603
ARCHST,DESGN BUSINESS PRACTICS,4710,01,FS2015,CHES,"COLE,LAURA BRIANNA",18,5,4,0,0,3.519
ARCHST,INTERIORS STUDIO 3,4813,01,FS2015,CHES,"COLE,LAURA BRIANNA",6,3,1,0,0,3.41
ARCHST,CONSTR DOC & BIM STUDIO,4815,01,FS2015,CHES,"BARTLETT,LYRIA DICKASON",6,1,5,1,0,2.923
ARCHST,ARCHITECTURAL STUDIO 4,4824,01,FS2015,CHES,"BALAKRISHNAN,BIMAL",10,5,0,0,0,3.727
ART_CERM,BEGINNING CERAMICS,2100,01,FS2015,CAS,"ARNDT,KAITLIN MARIE",5,4,2,1,0,2.958
ART_CERM,BEGINNING CERAMICS,2100,02,FS2015,CAS,"MAIER,JOSHUA RYAN",10,2,1,0,0,3.646
ART_CERM,BEGINNING CERAMICS,2100,03,FS2015,CAS,"PINTZ,JOSEPH E.",12,3,0,0,0,3.7
ART_CERM,INTERMEDIATE CERAMICS,3100,01,FS2015,CAS,"CLARKE,ROBERT BEDE",7,3,0,0,0,3.64
ART_DRAW,DRAWING I,1050,01,FS2015,CAS,"CROOK,JACOB MAURICE",9,6,1,0,0,3.519
ART_DRAW,DRAWING I,1050,02,FS2015,CAS,"LOVING,BRANDON LEE",2,8,5,1,1,2.529
ART_DRAW,DRAWING I,1050,04,FS2015,CAS,"ROGERS DENHAM,TRUDY ANN",5,7,1,0,0,3.238
ART_DRAW,DRAWING I,1050,07,FS2015,CAS,"SMITH,COLLEEN F.",6,9,1,0,0,3.294
ART_DRAW,DRAWING I,1050,08,FS2015,CAS,"LEE,MIRANDA S",8,4,1,1,1,3.133
ART_DRAW,DRAWING I,1050,09,FS2015,CAS,"BALLOU,MATTHEW",5,10,1,0,2,3.006
ART_DRAW,DRAWING I,1050,10,FS2015,CAS,"LEE,MIRANDA S",6,5,1,0,1,3.015
ART_DRAW,BEGINNING COLOR DRAWING,2210,01,FS2015,CAS,"BALLOU,MATTHEW",10,4,0,0,0,3.671
