Course Dept,Course Title,Course Number,Section Number,Term,AU,Instructor,A Range,B Range,C Range,D Range,F Range, Avg Grade
ACCTCY,GOVTL ACNTNG & BUDGETING,365,1,FS2000,BUS,WILSON,5,21,1,1,0,3.071
ACCTCY,TAX OF BUSINESS ENTITIES,373,1,FS2000,BUS,"PEREIRA,RAYNOLDE",15,2,0,0,0,3.882
ACCTCY,AUDIT THEORY & PRACT 1,384,1,FS2000,BUS,,11,13,0,0,1,3.32
ACCTCY,AUDIT THEORY & PRACT 1,384,2,FS2000,BUS,WOODLAND,14,14,1,1,0,3.367
ACCTCY,PROBLEMS IN ACCOUNTING,401,1,FS2000,BUS,,8,0,2,0,0,3.6
ACCTCY,ACCT INFO SYS THEOR/CONC,408,1,FS2000,BUS,"ARUNACHALAM,VAIRAVAN",17,4,1,0,0,3.727
ACCTCY,INTERNATIONAL ACCOUNTING,419,1,FS2000,BUS,PRATHER-KINSEY,22,3,1,0,0,3.808
ACCTCY,TAX RESEARCH & JUDGMENT,423,1,FS2000,BUS,"ATWOOD,TAMMY JEAN",10,9,0,0,0,3.526
ACCTCY,DATA WAREHOUSE & MINING,428,1,FS2000,BUS,"ARUNACHALAM,VAIRAVAN",11,4,0,0,0,3.733
ACCTCY,FIN ACCT THEORY & PRAC 3,436,1,FS2000,BUS,KHURANA,16,15,1,0,0,3.469
ACCTCY,CONTEMP ISS & ACCT PRFNL,450,1,FS2000,BUS,"FRANCIS,JERE R",23,11,0,0,0,3.676
AERO,FOUNDTN U.S. AIR FORCE,11,1,FS2000,A & S,"UNGER,BRENT J",20,6,0,0,0,3.769
AERO,FOUNDTN U.S. AIR FORCE,11,2,FS2000,A & S,,8,4,0,0,0,3.667
AERO,EVOL USAF AIR & SPC PWR,21,2,FS2000,A & S,"SCHRAMEL,THOMAS M",3,6,1,0,0,3.2
AERO,AF LEADERSHIP STUDIES,131,1,FS2000,A & S,"HERRMANN,STEPHEN J",5,8,2,0,0,3.2
AERO,NTL SECR AFFR/PRP F/DUTY,141,1,FS2000,A & S,"BRIDING, AJ",10,10,0,0,0,3.5
AG EC,INTRO TO AGRIBUSN MNGMT,10,1,FS2000,AF&NR,COOK,35,24,0,0,6,3.234
AG EC,FOOD/AGRIC IN MACROECON,40,1,FS2000,AF&NR,DAUVE,21,43,82,16,5,2.355
AG EC,FOOD/AGRIC IN MACROECON,40,2,FS2000,AF&NR,DAUVE,38,81,86,21,10,2.497
AG EC,INTRO MATH AG ECONOMICS,123,1,FS2000,AF&NR,"MONSON,MICHAEL J",18,15,11,2,1,2.987
AG EC,INTRO TO ENVIRONMNTL LAW,156,1,FS2000,AF&NR,MATTHEWS,22,19,9,0,2,3.135
AG EC,AG MARKETING SYSTEM,183,1,FS2000,AF&NR,BULLOCK,26,47,16,0,2,3.044
AG EC,AGRICULTURAL SALES,223,1,FS2000,AF&NR,"GIDDENS,NANCY",16,32,13,2,1,2.938
AG EC,NEW PRODUCTS MARKETING,224,1,FS2000,AF&NR,"GIDDENS,NANCY",36,68,11,5,0,3.125
AG EC,AGR & RURAL ECON POLICY,230,1,FS2000,AF&NR,"BULLOCK,J BRUCE",5,5,2,0,0,3.25
AG EC,RURAL & AGRIC LAW,257,1,FS2000,AF&NR,MATTHEWS,29,32,24,8,3,2.792
AG EC,GENERAL FARM MANAGEMENT,260,1,FS2000,AF&NR,"MONSON,MICHAEL J",14,27,9,0,0,3.1
AG EC,TPC: INTR AGR FUTR MRKT,301,1,FS2000,AF&NR,"BULLOCK,J BRUCE",7,3,5,0,0,3.113
AG EC,TPC: INTR AGR FUTR MRKT,301,2,FS2000,AF&NR,"PARCELL,JOSEPH L",13,12,1,0,0,3.462
AG EC,AGRI-FOOD BSN MNGMT STRT,320,1,FS2000,AF&NR,"SYKUTA,MICHAEL E",18,20,8,0,0,3.217
AGR ED,ORIENTATION TO AG ED,100,1,FS2000,AF&NR,BIRKENHOLZ,28,6,0,0,0,3.832
AGR ED,VERBAL COMMUNCTN IN AFNR,220,1,FS2000,AF&NR,GARTON,23,33,4,3,1,3.119
AGR ED,TCH FARM/PERSNL FIN MNGM,280,1,FS2000,AF&NR,RILEY,21,11,1,0,0,3.606
AGR ED,RATIONALE & STRUCT AG ED,360,1,FS2000,AF&NR,DYER,19,2,0,0,0,3.876
AGR ED,TEACHING AGRIC SUBJECTS,380,1,FS2000,AF&NR,GARTON,17,7,1,1,0,3.469
AGR ED,RESEARCH IN AGRIC EDUC,450,1,FS2000,AF&NR,STAFF,11,3,0,0,0,3.786
AGR ED,PRG DEVELOP & EVALUATION,470,1,FS2000,AF&NR,DYER,15,2,0,0,0,3.882
AN SCI,ANIMAL SCIENCE,11,1,FS2000,AF&NR,SPAIN,51,69,55,14,1,2.809
AN SCI,ANIMAL SCI LAB PRACTICUM,65,1,FS2000,AF&NR,SPAIN/WILLIAMS/,22,44,10,2,0,3.103
AN SCI,"MEAT CLASS, GRADE & JUDG",104,1,FS2000,AF&NR,,14,1,0,0,0,3.953
AN SCI,HORSE SELECTION & EVAL,125,1,FS2000,AF&NR,LOCH,7,6,1,0,0,3.429
AN SCI,RUMINANT PRODUCTION,165,1,FS2000,AF&NR,,18,40,22,2,1,2.867
AN SCI,RUMINANT PRODUCTION,165,2,FS2000,AF&NR,KEISLER/WILLIAMS,17,30,13,2,0,3.0
AN SCI,PROBLEMS IN ANIMAL SCI,200,1,FS2000,AF&NR,JESSE,17,1,0,0,0,3.944
AN SCI,PRIN & APPL OF ANIM NUTR,202,1,FS2000,AF&NR,KERLEY/ALLEE,13,8,15,8,14,1.966
AN SCI,PRINC OF MEAT SCIENCE,204,1,FS2000,AF&NR,"LORENZEN, C",6,16,5,0,0,3.059
AN SCI,PRINC OF DAIRY FOODS SCI,231,1,FS2000,AF&NR,"HOLT, D",12,4,1,0,0,3.647
AN SCI,PHYS OF DOMESTIC ANIMALS,254,1,FS2000,AF&NR,SPIERS,10,20,21,12,2,2.369
AN SCI,MONOGASTRIC NUTRITION,302,1,FS2000,AF&NR,FIRMAN,18,30,2,0,0,3.32
AN SCI,BEEF PROD & MANAGEMENT,305,1,FS2000,AF&NR,KAISER,30,14,1,0,0,3.644
AN SCI,ADV DAIRY PRODUCTION,315,1,FS2000,AF&NR,BELYEA/STEEVENS,6,10,0,0,0,3.375
AN SCI,SWINE PRODUCTION,355,1,FS2000,AF&NR,SAFRANSKI,6,10,2,1,0,3.074
AN SCI,REPRODUCTIVE MANAGEMENT,384,1,FS2000,AF&NR,SMITH,30,7,0,1,0,3.737
AN SCI,PROBLEMS IN ANIMAL SCI,400,1,FS2000,AF&NR,JESSE,6,4,0,0,0,3.6
AN SCI,ENDOCRINOLOGY,420,1,FS2000,AF&NR,LUCY,5,5,2,0,0,3.25
AN SCI,TPC: GAMETE & EMBRYO,440,1,FS2000,AF&NR,PRATHER,6,5,0,0,0,3.545
ANTHRO,GENERAL ANTHROPOLOGY,1,1,FS2000,A & S,"NOLAN, JUSTIN",69,95,54,23,6,2.813
ANTHRO,GENERAL ANTHROPOLOGY,1,2,FS2000,A & S,"OBRIEN,MICHAEL J",37,60,82,54,25,2.11
ANTHRO,GENERAL ANTHROPOLOGY,1,3,FS2000,A & S,"BENFER,ROBERT A",14,8,1,0,0,3.513
ANTHRO,HUMAN LANGUAGE,20,1,FS2000,A & S,"GOODMAN,JUDITH C",3,1,3,2,1,2.21
ANTHRO,INTRO TO BIOLGICL ANTHRO,149,1,FS2000,A & S,"CUCINA,ANDREA",36,42,39,10,1,2.905
ANTHRO,INTRO TO BIOLOGIC ANTHRO,150,1,FS2000,A & S,"CUCINA,ANDREA",21,29,11,5,2,3.026
ANTHRO,CULTURAL ANTHROPOLOGY,153,1,FS2000,A & S,"NOLAN,JUSTIN M",42,27,17,5,2,3.058
ANTHRO,ANTHROPOLOGICAL LINGUIST,154,1,FS2000,A & S,"FURBEE,NONNIE LOUANN",19,10,3,0,3,3.149
ANTHRO,FUNDAMENTL OF ARCHAEOLGY,155,1,FS2000,A & S,"WOLVERTON,STEVEN JOH",6,5,1,1,4,2.435
ANTHRO,FUND OF ARCHAEOLOGY,156,1,FS2000,A & S,"WOLVERTON,STEVEN JOH",10,8,6,2,0,3.035
ANTHRO,ETHNGRPH STDY SELCT CULT,310,1,FS2000,A & S,"BENFER,ROBERT A",10,4,0,0,0,3.736
ANTHRO,MEDICAL ANTHROPOLOGY,323,1,FS2000,A & S,"SATTENSPIEL,LISA",21,7,2,0,0,3.553
ANTHRO,PSYCHOLOGICAL ANTHROPOL,328,1,FS2000,A & S,"ROBBINS,MICHAEL COOK",19,9,4,0,4,3.083
ANTHRO,NORTH AMER ARCHAEOLOGY,340,1,FS2000,A & S,"WOOD,W RAYMOND",10,11,5,0,0,3.215
ANTHRO,ASIATIC PREHISTORY,348,1,FS2000,A & S,"ROWLETT,RALPH M",10,1,1,0,0,3.675
ANTHRO,HMN SKELTL ID & ANALYSIS,355,1,FS2000,A & S,"CUCINA, ANDREA",13,4,0,0,0,3.8
ANTHRO,ETHNOGRAPHIC METHODS,367,1,FS2000,A & S,"ROBBINS,MICHAEL COOK",6,9,0,0,0,3.4
AR H A,HISTORY OF WESTERN ART 1,10,1A,FS2000,A & S,"STANTON,ANNE R",2,6,10,3,3,2.117
AR H A,HISTORY OF WESTERN ART 1,10,1B,FS2000,A & S,"STANTON,ANNE R",3,7,10,3,1,2.321
AR H A,HISTORY OF WESTERN ART 1,10,1C,FS2000,A & S,"STANTON,ANNE R",3,11,8,2,0,2.575
AR H A,HISTORY OF WESTERN ART 1,10,1D,FS2000,A & S,"STANTON,ANNE R",2,8,6,4,2,2.127
AR H A,HISTORY OF WESTERN ART 1,10,1E,FS2000,A & S,"STANTON,ANNE R",2,8,5,6,1,2.155
AR H A,HISTORY OF WESTERN ART 1,10,1F,FS2000,A & S,"STANTON,ANNE R",4,10,1,0,1,2.925
AR H A,HISTORY OF WESTERN ART 1,10,1G,FS2000,A & S,"STANTON,ANNE R",0,7,6,4,5,1.668
AR H A,HISTORY OF WESTERN ART 1,10,1H,FS2000,A & S,"STANTON,ANNE R",2,5,9,5,1,2.077
AR H A,HISTORY OF WESTERN ART 1,10,1J,FS2000,A & S,"STANTON,ANNE R",4,10,5,2,1,2.582
AR H A,HISTORY OF WESTERN ART 1,10,1K,FS2000,A & S,"STANTON,ANNE R",2,5,9,3,4,1.861
AR H A,TPC: BOSCH,101,1,FS2000,A & S,STANTON,10,1,1,0,0,3.75
AR H A,TPC: BOSCH,101,2,FS2000,A & S,HORNBECK,13,25,15,1,5,2.683
AR H A,TPC: BOSCH,101,3,FS2000,A & S,"HORNBECK,ELIZABETH J",16,45,15,4,11,2.557
AR H A,AMER ART & ARCHITECTURE,141,1A,FS2000,A & S,,7,11,3,0,0,3.233
AR H A,AMER ART & ARCHITECTURE,141,1B,FS2000,A & S,,7,11,2,0,0,3.25
AR H A,AMER ART & ARCHITECTURE,141,1C,FS2000,A & S,,8,8,4,2,0,2.891
AR H A,AMER ART & ARCHITECTURE,141,1D,FS2000,A & S,,8,8,1,1,1,3.058
AR H A,AMER ART & ARCHITECTURE,141,1E,FS2000,A & S,,9,8,3,0,0,3.27
AR H A,NE EAST & EGYPT ART,219,1,FS2000,A & S,LANDGON,7,19,12,1,0,2.744
AR H A,GREEK ART AND ARCHAEOLGY,220,1,FS2000,A & S,BIERS,9,6,12,3,4,2.382
AR H A,ITALIAN RENAISSANCE ART,250,1,FS2000,A & S,LAND,12,19,12,4,1,2.733
AR H A,19TH CENT EUROPEAN ART,270,1,FS2000,A & S,CROWN,14,17,11,2,3,2.787
AR H A,MOD ART IN EUROPE & AMER,271,1,FS2000,A & S,HORNBECK,10,11,15,0,1,2.857
AR H A,MINOR ARTS OF ANTIQUITY,315,1,FS2000,A & S,SLANE,5,5,0,0,0,3.47
BIO AE,INTERNL COMBUSTION POWER,1,1,FS2000,AF&NR,SCHUMACHER,14,30,6,1,0,3.182
BIO AE,INTRO TO AGRIC SYST MNGM,63,1,FS2000,AF&NR,SCHUMACHER,13,16,3,0,0,3.341
BIO AE,INTRO TO ENGINEERING,95,1,FS2000,AF&NR,BORGELT,28,4,0,0,0,3.866
BIO AE,MOBILE HYDRAULICS,165,1,FS2000,AF&NR,BORGELT,9,13,3,1,0,3.165
BIO AE,ELECTRICTY: WIRING/EQUIP,215,1,FS2000,AF&NR,SCHUMACHER,9,27,4,1,0,3.132
BIO AE,PROBLEMS IN AGR ENGR,300,1,FS2000,AF&NR,,10,1,0,0,0,3.827
BIO AE,AGRICULT SYSTEMS MGMT,363,1,FS2000,AF&NR,BORGELT,19,6,0,0,0,3.712
BIO SC,GENERAL BIOLOGY,1,1,FS2000,A & S,"HURST,ROBIN D",185,129,44,17,16,3.12
BIO SC,GENERAL BIOLOGY,1,2,FS2000,A & S,"GAYOU,DOUGLAS",87,153,131,13,7,2.767
BIO SC,GENERAL BIOLOGY,1,3,FS2000,A & S,"WIEDEMEIER,ALLISON M",78,117,120,46,27,2.495
BIO SC,GENERAL BIOLOGY,1,4,FS2000,A & S,"PHILLIPS,JEFFREY M",57,117,130,58,17,2.328
BIO SC,GENERAL BIOLOGY LAB,2,10A,FS2000,A & S,,3,10,6,1,0,2.765
BIO SC,GENERAL BIOLOGY LAB,2,11A,FS2000,A & S,,4,8,5,1,1,2.605
BIO SC,GENERAL BIOLOGY LAB,2,12A,FS2000,A & S,,6,8,6,0,0,2.955
BIO SC,GENERAL BIOLOGY LAB,2,13A,FS2000,A & S,,2,11,4,1,2,2.44
BIO SC,GENERAL BIOLOGY LAB,2,14A,FS2000,A & S,,8,10,2,0,0,3.24
BIO SC,GENERAL BIOLOGY LAB,2,15A,FS2000,A & S,,5,5,8,1,1,2.57
BIO SC,GENERAL BIOLOGY LAB,2,16A,FS2000,A & S,,3,6,8,2,0,2.495
BIO SC,GENERAL BIOLOGY LAB,2,17A,FS2000,A & S,,4,9,3,3,0,2.721
BIO SC,GENERAL BIOLOGY LAB,2,18A,FS2000,A & S,,7,6,2,3,0,2.844
BIO SC,GENERAL BIOLOGY LAB,2,19A,FS2000,A & S,,3,9,3,3,2,2.355
BIO SC,GENERAL BIOLOGY LAB,2,1A,FS2000,A & S,,4,9,4,3,0,2.715
BIO SC,GENERAL BIOLOGY LAB,2,20A,FS2000,A & S,,3,8,6,2,0,2.632
BIO SC,GENERAL BIOLOGY LAB,2,21A,FS2000,A & S,,3,11,3,3,0,2.73
BIO SC,GENERAL BIOLOGY LAB,2,22A,FS2000,A & S,,3,10,5,2,0,2.67
BIO SC,GENERAL BIOLOGY LAB,2,23A,FS2000,A & S,,4,11,4,0,0,3.063
BIO SC,GENERAL BIOLOGY LAB,2,24A,FS2000,A & S,,2,10,5,2,0,2.711
BIO SC,GENERAL BIOLOGY LAB,2,25A,FS2000,A & S,,10,4,1,2,1,3.078
BIO SC,GENERAL BIOLOGY LAB,2,26A,FS2000,A & S,,5,11,3,0,1,2.875
BIO SC,GENERAL BIOLOGY LAB,2,27A,FS2000,A & S,,5,11,4,0,0,2.945
BIO SC,GENERAL BIOLOGY LAB,2,28A,FS2000,A & S,,7,8,5,0,0,2.965
BIO SC,GENERAL BIOLOGY LAB,2,29A,FS2000,A & S,,3,10,4,2,0,2.737
BIO SC,GENERAL BIOLOGY LAB,2,2A,FS2000,A & S,,5,6,3,5,1,2.45
BIO SC,GENERAL BIOLOGY LAB,2,30A,FS2000,A & S,,9,8,2,1,0,3.19
BIO SC,GENERAL BIOLOGY LAB,2,31A,FS2000,A & S,,2,8,7,1,1,2.489
BIO SC,GENERAL BIOLOGY LAB,2,32A,FS2000,A & S,,7,9,2,2,0,3.005
BIO SC,GENERAL BIOLOGY LAB,2,33A,FS2000,A & S,,6,11,2,0,1,3.005
BIO SC,GENERAL BIOLOGY LAB,2,34A,FS2000,A & S,,6,8,5,1,0,2.875
BIO SC,GENERAL BIOLOGY LAB,2,35A,FS2000,A & S,,7,6,5,1,1,2.835
BIO SC,GENERAL BIOLOGY LAB,2,36A,FS2000,A & S,,8,4,6,0,1,2.837
BIO SC,GENERAL BIOLOGY LAB,2,37A,FS2000,A & S,,4,12,2,1,1,2.865
BIO SC,GENERAL BIOLOGY LAB,2,38A,FS2000,A & S,,8,10,2,0,0,3.255
BIO SC,GENERAL BIOLOGY LAB,2,39,FS2000,A & S,,6,8,2,1,1,2.928
BIO SC,GENERAL BIOLOGY LAB,2,3A,FS2000,A & S,,8,6,3,0,1,2.994
BIO SC,GENERAL BIOLOGY LAB,2,40,FS2000,A & S,,5,7,2,3,2,2.479
BIO SC,GENERAL BIOLOGY LAB,2,41,FS2000,A & S,,3,10,5,2,0,2.685
BIO SC,GENERAL BIOLOGY LAB,2,42,FS2000,A & S,,4,11,3,0,0,3.072
BIO SC,GENERAL BIOLOGY LAB,2,43,FS2000,A & S,,8,5,3,0,4,2.62
BIO SC,GENERAL BIOLOGY LAB,2,44,FS2000,A & S,,8,8,2,0,1,3.047
BIO SC,GENERAL BIOLOGY LAB,2,45,FS2000,A & S,,6,7,3,2,2,2.62
BIO SC,GENERAL BIOLOGY LAB,2,4A,FS2000,A & S,,3,7,9,0,0,2.558
BIO SC,GENERAL BIOLOGY LAB,2,5A,FS2000,A & S,,3,10,5,2,0,2.745
BIO SC,GENERAL BIOLOGY LAB,2,6A,FS2000,A & S,,4,12,1,2,0,3.026
BIO SC,GENERAL BIOLOGY LAB,2,7A,FS2000,A & S,,7,10,2,0,1,3.085
BIO SC,GENERAL BIOLOGY LAB,2,8A,FS2000,A & S,,6,10,2,1,0,3.074
BIO SC,GENERAL BIOLOGY LAB,2,9A,FS2000,A & S,,10,7,3,0,0,3.2
BIO SC,BASIC ENVIRNMENT STUDIES,6,1,FS2000,A & S,"SCHWARTZ,JOSHUA J",12,36,51,16,9,2.176
BIO SC,GENERAL BIOLOGY,10,1,FS2000,A & S,CARREL,85,148,54,5,4,2.984
BIO SC,GENERAL BIOLOGY,10,2,FS2000,A & S,CARREL,44,47,5,0,1,3.334
BIO SC,GENERAL BOTANY,12,1,FS2000,A & S,VINCENT,20,49,45,10,7,2.469
BIO SC,READING BIOLOG SCIENCE,193,2,FS2000,A & S,CUMBIE,16,8,0,0,0,3.667
BIO SC,GENERAL GENETICS,202,1,FS2000,A & S,BIRCHLER,80,88,88,14,4,2.84
BIO SC,INTRO TO CELL BIOLOGY,203,1,FS2000,A & S,"BASKIN,TOBIAS I",11,10,14,0,1,2.783
BIO SC,INTRO TO CELL BIOLOGY,203,2,FS2000,A & S,,16,39,21,3,0,2.899
BIO SC,INTRODUCTORY ENTOMOLOGY,208,1,FS2000,A & S,BARRETT,9,5,4,0,2,2.92
BIO SC,INVERTEBRATE ZOOLOGY,230,1,FS2000,A & S,SUMMERS,11,25,23,0,1,2.745
BIO SC,GENETICS LABORATORY,241,1,FS2000,A & S,GOLOMB,13,3,0,0,0,3.719
BIO SC,ANIMAL PHYSIOLOGY,270,1,FS2000,A & S,MARUNIAK,48,26,19,1,1,3.224
BIO SC,HONORS RESEARCH BIOLOGY,295,1,FS2000,A & S,,12,2,0,0,0,3.879
BIO SC,EVOLUTION,302,1,FS2000,A & S,SEMLITSCH,9,8,1,0,0,3.444
BIO SC,EVOLUTION,302,2,FS2000,A & S,COCROFT,15,7,7,1,1,3.097
BIO SC,MAMMALOGY,309,1,FS2000,A & S,FINK,14,10,4,0,1,3.241
BIO SC,INTRO RADIATION BIOLOGY,328,1,FS2000,A & S,VOLKERT,9,4,5,0,0,3.222
BIO SC,DEVELOPMENTAL BIOLOGY,330,1,FS2000,A & S,LISCUM,17,5,3,0,0,3.596
BIO SC,MAMMALIAN REPROD BIOLOGY,335,1,FS2000,A & S,VOM SAAL,9,9,8,0,0,2.992
BIO SC,NEUROBIOLOGY,339,1,FS2000,A & S,JEN,13,6,2,0,0,3.495
BIO SC,BEHAVIORAL BIOLOGY,342,1,FS2000,A & S,GERHARDT,10,18,15,1,2,2.685
BIO SC,NERVE CELLS & BEHAVIOR,343,1,FS2000,A & S,KIRK,9,10,2,0,0,3.276
BIO SC,GENERAL ECOLOGY,362,1,FS2000,A & S,FAABORG,28,50,17,2,4,2.959
BIO SC,MOLECULAR BIOLOGY,370,1,FS2000,A & S,NOTHWEHR,11,9,6,2,0,3.046
BIO SC,SEMINAR IN GENETICS,412,1,FS2000,A & S,,14,2,1,0,1,3.556
BIOCHM,BIOTECHNOLOGY IN SOCIETY,105,1,FS2000,AF&NR,FREYERMUTH,43,43,17,6,2,3.053
BIOCHM,BIOCHEMISTRY,270,1,FS2000,AF&NR,EMERICH,53,53,18,3,0,3.228
BIOCHM,BIOCHEMISTRY,272,1,FS2000,AF&NR,VAN DOREN,17,13,3,2,0,3.286
BIOCHM,BIOCHEMISTRY LABORATORY,274,1,FS2000,AF&NR,PETERSON,5,7,0,0,0,3.467
BIOCHM,BIOCHEMISTRY LABORATORY,274,2,FS2000,AF&NR,CASH,8,11,0,0,0,3.421
BIOCHM,SEMINAR IN BIOCHEMISTRY,299,1,FS2000,AF&NR,,21,4,0,0,0,3.864
BIOCHM,CMP ASST SEQ ANLY/MOL MD,399,1,FS2000,AF&NR,QUINN,11,10,0,0,0,3.495
BIOCHM,MOLECULAR BIOLOGY I,430,1,FS2000,AF&NR,CANNON,6,11,0,0,0,3.353
C & I,INTRO TO MICROCOMPUTERS,F114,1,FS2000,EDUC,,57,4,3,0,0,3.792
C & I,INTRO TO MICROCOMPUTERS,F114,2,FS2000,EDUC,,46,9,4,0,1,3.66
C & I,INTRO TO MICROCOMPUTERS,F114,3,FS2000,EDUC,,59,4,3,0,1,3.76
C & I,INTRO TO MICROCOMPUTERS,F114,4,FS2000,EDUC,,52,12,2,0,2,3.629
C & I,INTRO TO MICROCOMPUTERS,F114,5,FS2000,EDUC,,44,15,6,0,2,3.451
C & I,INTRO TO MICROCOMPUTERS,F114,6,FS2000,EDUC,,30,17,8,5,10,2.739
C & I,INTRO TO MICROCOMPUTERS,F114,8,FS2000,EDUC,,37,17,10,2,2,3.237
C & I,MERCHANDISING,F125,1,FS2000,EDUC,JACKSON,11,10,6,4,1,2.841
C & I,PRINCIPLES OF SALES,F25,1,FS2000,EDUC,SEILER,21,9,0,0,0,3.59
C & I,PRINCIPLES OF SALES,F25,2,FS2000,EDUC,"THOMAS,CHRISTINE",24,8,1,0,0,3.561
C & I,UTLTY SFTWR MCROCOMPTUR,F314,1,FS2000,EDUC,,15,5,3,0,1,3.338
C & I,UTLTY SFTWR MCROCOMPTUR,F314,2,FS2000,EDUC,,12,5,1,0,1,3.389
C & I,UTLTY SFTWR MCROCOMPTUR,F314,3,FS2000,EDUC,,18,3,1,0,1,3.583
C & I,UTLTY SFTWR MCROCOMPTUR,F314,4,FS2000,EDUC,,19,0,1,1,2,3.37
C & I,UTLTY SFTWR MCROCOMPTUR,F314,5,FS2000,EDUC,,15,1,3,1,0,3.425
C & I,UTLTY SFTWR MCROCOMPTUR,F314,6,FS2000,EDUC,,16,2,1,0,1,3.555
C & I,ADV WORD PROCESS APPLCTN,F34,1,FS2000,EDUC,PAVLIK,11,6,0,0,0,3.612
C & I,ADMIN & SUPR VOC ED,F459,1,FS2000,EDUC,"STEWART,BOB R",8,2,0,0,0,3.8
C & I,PHYS ED ACT ELEMNT SCHL,T284,1,FS2000,EDUC,GOLDFARB,12,1,0,0,0,3.923
C & I,PHYS ED ACT ELEMNT SCHL,T284,3,FS2000,EDUC,GOLDFARB,23,4,0,0,0,3.852
C & I,SMR: MULTICULT CLASSROOM,T310,2,FS2000,EDUC,HOARD,10,4,0,0,0,3.629
C & I,DRUG EDUCATION,T390,1,FS2000,EDUC,WAIGANDT,7,3,0,0,1,3.336
C & I,PRSPCTVS PARENT ED/INVOL,T401,1,FS2000,EDUC,ESPINOSA,13,4,0,0,0,3.765
C & I,ADVNC EARLY CHLD CURCLM,T403,1,FS2000,EDUC,KNIPPING,8,2,0,0,0,3.8
C & I,SMR: DCTRL SMR IN ART ED,T410,9,FS2000,EDUC,GILLES,32,4,0,0,0,3.889
C & I,LRN STRATGS/COLL STUDNTS,T42,1,FS2000,EDUC,BIXBY,8,5,3,0,1,3.118
C & I,LRN STRATGS/COLL STUDNTS,T42,10,FS2000,EDUC,BIXBY,5,10,0,1,1,3.0
