Course Dept,Course Title,Course Number,Section Number,Term,AU,Instructor,A Range,B Range,C Range,D Range,F Range, Avg Grade
ACCTCY,ACCOUNTING 1,2036,V,SP2022,CBUSN,"PRESTIGIACOMO,CARL CHRI",4,13,9,4,2,2.378
ACCTCY,ACCOUNTING 1,2036,W,SP2022,CBUSN,"PRESTIGIACOMO,CARL CHRI",5,10,8,2,4,2.303
ACCTCY,ACCOUNTING 2,2037,A,SP2022,CBUSN,"GINGRICH,KARI MICHELLE",17,13,6,3,0,3.144
ACCTCY,ACCOUNTING 2,2037,B,SP2022,CBUSN,"GINGRICH,KARI MICHELLE",19,13,9,1,0,3.255
ACCTCY,ACCOUNTING 2,2037,C,SP2022,CBUSN,"GINGRICH,KARI MICHELLE",21,13,3,1,0,3.389
ACCTCY,ACCOUNTING 2,2037,D,SP2022,CBUSN,"GINGRICH,KARI MICHELLE",20,8,8,1,1,3.145
ACCTCY,ACCOUNTING 2,2037,E,SP2022,CBUSN,"GINGRICH,KARI MICHELLE",20,9,8,1,0,3.232
ACCTCY,ACCOUNTING 2,2037,F,SP2022,CBUSN,"GINGRICH,KARI MICHELLE",16,11,8,2,0,3.084
ACCTCY,ACCOUNTING 2,2037,G,SP2022,CBUSN,"GINGRICH,KARI MICHELLE",13,12,9,4,0,2.934
ACCTCY,ACCOUNTING 2,2037,H,SP2022,CBUSN,"GINGRICH,KARI MICHELLE",10,13,6,7,0,2.722
ACCTCY,ACCOUNTING 2,2037,J,SP2022,CBUSN,"GINGRICH,KARI MICHELLE",16,9,11,1,1,3.0
ACCTCY,ACCOUNTING 2,2037,K,SP2022,CBUSN,"GINGRICH,KARI MICHELLE",17,8,13,0,0,3.082
ACCTCY,ACCOUNTING 2,2037,L,SP2022,CBUSN,"GINGRICH,KARI MICHELLE",9,9,9,5,2,2.494
ACCTCY,ACCOUNTING 2,2037,M,SP2022,CBUSN,"GINGRICH,KARI MICHELLE",15,11,9,0,0,3.189
ACCTCY,ACCOUNTING 2,2037,N,SP2022,CBUSN,"GINGRICH,KARI MICHELLE",16,12,7,0,2,3.105
ACCTCY,ACCOUNTING 2,2037,O,SP2022,CBUSN,"GINGRICH,KARI MICHELLE",16,11,7,1,0,3.174
ACCTCY,ACCOUNTING 2,2037,P,SP2022,CBUSN,"GINGRICH,KARI MICHELLE",9,18,7,2,0,2.953
ACCTCY,ACCOUNTING 2,2037,Q,SP2022,CBUSN,"GINGRICH,KARI MICHELLE",15,16,5,2,0,3.126
ACCTCY,ACCOUNTING 2,2037,R,SP2022,CBUSN,"GINGRICH,KARI MICHELLE",10,9,18,1,0,2.674
ACCTCY,ACCOUNTING 2,2037,S,SP2022,CBUSN,"GINGRICH,KARI MICHELLE",11,11,8,0,0,3.12
ACCTCY,ACCOUNTING 2,2037,T,SP2022,CBUSN,"GINGRICH,KARI MICHELLE",13,12,12,3,0,2.845
ACCTCY,ACCOUNTING 2,2037,U,SP2022,CBUSN,"GINGRICH,KARI MICHELLE",2,14,13,7,1,2.259
ACCTCY,COMP-BASED DATA SYSTEMS,2258,01,SP2022,CBUSN,"HOCKMAN,KRISTEN MICHELL",120,136,95,20,0,2.974
ACCTCY,COMP-BASED DATA SYSTEMS,2258,02,SP2022,CBUSN,"HOCKMAN,KRISTEN MICHELL",42,106,74,13,4,2.686
ACCTCY,FIN ACCT THRY & PRACT 2,3346,01,SP2022,CBUSN,"KYUNG,HOYOUN",6,25,2,0,0,3.148
ACCTCY,FIN ACCT THRY & PRACT 2,3346,02,SP2022,CBUSN,"KYUNG,HOYOUN",8,15,5,0,2,2.93
ACCTCY,FIN ACCT THRY & PRACT 2,3346,03,SP2022,CBUSN,"BARTLEY,KATHRYN ELISE",16,12,3,0,0,3.381
ACCTCY,FIN ACCT THRY & PRACT 2,3346,04,SP2022,CBUSN,"KYUNG,HOYOUN",7,19,4,0,0,3.15
ACCTCY,FIN ACCT THRY & PRACT 2,3346,05,SP2022,CBUSN,"BARTLEY,KATHRYN ELISE",9,17,6,0,0,3.084
ACCTCY,INTRODUCTION TO TAXATION,4353,01,SP2022,CBUSN,"COWX,MARY ELIZABETH",14,11,4,1,0,3.227
ACCTCY,INTRODUCTION TO TAXATION,4353,02,SP2022,CBUSN,"GINGRICH,KARI MICHELLE",16,12,2,0,0,3.417
ACCTCY,INTRODUCTION TO TAXATION,4353,03,SP2022,CBUSN,"COWX,MARY ELIZABETH",16,16,0,0,0,3.5
ACCTCY,INTRODUCTION TO TAXATION,4353,04,SP2022,CBUSN,"GINGRICH,KARI MICHELLE",15,16,1,0,1,3.288
ACCTCY,INTRODUCTION TO TAXATION,4353,05,SP2022,CBUSN,"COWX,MARY ELIZABETH",15,16,0,0,1,3.347
ACCTCY,FINANCIAL ACCT CONCEPTS,4356,01,SP2022,CBUSN,"PRESTIGIACOMO,CARL CHRI",6,39,35,7,0,2.478
ACCTCY,FINANCIAL ACCT CONCEPTS,4356,02,SP2022,CBUSN,"HOWALD,TIMOTHY MICHAEL",20,27,26,6,1,2.719
ACCTCY,GOVTL ACNTNG & BUDGETING,7365,01,SP2022,CBUSN,"HOCKMAN,KRISTEN MICHELL",14,12,0,0,0,3.504
ACCTCY,ACCOUNTING F/MANAGERS,8310,01,SP2022,CBUSN,"PRESTIGIACOMO,CARL CHRI",9,17,10,0,0,2.981
ACCTCY,MULTI JURIS TAX,8363,01,SP2022,CBUSN,"HURLEY,TIMOTHY RAY",26,3,0,0,0,3.824
ACCTCY,TAX OF CORP & SHAREHOLDE,8373,01,SP2022,CBUSN,"HURLEY,TIMOTHY RAY",15,12,2,0,0,3.376
ACCTCY,TAX OF CORP & SHAREHOLDE,8373,02,SP2022,CBUSN,"HURLEY,TIMOTHY RAY",21,15,3,0,0,3.485
ACCTCY,TAX OF CORP & SHAREHOLDE,8373,03,SP2022,CBUSN,"HURLEY,TIMOTHY RAY",7,11,1,0,0,3.284
ACCTCY,TOPICS IN ACCOUNTING,8401,01,SP2022,CBUSN,"BARTLEY,KATHRYN ELISE",22,14,0,0,0,3.553
ACCTCY,TOPICS IN ACCOUNTING,8401,02,SP2022,CBUSN,"BARTLEY,KATHRYN ELISE",26,12,0,0,0,3.613
ACCTCY,TOPICS IN ACCOUNTING,8401,04,SP2022,CBUSN,"GLENDENING,MATTHEW",12,18,1,0,0,3.365
ACCTCY,TOPICS IN ACCOUNTING,8401,05,SP2022,CBUSN,"WENG,DIANA LYNN",17,20,0,0,0,3.443
ACCTCY,INTERNAL AUDITING,8404,01,SP2022,CBUSN,"HANSON,STACY JAY",20,10,0,0,0,3.627
ACCTCY,INTERNAL AUDITING,8404,02,SP2022,CBUSN,"MEYER,SARAH M",11,9,0,0,0,3.52
ACCTCY,AUDIT OF INERNAL CONTROL,8414,01,SP2022,CBUSN,"MAULDIN,ELAINE G",19,13,0,0,0,3.538
ACCTCY,STRATEGIC COST ANALYSIS,8437,01,SP2022,CBUSN,"RUNYAN,BRUCE WAYNE",17,0,0,0,0,4.0
ACCTCY,STRATEGIC COST ANALYSIS,8437,02,SP2022,CBUSN,"RUNYAN,BRUCE WAYNE",30,2,0,0,0,3.938
ACCTCY,STRATEGIC COST ANALYSIS,8437,03,SP2022,CBUSN,"RUNYAN,BRUCE WAYNE",15,0,0,0,0,4.0
ACCTCY,FORENSIC ACCOUNTING,8438,01,SP2022,CBUSN,"JOHN,CHAD MICHAEL",22,20,0,0,0,3.502
ACCTCY,ADVANCED AUDIT,8444,01,SP2022,CBUSN,"DEMERE,BRYANT WILLIAM",17,19,0,0,0,3.364
ACCTCY,ADVANCED AUDIT,8444,02,SP2022,CBUSN,"DEMERE,BRYANT WILLIAM",14,17,1,0,0,3.369
ACCTCY,ADVANCED AUDIT,8444,03,SP2022,CBUSN,"HOCKMAN,KRISTEN MICHELL",10,5,1,0,0,3.488
ACCTCY,ACCTCY & STRAT BUS ANALY,8450,01,SP2022,CBUSN,"KHURANA,INDER K",17,10,0,0,0,3.641
ACCTCY,TAXES & BUSINESS STRATEG,8453,01,SP2022,CBUSN,"NEUMAN,STEVANIE SCHNEID",14,15,0,0,0,3.441
ACCTCY,TAXES & BUSINESS STRATEG,8453,02,SP2022,CBUSN,"NEUMAN,STEVANIE SCHNEID",21,22,3,0,0,3.339
ACCTCY,CORPORATE GOVERNANCE,8456,01,SP2022,CBUSN,"SHAW,KENNETH WILLIAM",10,14,1,0,0,3.384
AERO,HERITAGE AND VALUES OF U,1200,01,SP2022,CAS,"VICE,GREGORY A",13,1,1,1,0,3.625
AERO,TEAM & LEADERSHIP FUNDAM,2200,01,SP2022,CAS,"VICE,GREGORY A",11,0,0,0,0,3.945
AERO,LEADING PEOPLE/EFFECTIVE,3200,01,SP2022,CAS,"VICE,GREGORY A",11,0,0,0,0,4.0
AFNR,INT'L AG & NR - HUMAN,2191,02,SP2022,CAFNR,"CRAVENS,LESLEIGHAN KRAF",10,0,0,0,0,4.0
AGSC_COM,COMMUNICATING SCIENCE PU,2210,01,SP2022,CAFNR,"PECKMAN,JAELYN YVONNE",24,5,1,0,0,3.777
AGSC_COM,VERBAL COMMUNCTN IN AFNR,2220,01,SP2022,CAFNR,"PECKMAN,JAELYN YVONNE",75,10,5,3,3,3.551
AGSC_COM,VERBAL COMMUNCTN IN AFNR,2220H,01B,SP2022,CAFNR,"PECKMAN,JAELYN YVONNE",14,0,0,0,0,3.979
AGSC_COM,FUNDAMNTLS OF COMMUNIC -,3210W,01,SP2022,CAFNR,"CLETZER,DAVID ADAM",57,3,0,0,0,3.895
AGSC_COM,COMMUNICATING ON THE WEB,3240,01,SP2022,CAFNR,"PECKMAN,JAELYN YVONNE",12,5,4,2,1,3.029
AGSC_COM,COMMUNICATING ON THE WEB,3240,02,SP2022,CAFNR,"PECKMAN,JAELYN YVONNE",8,11,6,0,1,2.95
AG_ED_LD,INTRO TO LEADERSHIP,2250,01,SP2022,CAFNR,"TUMMONS,JOHN DAVID",77,27,6,3,4,3.399
AG_ED_LD,TEAM & ORGANZTN LDRSHP,2260,01A,SP2022,CAFNR,"CLETZER,DAVID ADAM",15,2,1,0,1,3.563
AG_ED_LD,TEAM & ORGANZTN LDRSHP,2260,01B,SP2022,CAFNR,"CLETZER,DAVID ADAM",16,1,3,0,0,3.62
AG_ED_LD,LEADERSHIP IN TODAY'S WO,3010,01,SP2022,CAFNR,"CLETZER,DAVID ADAM",17,6,2,0,0,3.552
AG_ED_LD,PROBLEMS AGR EDUC & LDRS,3085,02,SP2022,CAFNR,"SIMONSEN,JON C",11,0,0,0,0,4.0
AG_ED_LD,LITTON SCHOLAR,3776,01,SP2022,CAFNR,"SIMONSEN,JON C",19,0,0,0,0,4.0
AG_ED_LD,METHODS OF TEACHING 1,4320,01,SP2022,CAFNR,"SIMONSEN,JON C",16,3,0,0,0,3.779
AG_ED_LD,EDU & LEAD PROG DESIGN,4340,01,SP2022,CAFNR,"MOTT,REBECCA LOUISE",13,2,1,0,0,3.788
AG_ED_LD,STDNT TEACH INTRN IN AGR,4995,01,SP2022,CAFNR,"TUMMONS,JOHN DAVID",11,0,0,0,0,3.945
AG_ED_LD,ADV METHODS OF TEACHING,8330,01,SP2022,CAFNR,"TUMMONS,JOHN DAVID",18,0,1,0,0,3.816
AG_ED_LD,RESEARCH METHDS & DESIGN,8510,02,SP2022,CAFNR,"TUMMONS,JOHN DAVID",19,1,0,0,0,3.935
AG_S_TCH,PHYS PRINC F/AGRIC APPLC,1040,01,SP2022,CAFNR,"SHANNON,DONALD KENT",25,11,6,1,1,3.345
AG_S_TCH,AGR/INDUSTRIAL FACILITY,2220,01,SP2022,CAFNR,"ZULOVICH,JOSEPH M",7,8,2,1,0,3.2
AG_S_TCH,PESTCD APPLCTN EQPMNT,2340,01,SP2022,CAFNR,"SHANNON,DONALD KENT",11,1,0,0,0,3.917
AG_S_TCH,AG SENSORS & CONTROL,3225,01,SP2022,CAFNR,"ZHOU,JIANFENG",15,0,1,0,1,3.594
AG_S_TCH,MATERIAL HAND & CONDITNG,4220,01,SP2022,CAFNR,"ZULOVICH,JOSEPH M",10,2,0,0,0,3.808
AG_S_TCH,MACH MGT W/PREC AG TECH,4365,03,SP2022,CAFNR,"SHANNON,DONALD KENT",15,11,1,0,0,3.563
AG_S_TCH,PROFIT & PRECISION AGRIC,4368,01,SP2022,CAFNR,"SHANNON,DONALD KENT",18,2,0,0,0,3.93
AMS,CLASSICAL MYTHOLOGY,1060,03,SP2022,CAS,"CROZIER II,JAMES H",96,90,20,1,2,3.31
AMS,CLASSICAL MYTHOLOGY - HN,1060HW,01,SP2022,CAS,"SCHENKER,DAVID JOSEPH",23,1,1,0,0,3.88
AMS,CLASSICAL MYTHOLOGY - WI,1060W,01,SP2022,CAS,"SCHENKER,DAVID JOSEPH",45,29,12,0,0,3.363
AMS,ANCIENT CITIES,1140,01,SP2022,CAS,"BUCKINGHAM,EMMA",35,36,16,5,2,2.946
AMS,HEROES & MONSTERS,1170,01,SP2022,CAS,"MCDONALD,JOHN ANDREW",24,24,18,7,4,2.674
AMS,ANCESTORS OF GREEKS AND,2070,01,SP2022,CAS,"MCDONALD,JOHN ANDREW",23,9,1,2,3,3.158
AMS,THE ANCIENT GREEKS-HONOR,2100H,01,SP2022,CAS,"CROZIER II,JAMES H",28,2,0,0,0,3.913
AMS,THE ANCIENT ROMANS,2200,01,SP2022,CAS,"MARKS,RAYMOND D",39,40,28,7,6,2.83
AMS,ANCIENT AUTHORS: THE GRE,2300H,01,SP2022,CAS,"YONA,SERGIO",8,3,0,0,0,3.591
AMS,THE WORLD OF POMPEII,2450,01,SP2022,CAS,"MOGETTA,MARCELLO",44,12,6,4,2,3.287
AMS,BLACK DIONYSUS - HONORS,2700H,01,SP2022,CAS,"SCHENKER,DAVID JOSEPH",10,0,0,0,0,3.97
AMS,ACHILLES IN VIETNAM,2750,01,SP2022,CAS,"CROZIER II,JAMES H",14,8,4,0,0,3.373
AMS,GREEK DRAMA,3300,01,SP2022,CAS,"TARKOW,THEODORE ALFRED",8,10,4,0,1,3.083
AMS,GRK CITIES & SANCTUARIES,4340,01,SP2022,CAS,"BUCKINGHAM,EMMA",9,5,0,0,0,3.579
ANTHRO,INTRO ANTHROPOLOGY,1000,01,SP2022,CAS,"COWGILL,LIBBY WINDRED",21,32,17,6,4,2.765
ANTHRO,INTRO ANTHROPOLOGY,1000,02,SP2022,CAS,"VANPOOL,TODD LOGAN",19,10,7,3,3,2.914
ANTHRO,INTRO ANTHROPOLOGY,1000H,01,SP2022,CAS,"WALKER,ROBERT S",22,6,0,0,0,3.764
ANTHRO,HUMAN LANGUAGE,1060,01,SP2022,CAS,"GROLLEMUND,REBECCA BEAT",8,6,0,0,0,3.507
ANTHRO,MULTICULTURALISM,1300,01,SP2022,CAS,"TOTSCH,JESSICA NICOLE B",20,2,4,1,3,3.147
ANTHRO,"MONKEYS, APES AND HUMANS",1500,01,SP2022,CAS,"VAN DOREN,TAYLOR MADELI",17,7,1,0,2,3.315
ANTHRO,OUTBREAKS,1560,01,SP2022,CAS,"PRALL,SEAN PAGE",6,4,3,2,0,2.933
ANTHRO,FUND ARCHAEOLOGY W/LAB,2020,01,SP2022,CAS,"FERGUSON,JEFFREY R",14,7,2,0,0,3.522
ANTHRO,CULTURAL ANTHROPOLOGY,2030,01,SP2022,CAS,"PANCHANATHAN,KARTHIK",48,22,6,1,2,3.415
ANTHRO,INTRO BIOL ANTHRO W/LAB,2050,01,SP2022,CAS,"BLOMQUIST,GREGORY E",20,14,5,1,0,3.31
ANTHRO,INTRO TO BIOLGICL ANTHRO,2051,01,SP2022,CAS,"BLOMQUIST,GREGORY E",13,4,3,0,0,3.455
ANTHRO,SPIRITS,2220,01,SP2022,CAS,"VAN POOL,CHRISTINE I",8,14,6,1,1,2.91
ANTHRO,ANTHROPOLOGY OF WAR,2300,01,SP2022,CAS,"WALKER,ROBERT S",16,16,2,0,0,3.482
ANTHRO,EVOLUTION OF HUMAN SEXUA,2580,01,SP2022,CAS,"PRALL,SEAN PAGE",12,16,4,2,3,2.841
ANTHRO,NATIVE AMERICAN RELIGION,3380,01,SP2022,CAS,"KELLEY,DENNIS FRANCIS",22,1,2,1,1,3.522
ANTHRO,NORTH AMERICAN INDN CLTR,3600,01,SP2022,CAS,"VAN POOL,CHRISTINE I",4,17,5,0,1,2.852
ANTHRO,MEDICAL ANTHROPOLOGY,4360,01,SP2022,CAS,"SATTENSPIEL,LISA",5,11,4,1,1,2.723
ANTHRO,STONE ARTIFACT ANALYSIS,4826,01,SP2022,CAS,"VANPOOL,TODD LOGAN",11,3,1,0,0,3.607
ANTHRO,CAPSTONE SMR IN ANTHRO -,4990W,01,SP2022,CAS,"PANCHANATHAN,KARTHIK",21,4,2,0,1,3.55
AN_SCI,BIOL OF ANIMAL PROD 1,1164,01,SP2022,CAFNR,"BYRNE,ADDISON KEELIN",1,10,6,2,0,2.558
AN_SCI,BIOL OF ANIMAL PROD 1 W/,1165,01,SP2022,CAFNR,"BYRNE,ADDISON KEELIN",17,32,16,7,2,2.764
AN_SCI,BIOL OF ANIMAL PROD 2,1174,01,SP2022,CAFNR,"TWENTER,HANNAH MARIE",1,5,4,2,1,2.3
AN_SCI,BIOL OF ANIMAL PROD 2 W/,1175,01,SP2022,CAFNR,"TWENTER,HANNAH MARIE",32,20,10,4,0,3.171
AN_SCI,BIOL OF ANIMAL PROD 2 W/,1175H,01,SP2022,CAFNR,"TWENTER,HANNAH MARIE",15,3,0,1,0,3.668
AN_SCI,EQUINE PRACTICUM,2045,01,SP2022,CAFNR,"CROSBY,MARCI W",22,9,2,0,1,3.5
AN_SCI,ISSUES IN ANIMAL AGRIC -,2111W,01,SP2022,CAFNR,"SPAIN,JIMMY N",81,52,8,1,5,3.324
AN_SCI,COMPANION ANIMALS,2140,01,SP2022,CAFNR,"RIVERA,ROCIO MELISSA",26,10,5,1,3,3.269
AN_SCI,INTRO TO FOALING,2187,01,SP2022,CAFNR,"CROSBY,MARCI W",20,6,0,1,0,3.589
AN_SCI,INTRO COMP ANAT W/LAB,2244,01,SP2022,CAFNR,"BYRNE,ADDISON KEELIN",12,7,0,0,1,3.435
AN_SCI,PRINC OF DAIRY FOODS SCI,3231,01,SP2022,CAFNR,"LINHARDT,RICHARD D",10,2,2,0,0,3.55
AN_SCI,PHYS OF DOMESTIC ANIMALS,3254,01,SP2022,CAFNR,"GREEN,JONATHAN ANDREW",13,27,39,34,15,1.872
AN_SCI,PHYSIOL DOMESTIC ANIMALS,3264,1,SP2022,CAFNR,"MCFADDEN,THOMAS B.",17,37,20,7,0,2.764
AN_SCI,PASTURE-BASED DAIRY MANG,4010,01,SP2022,CAFNR,"HAMILTON,STACEY A",42,4,0,0,0,3.893
AN_SCI,PASTURE-BASED DAIRY MANG,4011,01,SP2022,CAFNR,"POOCK,SCOTT ERVIN",11,0,0,0,0,4.0
AN_SCI,PHYSIOL OF REPRODUCTION,4314,01,SP2022,CAFNR,"ORTEGA OBANDO,MARTHA SO",1,8,6,8,1,1.925
AN_SCI,APPLD LIVESTOCK GENETICS,4323,01,SP2022,CAFNR,"DECKER,JARED EGAN",41,14,10,5,0,3.257
AN_SCI,GENOMICS OF PLANTS & ANI,4324,01,SP2022,CAFNR,"SCHNABEL,ROBERT D",5,11,7,4,2,2.459
AN_SCI,RUMINANT NUTRITION,4332,01,SP2022,CAFNR,"BRAKE,DEREK WILLIAM",33,19,7,2,0,3.356
AN_SCI,EQUINE REPRODUCTION,4386,01,SP2022,CAFNR,"CROSBY,MARCI W",3,4,2,1,0,2.9
AN_SCI,EQ BREEDING MGMT,4387,01,SP2022,CAFNR,"CROSBY,MARCI W",7,6,0,0,0,3.446
AN_SCI,BEEF PROD & MANAGEMENT,4975,01,SP2022,CAFNR,"BRAKE,DEREK WILLIAM",17,8,4,0,0,3.428
AN_SCI,BEEF PROD & MANAGEMENT -,4975W,01,SP2022,CAFNR,"BRAKE,DEREK WILLIAM",20,5,0,0,0,3.812
AN_SCI,HORSE PRODUCTION,4977,01,SP2022,CAFNR,"CROSBY,MARCI W",19,14,2,0,0,3.451
AN_SCI,POULTRY PRODUCTION,4979,01,SP2022,CAFNR,"SNOW,JANET LYNN",12,5,2,1,1,3.195
AN_SCI,PROBLEMS IN ANIMAL SCI,8085,54,SP2022,CAFNR,"LUCY,MATTHEW C",11,0,0,0,0,4.0
ARABIC,ELEMENTARY ARABIC 2,1200,01,SP2022,CAS,"NAJEM,LAMYA",9,1,2,0,1,3.308
ARCHST,VISUAL DESIGN,1100,01A,SP2022,CAS,"FITZGERALD,CONSTANCE MA",9,3,5,0,3,2.705
ARCHST,VISUAL DESIGN,1100,01B,SP2022,CAS,"FITZGERALD,CONSTANCE MA",4,6,6,1,2,2.458
ARCHST,VISUAL DESIGN,1100,01C,SP2022,CAS,"FITZGERALD,CONSTANCE MA",9,4,6,1,1,2.905
ARCHST,ARCH DRAFT & WORK DRAW,1200,01,SP2022,CAS,"FITZGERALD,CONSTANCE MA",9,6,2,2,1,2.97
ARCHST,ARCH DRAFT & WORK DRAW,1200,02,SP2022,CAS,"FITZGERALD,CONSTANCE MA",19,1,3,1,3,3.141
ARCHST,FUND OF ENVIRON DESIGN -,1600W,01,SP2022,CAS,"BUNTING,ELIAS JOHNATHAN",95,24,6,0,6,3.524
ARCHST,DESIGN COMMUNICATION 1,2230,01,SP2022,CAS,"KIM,HANBIN",26,12,2,1,1,3.41
ARCHST,SUSTAIN BLDG DESIGN FUND,2323,01,SP2022,CAS,"FRINTZ,RACHEL LYNN",115,29,10,2,7,3.415
ARCHST,PEOPLE PLACES AND DESIGN,2620,01,SP2022,CAS,"LANCASTER,JANNA SHARON",21,12,5,1,3,3.14
ARCHST,COLOR & LIGHT,3100,01,SP2022,CAS,"VAN SCOIK,DAWN M",27,14,6,4,4,2.925
ARCHST,STUDIO 2,3182,01,SP2022,CAS,"VERNIZ,DEBORA",12,1,0,0,1,3.6
ARCHST,STUDIO 2,3182,02,SP2022,CAS,"AMAN,JAYEDI",15,1,0,0,0,3.956
ARCHST,STUDIO 2,3182,03,SP2022,CAS,"KIM,JONG BUM",7,6,0,0,1,3.329
ARCHST,HUMAN FACTORS PROGRAM -,3860W,01,SP2022,CAS,"KAPHENGST,EMILY ANN",32,11,5,0,3,3.324
ARCHST,SUSTAINABLE TECHNOLOGIES,4323,01,SP2022,CAS,"GOLDSCHMIDT,MICHAEL",39,7,1,0,0,3.777
ARCHST,COMPLIANCE & SPECIFICTNS,4333,01,SP2022,CAS,"GOLDSCHMIDT,MICHAEL",45,3,1,1,1,3.747
ARCHST,DESIGN PRECEDENTS,4440,01,SP2022,CAS,"WALSH,ROBERT MURRAY",48,5,3,0,1,3.695
ARCHST,INTERIORS STUDIO 4,4814,01,SP2022,CAS,"COLE,LAURA BRIANNA",12,2,0,0,0,3.771
ARCHST,CONSTR DOC & BIM STUDIO,4815,01,SP2022,CAS,"BARTLETT,LYRIA DICKASON",10,9,4,0,0,3.248
ARCHST,CONSTR DOC & BIM STUDIO,4815,02,SP2022,CAS,"BARTLETT,LYRIA DICKASON",4,1,4,0,1,2.58
ARCHST,ARCHITECTURAL STUDIO 4,4824,01,SP2022,CAS,"WATERS,NASH HALL",13,2,2,2,0,3.337
