Course Dept,Course Title,Course Number,Section Number,Term,AU,Instructor,A Range,B Range,C Range,D Range,F Range, Avg Grade
ACCTCY,ACCOUNTING 2,2037,J,FS2021,CBUSN,"GINGRICH,KARI MICHELLE",8,6,7,7,1,2.407
ACCTCY,ACCOUNTING 2,2037,K,FS2021,CBUSN,"GINGRICH,KARI MICHELLE",8,7,7,5,2,2.472
ACCTCY,ACCOUNTING 2,2037,M,FS2021,CBUSN,"GINGRICH,KARI MICHELLE",4,7,9,6,0,2.358
ACCTCY,ACCOUNTING 2,2037,N,FS2021,CBUSN,"GINGRICH,KARI MICHELLE",15,6,5,3,1,3.013
ACCTCY,ACCOUNTING 2,2037,P,FS2021,CBUSN,"GINGRICH,KARI MICHELLE",7,10,6,2,1,2.723
ACCTCY,COMP-BASED DATA SYSTEMS,2258,01,FS2021,CBUSN,"HOCKMAN,KRISTEN MICHELL",96,97,58,9,0,3.088
ACCTCY,COMP-BASED DATA SYSTEMS,2258,02,FS2021,CBUSN,"HOCKMAN,KRISTEN MICHELL",109,105,47,6,1,3.166
ACCTCY,COMP-BASED DATA SYSTEMS,2258,18,FS2021,CBUSN,"HOCKMAN,KRISTEN MICHELL",16,13,20,1,0,2.922
ACCTCY,FIN ACCT THRY & PRACT 1,3326,01,FS2021,CBUSN,"WENG,DIANA LYNN",18,10,2,0,0,3.503
ACCTCY,FIN ACCT THRY & PRACT 1,3326,02,FS2021,CBUSN,"GLENDENING,MATTHEW",8,30,2,0,0,3.135
ACCTCY,FIN ACCT THRY & PRACT 1,3326,03,FS2021,CBUSN,"GLENDENING,MATTHEW",13,22,3,0,0,3.263
ACCTCY,FIN ACCT THRY & PRACT 1,3326,04,FS2021,CBUSN,"WENG,DIANA LYNN",10,15,4,0,0,3.228
ACCTCY,FIN ACCT THRY & PRACT 1,3326,05,FS2021,CBUSN,"WENG,DIANA LYNN",7,10,8,0,1,2.869
ACCTCY,ACCOUNTING INFO SYSTEMS,3328,01,FS2021,CBUSN,"HOCKMAN,KRISTEN MICHELL",11,24,1,0,0,3.253
ACCTCY,ACCOUNTING INFO SYSTEMS,3328,02,FS2021,CBUSN,"BAER,LEAH M",10,17,4,0,0,3.271
ACCTCY,ACCOUNTING INFO SYSTEMS,3328,03,FS2021,CBUSN,"BAER,LEAH M",9,23,2,0,0,3.126
ACCTCY,ACCOUNTING INFO SYSTEMS,3328,04,FS2021,CBUSN,"HOCKMAN,KRISTEN MICHELL",2,21,5,3,2,2.527
ACCTCY,ACCOUNTING INFO SYSTEMS,3328,05,FS2021,CBUSN,"BAER,LEAH M",9,17,6,0,0,3.094
ACCTCY,COST & MANAGERIAL ACCT,3347,01,FS2021,CBUSN,"CHY,MAHAFUZUR RAHAMAN",26,11,1,0,0,3.547
ACCTCY,COST & MANAGERIAL ACCT,3347,02,FS2021,CBUSN,"CHY,MAHAFUZUR RAHAMAN",7,23,3,0,0,3.067
ACCTCY,COST & MANAGERIAL ACCT,3347,03,FS2021,CBUSN,"RUNYAN,BRUCE WAYNE",15,15,8,1,0,3.144
ACCTCY,COST & MANAGERIAL ACCT,3347,04,FS2021,CBUSN,"CHY,MAHAFUZUR RAHAMAN",13,25,1,0,0,3.262
ACCTCY,COST & MANAGERIAL ACCT,3347,05,FS2021,CBUSN,"RUNYAN,BRUCE WAYNE",17,13,2,0,0,3.384
ACCTCY,FINANCIAL ACCT CONCEPTS,4356,01,FS2021,CBUSN,"STANSFIELD,JOHN J",39,50,15,3,1,3.114
ACCTCY,FINANCIAL ACCT CONCEPTS,4356,02,FS2021,CBUSN,"HOWALD,TIMOTHY MICHAEL",15,16,10,3,1,2.891
ACCTCY,AUDIT THEORY & PRACT 1,4384,01,FS2021,CBUSN,"CZERNEY,KEITH ROBERT",16,11,0,0,0,3.493
ACCTCY,AUDIT THEORY & PRACT 1,4384,02,FS2021,CBUSN,"CZERNEY,KEITH ROBERT",14,33,2,1,0,3.17
ACCTCY,AUDIT THEORY & PRACT 1,4384,04,FS2021,CBUSN,"CZERNEY,KEITH ROBERT",16,30,0,0,0,3.367
ACCTCY,ACCOUNTING F/MANAGERS,7310,03,FS2021,CBUSN,"SHAW,KENNETH WILLIAM",10,1,0,0,0,3.936
ACCTCY,ACCOUNTING F/MANAGERS,7310,04,FS2021,CBUSN,"PRESTIGIACOMO,CARL CHRI",28,7,1,0,0,3.725
ACCTCY,AUDIT THEORY & PRACT 1,7384,01,FS2021,CBUSN,"CZERNEY,KEITH ROBERT",10,7,0,0,0,3.518
ACCTCY,AUDIT THEORY & PRACT 1,7384,02,FS2021,CBUSN,"CZERNEY,KEITH ROBERT",8,12,0,0,0,3.445
ACCTCY,AUDIT THEORY & PRACT 1,7384,04,FS2021,CBUSN,"CZERNEY,KEITH ROBERT",7,4,0,0,0,3.527
ACCTCY,AUDIT THEORY & PRACT 1,7384,05,FS2021,CBUSN,"FERGUSON,SHANNON ASHLEY",7,4,2,0,0,3.431
ACCTCY,TAX OF CORP & SHAREHOLDE,8373,01,FS2021,CBUSN,"HURLEY,TIMOTHY RAY",24,14,2,0,0,3.475
ACCTCY,TOPICS IN ACCOUNTING,8401,03,FS2021,CBUSN,"GINGRICH,KARI MICHELLE",13,1,0,0,0,3.929
ACCTCY,TOPICS IN ACCOUNTING,8401,05,FS2021,CBUSN,"SRINIVAS,SHARAN",21,1,0,0,0,3.941
ACCTCY,AUDIT OF INERNAL CONTROL,8414,02,FS2021,CBUSN,"MAULDIN,ELAINE G",14,14,0,0,0,3.575
ACCTCY,INTERNATIONAL ACCOUNTING,8419,01,FS2021,CBUSN,"REED,CHAD M.",12,1,0,0,0,3.831
ACCTCY,TAX RESEARCH & PLANNING,8423,01,FS2021,CBUSN,"HURLEY,TIMOTHY RAY",23,3,0,0,0,3.862
ACCTCY,TAX RESEARCH & PLANNING,8423,03,FS2021,CBUSN,"HURLEY,TIMOTHY RAY",15,7,0,0,0,3.641
ACCTCY,FRAUD EXAMINATION,8424,01,FS2021,CBUSN,"BARTLEY,KATHRYN ELISE",26,3,0,0,0,3.762
ACCTCY,FRAUD EXAMINATION,8424,02,FS2021,CBUSN,"BARTLEY,KATHRYN ELISE",26,2,0,0,0,3.779
ACCTCY,FRAUD EXAMINATION,8424,03,FS2021,CBUSN,"BARTLEY,KATHRYN ELISE",14,1,0,0,0,3.873
ACCTCY,DATA VIS & DATA MINING,8428,01,FS2021,CBUSN,"SHANG,YI",23,5,1,0,0,3.666
ACCTCY,ADVANCED ACCOUNTING,8436,01,FS2021,CBUSN,"SHAW,KENNETH WILLIAM",16,13,2,0,0,3.423
ACCTCY,ADVANCED ACCOUNTING,8436,02,FS2021,CBUSN,"SHAW,KENNETH WILLIAM",11,16,3,0,0,3.237
ACCTCY,ADVANCED ACCOUNTING,8436,03,FS2021,CBUSN,"BARTLEY,KATHRYN ELISE",9,17,3,0,0,3.238
ACCTCY,ADVANCED ACCOUNTING,8436,05,FS2021,CBUSN,"BARTLEY,KATHRYN ELISE",13,7,1,0,0,3.514
ACCTCY,EMERGING ISSUES:ACCT AIS,8448,01,FS2021,CBUSN,"DEMERE,BRYANT WILLIAM",19,10,0,0,0,3.541
ACCTCY,ACCTCY & STRAT BUS ANALY,8450,02,FS2021,CBUSN,"BASTOS GURGEL SILVA,FEL",19,18,0,0,0,3.586
ACCTCY,ACCTCY & STRAT BUS ANALY,8450,03,FS2021,CBUSN,"BASTOS GURGEL SILVA,FEL",18,18,0,0,0,3.533
ACCTCY,ACCTCY & STRAT BUS ANALY,8450,04,FS2021,CBUSN,"BASTOS GURGEL SILVA,FEL",19,17,0,0,0,3.528
ACCTCY,PARTNERSHIP TAXATION,8463,01,FS2021,CBUSN,"HURLEY,TIMOTHY RAY",20,10,1,0,0,3.584
AERO,HERITAGE AND VALUES OF U,1100,01,FS2021,CAS,"FORSYTHE,ANDREW JAMES",14,1,1,0,0,3.719
AERO,TEAM & LEADERSHIP FUNDAM,2100,01,FS2021,CAS,"VICE,GREGORY A",10,4,0,0,0,3.671
AFNR,INT'L AG & NR - HUMAN,2191,01,FS2021,CAFNR,"DICKERSON,SHANON MARIE",5,3,2,0,0,3.27
AGSC_COM,FOUNDTN AGSCI COMMUNICAT,1160,01,FS2021,CAFNR,"PECKMAN,JAELYN YVONNE",26,6,3,4,1,3.285
AGSC_COM,VERBAL COMMUNCTN IN AFNR,2220,01,FS2021,CAFNR,"PECKMAN,JAELYN YVONNE",74,15,10,2,1,3.526
AGSC_COM,FUNDAMNTLS OF COMMUNIC -,3210W,01,FS2021,CAFNR,"CLETZER,DAVID ADAM",49,10,1,0,0,3.765
AGSC_COM,COMMUNICATING ON THE WEB,3240,01,FS2021,CAFNR,"PECKMAN,JAELYN YVONNE",19,5,3,0,1,3.421
AGSC_COM,COMMUNICATING ON THE WEB,3240,02,FS2021,CAFNR,"PECKMAN,JAELYN YVONNE",10,6,2,2,3,2.743
AG_ED_LD,ORIENTATION TO AG ED_LD,1000,01,FS2021,CAFNR,"SIMONSEN,JON C",14,1,0,0,0,3.913
AG_ED_LD,INTRO TO LEADERSHIP,2250,01,FS2021,CAFNR,"TUMMONS,JOHN DAVID",68,40,12,2,8,3.165
AG_ED_LD,LEAD DEVT IN YOUTH ORGS,2270,01,FS2021,CAFNR,"MOTT,REBECCA LOUISE",22,10,0,0,0,3.566
AG_ED_LD,EARLY FIELD EXPERIENCE,2271,01,FS2021,CAFNR,"TUMMONS,JOHN DAVID",15,0,0,0,0,4.0
AG_ED_LD,PROBLEMS AGR EDUC & LDRS,3085,04,FS2021,CAFNR,"SIMONSEN,JON C",14,0,0,0,0,4.0
AG_ED_LD,METAL FABRIC & LAB MNGMT,3320,01,FS2021,CAFNR,"TUMMONS,JOHN DAVID",9,1,0,0,0,3.9
AG_ED_LD,LITTON SCHOLAR,3776,01,FS2021,CAFNR,"SIMONSEN,JON C",19,0,0,0,0,4.0
AG_ED_LD,LEADING ORG & COM CHANGE,4240,01,FS2021,CAFNR,"CLETZER,DAVID ADAM",12,3,0,0,0,3.7
AG_ED_LD,INTRACURR PROG MGMT AG E,4310,01,FS2021,CAFNR,"TUMMONS,JOHN DAVID",13,1,1,0,0,3.8
AG_ED_LD,LEADERSHIP THEORY & APPL,8250,01,FS2021,CAFNR,"SIMONSEN,JON C",25,2,0,0,0,3.948
AG_ED_LD,METHOD QUAL RESEARCH,8540,01,FS2021,CAFNR,"MOTT,REBECCA LOUISE",14,2,0,0,0,3.856
AG_S_TCH,INTRO TO AGRIC SYST TECH,1020,01,FS2021,CAFNR,"SCHUMACHER,LEON GEORGE",30,19,4,2,0,3.4
AG_S_TCH,AGRIC SAFETY & HEALTH,4020,01,FS2021,CAFNR,"FUNKENBUSCH,KAREN BRENT",15,6,2,0,0,3.461
AG_S_TCH,ELECTRICTY: WIRING/EQUIP,4140,01,FS2021,CAFNR,"SCHUMACHER,LEON GEORGE",7,10,1,0,0,3.383
AG_S_TCH,AG EQUIPMENT & MACHINERY,4320,01,FS2021,CAFNR,"SHANNON,DONALD KENT",13,5,0,0,0,3.756
AG_S_TCH,PRECISION AG SCI & TECHN,4360,01,FS2021,CAFNR,"SHANNON,DONALD KENT",22,3,0,0,0,3.868
AG_S_TCH,DATA MGT PRECISION AGRIC,4366,01,FS2021,CAFNR,"SHANNON,DONALD KENT",12,5,2,0,0,3.526
AG_S_TCH,SYSTEMS OPTIMIZATION,4390,01,FS2021,CAFNR,"ZHOU,JIANFENG",4,4,2,0,0,3.23
AG_S_TCH,SURFACE WATER MANAGEMENT,4420,01,FS2021,CAFNR,"THOMPSON,ALLEN L",3,4,3,1,0,2.791
AMS,CLASSICAL MYTHOLOGY,1060,01,FS2021,CAS,"CROZIER II,JAMES H",190,156,43,2,0,3.309
AMS,CLASSICAL MYTHOLOGY,1060,03,FS2021,CAS,"KIDD,JOSEPH BENTON",58,29,13,0,1,3.386
AMS,CLASSICAL MYTHOLOGY,1060,04,FS2021,CAS,"YONA,SERGIO",22,47,22,5,10,2.566
AMS,CLASSICAL MYTHOLOGY,1060,06,FS2021,CAS,"MCDONALD,JOHN ANDREW",59,88,22,5,7,2.993
AMS,ANCIENT LIVES,1150,01,FS2021,CAS,"BUCKINGHAM,EMMA",14,8,5,1,3,2.848
AMS,THE ANCIENT GREEKS,2100,01,FS2021,CAS,"MARKS,RAYMOND D",45,38,23,11,12,2.723
AMS,ANCIENT TECHNOLOGY,2410,01,FS2021,CAS,"BUCKINGHAM,EMMA",17,16,6,4,0,2.972
AMS,FOREIGNR/DANGEROUS WOMEN,3000W,01,FS2021,CAS,"CROZIER II,JAMES H",10,9,0,0,0,3.463
AMS,GREEK ART AND ARCHAEOLGY,3310,01,FS2021,CAS,"BUCKINGHAM,EMMA",9,11,3,3,2,2.796
AMS,PAGANISM & CHRISTIANITY,3650,01,FS2021,CAS,"TROUT,DENNIS E",11,8,1,0,0,3.455
AMS,PAGANISM & CHRISTIANITY-,3650H,01,FS2021,CAS,"TROUT,DENNIS E",10,0,0,0,0,4.0
AMS,ROMAN ARCHITECTURE,4440,01,FS2021,CAS,"MOGETTA,MARCELLO",9,5,0,0,0,3.664
ANTHRO,INTRO ANTHROPOLOGY,1000,01,FS2021,CAS,"VANPOOL,TODD LOGAN",23,28,11,3,1,3.086
ANTHRO,INTRO ANTHROPOLOGY,1000,02,FS2021,CAS,"PRALL,SEAN PAGE",17,18,17,3,2,2.742
ANTHRO,INTRO ANTHROPOLOGY,1000H,01,FS2021,CAS,"WALKER,ROBERT S",28,0,0,0,0,4.0
ANTHRO,MULTICULTURALISM,1300,01,FS2021,CAS,"TOTSCH,JESSICA NICOLE B",25,6,2,2,3,3.192
ANTHRO,"MONKEYS, APES AND HUMANS",1500,01,FS2021,CAS,"PASKOFF,TAYLOR MADELINE",23,8,3,0,1,3.477
ANTHRO,FUND ARCHAEOLOGY W/LAB,2020,01,FS2021,CAS,"VAN POOL,CHRISTINE I",9,11,3,1,2,2.946
ANTHRO,CULTURAL ANTHROPOLOGY,2030,01,FS2021,CAS,"PANCHANATHAN,KARTHIK",58,60,9,2,0,3.347
ANTHRO,INTRO BIOL ANTHRO W/LAB,2050,01,FS2021,CAS,"COWGILL,LIBBY WINDRED",26,10,2,1,1,3.438
ANTHRO,INTRO TO BIOLGICL ANTHRO,2051,01,FS2021,CAS,"COWGILL,LIBBY WINDRED",14,9,11,2,0,2.989
ANTHRO,INDIGENOUS RELIGIONS,2100,01,FS2021,CAS,"KELLEY,DENNIS FRANCIS",42,4,3,0,5,3.439
ANTHRO,AMERICAN FOLKLORE,3150,01,FS2021,CAS,"MULLER,VIRGINIA LEE",5,3,1,2,0,2.945
ANTHRO,HUMAN NATURE - HNRS/WI,3340HW,01,FS2021,CAS,"PANCHANATHAN,KARTHIK",20,0,0,0,0,3.91
ANTHRO,HUMAN BIO & LIFE HIST,3540,01,FS2021,CAS,"BLOMQUIST,GREGORY E",9,6,1,1,0,3.318
ANTHRO,ANTHRO GENDER,4370,01,FS2021,CAS,"VANPOOL,TODD LOGAN",13,2,1,0,1,3.459
ANTHRO,EVOLUTIONARY MEDICINE,4580,01,FS2021,CAS,"PRALL,SEAN PAGE",7,5,4,0,0,3.113
ANTHRO,PREHIST OF MESOAMERICA,4650,01,FS2021,CAS,"VAN POOL,CHRISTINE I",8,2,7,0,0,3.076
ANTHRO,HMN SKELTL ID & ANALYSIS,4890,01,FS2021,CAS,"COWGILL,LIBBY WINDRED",3,4,4,0,0,2.964
AN_SCI,ORIENTATION,1010,01,FS2021,CAFNR,"STRAUCH,TRISTA ANN",85,31,10,3,7,3.302
AN_SCI,ANIMAL SCIENCE,1011,01,FS2021,CAFNR,"SPAIN,JIMMY N",7,9,8,2,1,2.693
AN_SCI,INTRO CAPT WILD ANIM MGT,1012,01,FS2021,CAFNR,"STRAUCH,TRISTA ANN",25,18,12,4,1,2.983
AN_SCI,BIOL OF ANIMAL PROD 1,1164,01,FS2021,CAFNR,"BYRNE,ADDISON KEELIN",0,7,9,1,4,1.905
AN_SCI,BIOL OF ANIMAL PROD 1 W/,1165,01,FS2021,CAFNR,"BYRNE,ADDISON KEELIN",20,32,20,2,4,2.699
AN_SCI,BIOL OF ANIMAL PROD 1 W/,1165H,01,FS2021,CAFNR,"BYRNE,ADDISON KEELIN",14,6,0,0,0,3.58
AN_SCI,BIOL OF ANIMAL PROD 2 W/,1175,01,FS2021,CAFNR,"TWENTER,HANNAH MARIE",26,33,13,5,5,2.813
AN_SCI,CAREERS IN ANIMAL SCIENC,2010,01,FS2021,CAFNR,"TWENTER,HANNAH MARIE",115,24,13,1,1,3.614
AN_SCI,EQUINE PRACTICUM,2045,01,FS2021,CAFNR,"CROSBY,MARCI W",23,4,1,0,1,3.634
AN_SCI,EQUINE BEHAV & TRAINING,2095,01,FS2021,CAFNR,"CROSBY,MARCI W",8,1,1,0,0,3.67
AN_SCI,LIVESTOCK JUDGING,2115,01,FS2021,CAFNR,"DEJONG,TAWNIE NICOLE",18,1,0,0,0,3.947
AN_SCI,EQUINE MGMT & MKTG,2195,01,FS2021,CAFNR,"CROSBY,MARCI W",20,8,0,1,0,3.59
AN_SCI,ANIMAL PRODUCTS & BIOTEC,2214,01,FS2021,CAFNR,"WIEGAND,BRYON R",37,59,21,5,4,2.938
AN_SCI,INTRO COMP ANAT W/LAB,2244,01,FS2021,CAFNR,"BYRNE,ADDISON KEELIN",13,0,1,1,0,3.647
AN_SCI,GENETCS OF AG PLNT & ANM,3213,01,FS2021,CAFNR,"SCHNABEL,ROBERT D",35,41,27,10,5,2.705
AN_SCI,PRINC OF MEAT SCIENCE,3214,01,FS2021,CAFNR,"PECKMAN,TYLAN EARL",19,15,3,2,1,3.255
AN_SCI,PRIN & APPL OF ANIMAL NU,3242,01,FS2021,CAFNR,"MEYER,ALLISON M",49,39,23,12,1,2.96
AN_SCI,MEAT ANIMAL EVALUATION,3275,01,FS2021,CAFNR,"SCHNURBUSCH,TEAGAN RA30E",14,7,1,1,0,3.478
AN_SCI,MONOGASTRIC NUTRITION,4312,01,FS2021,CAFNR,"SHANNON,MARCIA CARLSON",46,8,0,0,0,3.852
AN_SCI,PHYSIOL OF REPRODUCTION,4314,01,FS2021,CAFNR,"BALBOULA,AHMED ZAKY MAH",36,18,10,1,0,3.36
AN_SCI,REPRODUCTIVE MANAGEMENT,4384,01,FS2021,CAFNR,"ORTEGA OBANDO,MARTHA SO",15,12,3,1,0,3.323
AN_SCI,STRESS PHYSIOLOGY,4437,01,FS2021,CAFNR,"SPIERS,DONALD E",9,6,1,0,0,3.35
AN_SCI,STRESS PHYSIOLOGY,4437,02,FS2021,CAFNR,"SPIERS,DONALD E",8,6,3,0,0,3.135
AN_SCI,SR SEM CAPT WILD ANIM MG,4910,02,FS2021,CAFNR,"STRAUCH,TRISTA ANN",10,1,0,0,0,3.827
AN_SCI,DAIRY PRODUCTION,4976,01A,FS2021,CAFNR,"MCFADDEN,THOMAS B.",4,7,1,0,0,3.175
AN_SCI,DAIRY PRODUCTION - WI,4976W,01A,FS2021,CAFNR,"MCFADDEN,THOMAS B.",3,9,1,0,0,3.154
AN_SCI,DAIRY PRODUCTION - WI,4976W,01B,FS2021,CAFNR,"MCFADDEN,THOMAS B.",8,3,1,0,0,3.583
AN_SCI,SWINE PRODUCTION - WI,4978W,01A,FS2021,CAFNR,"SAFRANSKI,TIMOTHY J",6,7,4,0,0,3.1
AN_SCI,SWINE PRODUCTION - WI,4978W,01B,FS2021,CAFNR,"SAFRANSKI,TIMOTHY J",5,5,2,0,0,3.15
AN_SCI,SEMINAR IN ANIMAL SCI,8087,01,FS2021,CAFNR,"PATTERSON,AMANDA LYNN",15,0,0,0,0,3.86
AN_SCI,ENDOCRINOLOGY,8420,01,FS2021,CAFNR,"LUCY,MATTHEW C",8,4,0,0,0,3.667
AN_SCI,BIOINFORMATICS PROGRAMMI,8430,01,FS2021,CAFNR,"ELSIK,CHRISTINE GRACE",13,0,0,0,0,4.0
AN_SCI,STATISTICAL APPL IN AGRI,8441,01,FS2021,CAFNR,"SPINKA,CHRISTINE M",9,3,0,0,0,3.75
ARABIC,ELEMENTARY ARABIC 1,1100,01,FS2021,CAS,"NAJEM,LAMYA",9,4,2,0,0,3.447
ARCHST,VISUAL DESIGN,1100,01A,FS2021,CAS,"FITZGERALD,CONSTANCE MA",7,3,2,0,2,2.907
ARCHST,VISUAL DESIGN,1100,01B,FS2021,CAS,"FITZGERALD,CONSTANCE MA",8,2,4,0,2,2.819
ARCHST,VISUAL DESIGN,1100,01C,FS2021,CAS,"FITZGERALD,CONSTANCE MA",7,5,3,0,0,3.247
